Time,H2O,OH-,H+,K+,Na+,H2O:=cell_1,OH-:=cell_1,H+:=cell_1,K+:=cell_1,Na+:=cell_1,ATP:=cell_1,ADP:=cell_1,Pi:=cell_1,Na+_channel:=cell_1,K+_channel:=cell_1,Na+_K+_pump:=cell_1
71530,10000000972656,27344,27344,73176600,162525100,9999999339474,27209,27209,126823400,37474900,999836668300,163331700,163331700,200,300,500
71540,10000000972658,27342,27342,73272600,162521100,9999999339257,27206,27206,126727400,37478900,999836646300,163353700,163353700,200,300,500
71550,10000000972662,27338,27338,73287000,162489500,9999999339034,27201,27201,126713000,37510500,999836623500,163376500,163376500,200,300,500
71560,10000000972665,27335,27335,73267200,162449200,9999999338840,27196,27196,126732800,37550800,999836603600,163396400,163396400,200,300,500
71570,10000000972668,27332,27332,73272200,162496700,9999999338620,27191,27191,126727800,37503300,999836581100,163418900,163418900,200,300,500
71580,10000000972668,27332,27332,73269800,162450300,9999999338410,27189,27189,126730200,37549700,999836559900,163440100,163440100,200,300,500
71590,10000000972674,27326,27326,73259000,162441500,9999999338207,27188,27188,126741000,37558500,999836539500,163460500,163460500,200,300,500
71600,10000000972680,27320,27320,73301400,162462900,9999999337975,27182,27182,126698600,37537100,999836515700,163484300,163484300,200,300,500
71610,10000000972688,27312,27312,73307600,162468600,9999999337763,27175,27175,126692400,37531400,999836493800,163506200,163506200,200,300,500
71620,10000000972691,27309,27309,73294800,162492800,9999999337554,27170,27170,126705200,37507200,999836472400,163527600,163527600,200,300,500
71630,10000000972699,27301,27301,73335200,162492200,9999999337363,27163,27163,126664800,37507800,999836452600,163547400,163547400,200,300,500
71640,10000000972705,27295,27295,73311800,162477300,9999999337151,27158,27158,126688200,37522700,999836430900,163569100,163569100,200,300,500
71650,10000000972712,27288,27288,73271400,162477900,9999999336955,27152,27152,126728600,37522100,999836410700,163589300,163589300,200,300,500
71660,10000000972713,27287,27287,73247400,162523900,9999999336740,27147,27147,126752600,37476100,999836388700,163611300,163611300,200,300,500
71670,10000000972718,27282,27282,73299400,162460900,9999999336556,27141,27141,126700600,37539100,999836369700,163630300,163630300,200,300,500
71680,10000000972722,27278,27278,73331000,162508500,9999999336369,27136,27136,126669000,37491500,999836350500,163649500,163649500,200,300,500
71690,10000000972724,27276,27276,73358600,162472100,9999999336164,27129,27129,126641400,37527900,999836329300,163670700,163670700,200,300,500
71700,10000000972729,27271,27271,73323800,162429300,9999999335941,27128,27128,126676200,37570700,999836306900,163693100,163693100,200,300,500
71710,10000000972733,27267,27267,73382800,162410800,9999999335741,27123,27123,126617200,37589200,999836286400,163713600,163713600,200,300,500
71720,10000000972738,27262,27262,73359800,162385300,9999999335528,27121,27121,126640200,37614700,999836264900,163735100,163735100,200,300,500
71730,10000000972739,27261,27261,73348000,162418000,9999999335322,27118,27118,126652000,37582000,999836244000,163756000,163756000,200,300,500
71740,10000000972742,27258,27258,73257000,162449500,9999999335119,27116,27116,126743000,37550500,999836223500,163776500,163776500,200,300,500
71750,10000000972746,27254,27254,73245800,162421300,9999999334914,27115,27115,126754200,37578700,999836202900,163797100,163797100,200,300,500
71760,10000000972750,27250,27250,73256800,162449800,9999999334720,27114,27114,126743200,37550200,999836183400,163816600,163816600,200,300,500
71770,10000000972755,27245,27245,73242600,162456100,9999999334505,27108,27108,126757400,37543900,999836161300,163838700,163838700,200,300,500
71780,10000000972757,27243,27243,73261200,162438200,9999999334305,27101,27101,126738800,37561800,999836140600,163859400,163859400,200,300,500
71790,10000000972758,27242,27242,73245000,162432500,9999999334129,27096,27096,126755000,37567500,999836122500,163877500,163877500,200,300,500
71800,10000000972764,27236,27236,73269800,162435300,9999999333957,27092,27092,126730200,37564700,999836104900,163895100,163895100,200,300,500
71810,10000000972767,27233,27233,73246000,162461000,9999999333744,27086,27086,126754000,37539000,999836083000,163917000,163917000,200,300,500
71820,10000000972775,27225,27225,73233800,162504300,9999999333534,27085,27085,126766200,37495700,999836061900,163938100,163938100,200,300,500
71830,10000000972777,27223,27223,73135800,162521300,9999999333349,27080,27080,126864200,37478700,999836042900,163957100,163957100,200,300,500
71840,10000000972779,27221,27221,73121000,162488500,9999999333129,27076,27076,126879000,37511500,999836020500,163979500,163979500,200,300,500
71850,10000000972782,27218,27218,73106600,162495100,9999999332908,27075,27075,126893400,37504900,999835998300,164001700,164001700,200,300,500
71860,10000000972785,27215,27215,73043200,162450200,9999999332699,27067,27067,126956800,37549800,999835976600,164023400,164023400,200,300,500
71870,10000000972788,27212,27212,73091000,162443500,9999999332493,27062,27062,126909000,37556500,999835955500,164044500,164044500,200,300,500
71880,10000000972792,27208,27208,73102200,162441700,9999999332303,27058,27058,126897800,37558300,999835936100,164063900,164063900,200,300,500
71890,10000000972799,27201,27201,73115800,162441300,9999999332075,27054,27054,126884200,37558700,999835912900,164087100,164087100,200,300,500
71900,10000000972803,27197,27197,73119400,162500900,9999999331846,27051,27051,126880600,37499100,999835889700,164110300,164110300,200,300,500
71910,10000000972808,27192,27192,73057800,162503300,9999999331643,27046,27046,126942200,37496700,999835868900,164131100,164131100,200,300,500
71920,10000000972810,27190,27190,73025400,162516900,9999999331432,27045,27045,126974600,37483100,999835847700,164152300,164152300,200,300,500
71930,10000000972815,27185,27185,73012800,162480800,9999999331227,27037,27037,126987200,37519200,999835826400,164173600,164173600,200,300,500
71940,10000000972823,27177,27177,73038200,162497700,9999999331009,27032,27032,126961800,37502300,999835804100,164195900,164195900,200,300,500
71950,10000000972827,27173,27173,73066200,162470700,9999999330805,27026,27026,126933800,37529300,999835783100,164216900,164216900,200,300,500
71960,10000000972831,27169,27169,73152000,162507000,9999999330586,27024,27024,126848000,37493000,999835761000,164239000,164239000,200,300,500
71970,10000000972833,27167,27167,73163000,162485500,9999999330393,27022,27022,126837000,37514500,999835741500,164258500,164258500,200,300,500
71980,10000000972838,27162,27162,73222200,162466700,9999999330190,27021,27021,126777800,37533300,999835721100,164278900,164278900,200,300,500
71990,10000000972838,27162,27162,73228800,162471800,9999999329978,27016,27016,126771200,37528200,999835699400,164300600,164300600,200,300,500
72000,10000000972842,27158,27158,73215000,162407500,9999999329764,27011,27011,126785000,37592500,999835677500,164322500,164322500,200,300,500
72010,10000000972846,27154,27154,73181200,162413200,9999999329550,27006,27006,126818800,37586800,999835655600,164344400,164344400,200,300,500
72020,10000000972850,27150,27150,73198000,162428000,9999999329340,27000,27000,126802000,37572000,999835634000,164366000,164366000,200,300,500
72030,10000000972854,27146,27146,73138400,162427400,9999999329145,26997,26997,126861600,37572600,999835614200,164385800,164385800,200,300,500
72040,10000000972859,27141,27141,73125800,162451300,9999999328934,26995,26995,126874200,37548700,999835592900,164407100,164407100,200,300,500
72050,10000000972863,27137,27137,73105800,162401300,9999999328738,26991,26991,126894200,37598700,999835572900,164427100,164427100,200,300,500
72060,10000000972863,27137,27137,73070400,162429400,9999999328518,26984,26984,126929600,37570600,999835550200,164449800,164449800,200,300,500
72070,10000000972867,27133,27133,73066200,162425700,9999999328298,26983,26983,126933800,37574300,999835528100,164471900,164471900,200,300,500
72080,10000000972871,27129,27129,73073400,162409900,9999999328088,26979,26979,126926600,37590100,999835506700,164493300,164493300,200,300,500
72090,10000000972875,27125,27125,73160400,162434400,9999999327876,26976,26976,126839600,37565600,999835485200,164514800,164514800,200,300,500
72100,10000000972878,27122,27122,73132200,162431700,9999999327689,26972,26972,126867800,37568300,999835466100,164533900,164533900,200,300,500
72110,10000000972880,27120,27120,73150200,162484700,9999999327484,26967,26967,126849800,37515300,999835445100,164554900,164554900,200,300,500
72120,10000000972883,27117,27117,73152800,162485800,9999999327247,26967,26967,126847200,37514200,999835421400,164578600,164578600,200,300,500
72130,10000000972885,27115,27115,73174600,162448100,9999999327008,26965,26965,126825400,37551900,999835397300,164602700,164602700,200,300,500
72140,10000000972892,27108,27108,73119800,162455300,9999999326786,26963,26963,126880200,37544700,999835374900,164625100,164625100,200,300,500
72150,10000000972895,27105,27105,73107600,162378600,9999999326578,26960,26960,126892400,37621400,999835353800,164646200,164646200,200,300,500
72160,10000000972895,27105,27105,73096000,162391000,9999999326374,26956,26956,126904000,37609000,999835333000,164667000,164667000,200,300,500
72170,10000000972896,27104,27104,73177200,162389200,9999999326186,26950,26950,126822800,37610800,999835313600,164686400,164686400,200,300,500
72180,10000000972901,27099,27099,73227600,162398600,9999999325993,26945,26945,126772400,37601400,999835293800,164706200,164706200,200,300,500
72190,10000000972906,27094,27094,73233600,162384600,9999999325775,26943,26943,126766400,37615400,999835271800,164728200,164728200,200,300,500
72200,10000000972910,27090,27090,73238400,162372400,9999999325553,26939,26939,126761600,37627600,999835249200,164750800,164750800,200,300,500
72210,10000000972912,27088,27088,73261400,162412900,9999999325318,26939,26939,126738600,37587100,999835225700,164774300,164774300,200,300,500
72220,10000000972914,27086,27086,73315600,162431600,9999999325093,26935,26935,126684400,37568400,999835202800,164797200,164797200,200,300,500
72230,10000000972917,27083,27083,73343000,162455500,9999999324883,26932,26932,126657000,37544500,999835181500,164818500,164818500,200,300,500
72240,10000000972920,27080,27080,73276400,162455400,9999999324653,26929,26929,126723600,37544600,999835158200,164841800,164841800,200,300,500
72250,10000000972923,27077,27077,73321000,162493500,9999999324429,26926,26926,126679000,37506500,999835135500,164864500,164864500,200,300,500
72260,10000000972928,27072,27072,73359800,162475300,9999999324225,26924,26924,126640200,37524700,999835114900,164885100,164885100,200,300,500
72270,10000000972930,27070,27070,73399000,162496500,9999999324024,26921,26921,126601000,37503500,999835094500,164905500,164905500,200,300,500
72280,10000000972934,27066,27066,73365400,162511900,9999999323810,26917,26917,126634600,37488100,999835072700,164927300,164927300,200,300,500
72290,10000000972939,27061,27061,73329600,162530600,9999999323584,26914,26914,126670400,37469400,999835049800,164950200,164950200,200,300,500
72300,10000000972941,27059,27059,73294800,162517800,9999999323367,26907,26907,126705200,37482200,999835027400,164972600,164972600,200,300,500
72310,10000000972945,27055,27055,73228200,162477700,9999999323137,26904,26904,126771800,37522300,999835004100,164995900,164995900,200,300,500
72320,10000000972945,27055,27055,73273400,162444900,9999999322916,26901,26901,126726600,37555100,999834981700,165018300,165018300,200,300,500
72330,10000000972947,27053,27053,73288600,162502100,9999999322696,26897,26897,126711400,37497900,999834959300,165040700,165040700,200,300,500
72340,10000000972955,27045,27045,73271800,162532300,9999999322467,26892,26892,126728200,37467700,999834935900,165064100,165064100,200,300,500
72350,10000000972961,27039,27039,73287000,162499500,9999999322246,26889,26889,126713000,37500500,999834913500,165086500,165086500,200,300,500
72360,10000000972964,27036,27036,73284800,162472800,9999999322038,26886,26886,126715200,37527200,999834892400,165107600,165107600,200,300,500
72370,10000000972970,27030,27030,73338600,162482100,9999999321811,26882,26882,126661400,37517900,999834869300,165130700,165130700,200,300,500
72380,10000000972973,27027,27027,73346600,162455100,9999999321602,26881,26881,126653400,37544900,999834848300,165151700,165151700,200,300,500
72390,10000000972978,27022,27022,73316200,162485700,9999999321403,26878,26878,126683800,37514300,999834828100,165171900,165171900,200,300,500
72400,10000000972979,27021,27021,73274400,162458400,9999999321202,26870,26870,126725600,37541600,999834807200,165192800,165192800,200,300,500
72410,10000000972984,27016,27016,73303200,162450200,9999999321002,26864,26864,126696800,37549800,999834786600,165213400,165213400,200,300,500
72420,10000000972984,27016,27016,73301000,162473500,9999999320793,26862,26862,126699000,37526500,999834765500,165234500,165234500,200,300,500
72430,10000000972985,27015,27015,73339200,162426200,9999999320586,26860,26860,126660800,37573800,999834744600,165255400,165255400,200,300,500
72440,10000000972991,27009,27009,73325800,162461300,9999999320371,26858,26858,126674200,37538700,999834722900,165277100,165277100,200,300,500
72450,10000000972995,27005,27005,73365600,162461600,9999999320173,26855,26855,126634400,37538400,999834702800,165297200,165297200,200,300,500
72460,10000000972999,27001,27001,73365800,162491300,9999999319979,26850,26850,126634200,37508700,999834682900,165317100,165317100,200,300,500
