Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,DHO:=Cell_1,OD-:=Cell_1,D+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,DHO::Cell_1::Mitochondria_1,DHO_created::Cell_1::Mitochondria_1,OD-::Cell_1::Mitochondria_1,D+::Cell_1::Mitochondria_1,D+_inter::Cell_1::Mitochondria_1,D+_inter_by_D+::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ATP_created_by_D+::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,Pi_in::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1
568000,10530,63449,567000000,3402000000,1000,6000,9997412373872,17291536,1141944966,1339902726,1388,95906,1218329,566989470,1000,1121,173986,1131542282,21580288,1978419712,2168903172,845650465,1154349535,970224427,99907291727,133704068,945163,998216,260880972,1214475152,133788531,140520,1364,1457,208668,1677360,3335013136,3401935430,165695572,1854141,222991716,367173,98145859,99999757,243,7662156,61627316,1083,99998917,196301843,6968320,56660839,161143869,26123241,73876759,99967071,32929,30606271,1000,1000,1000,1000,1000,1000,1000
569000,10440,63146,568000000,3408000000,1000,6000,9997416446057,13060472,1139716514,1339905569,1168,93283,1218159,567989560,1000,6258,173682,1133542802,21579653,1978420347,2168917247,845501945,1154498055,972076420,99907356959,133793474,962044,1017219,261027391,1215358724,133788143,140662,1372,1461,209044,1678804,3340963528,3407930596,165779974,1850105,223140459,367440,98149895,99999727,273,7652722,61769497,1001,99998999,196388850,6968327,56730478,161292700,26046654,73953346,99967082,32918,30608876,1000,1000,1000,1000,1000,1000,1000
570000,10920,62664,569000000,3414000000,1000,6000,9997419929012,9422799,1138078943,1339904689,1683,93648,1217464,568989080,1000,6290,173213,1135543232,21579572,1978420428,2168930179,845354068,1154645932,973928964,99907428709,133883712,972835,1023995,261179520,1216250964,133787948,140792,1381,1427,209264,1680116,3346918794,3413931046,165865066,1847509,223289949,367713,98152491,99999699,301,7642439,61911648,1065,99998935,196476613,6968336,56799083,161441055,25969575,74030425,99966943,33057,30611547,1000,1000,1000,1000,1000,1000,1000
571000,10220,63581,570000000,3420000000,1000,6000,9997413239136,15952123,1146613387,1339907277,2421,90322,1217786,569989780,1000,5863,173521,1137543988,21577733,1978422267,2168945801,845206288,1154793712,975781932,99907513603,133973052,969960,1028533,261319384,1217134016,133787738,140932,1351,1395,209536,1681528,3352873564,3419930556,165949454,1845408,223440345,367998,98154592,99999737,263,7630795,62053252,998,99999002,196563568,6968344,56867309,161588535,25892888,74107112,99966960,33040,30614114,1000,1000,1000,1000,1000,1000,1000
572000,10290,63154,571000000,3426000000,1000,6000,9997419189925,9850229,1142500822,1339898810,2456,98754,1218995,570989710,1000,1151,173813,1139541430,21573538,1978426462,2168963216,845058908,1154941092,977631986,99907571679,134064108,995423,1039077,261481102,1218034004,133787334,141064,1388,1402,209896,1682884,3358833109,3425935695,166035361,1841987,223589382,368247,98158013,99999700,300,7620959,62195374,965,99999035,196652147,6968352,56933842,161735631,25814997,74185003,99966922,33078,30616786,1000,1000,1000,1000,1000,1000,1000
573000,10540,63931,572000000,3432000000,1000,6000,9997413620593,15264408,1149916114,1339899965,2138,97917,1218176,571989460,1000,1097,173281,1141542568,21573772,1978426228,2168975718,844912377,1155087623,979486581,99907626906,134154264,1023164,1059349,261635332,1218925320,133787179,141190,1345,1432,210064,1684180,3364787245,3431934972,166120502,1839082,223738200,368529,98160918,99999741,259,7611169,62337188,1038,99998962,196739792,6968364,57000784,161882706,25737368,74262632,99966970,33030,30619290,1000,1000,1000,1000,1000,1000,1000
574000,11150,63803,573000000,3438000000,1000,6000,9997416778663,11945539,1148601022,1339905548,2322,92150,1218389,572988850,1000,577,172760,1143540922,21573704,1978426296,2168988557,844766606,1155233394,981339157,99907763150,134243158,968753,1008881,261777387,1219803472,133786808,141306,1417,1459,210336,1685376,3370743388,3437935620,166204251,1835323,223886676,368760,98164677,99999747,253,7602163,62479381,1112,99998888,196826033,6968371,57068318,162029005,25661095,74338905,99967166,32834,30621782,1000,1000,1000,1000,1000,1000,1000
575000,10530,64503,574000000,3444000000,1000,6000,9997417026283,11542430,1150187588,1339902385,1244,96391,1220563,573989470,1000,531,170870,1145537814,21568117,1978431883,2169006176,844621738,1155378262,983191173,99907833303,134332264,980176,1024347,261920084,1220684128,133786840,141420,1343,1489,210348,1686528,3376698124,3443934966,166288393,1833014,224035638,369045,98166986,99999772,228,7592465,62621492,1022,99998978,196912737,6968379,57136066,162175771,25584639,74415361,99967202,32798,30624344,1000,1000,1000,1000,1000,1000,1000
576000,10720,61873,575000000,3450000000,1000,6000,9997409903105,18503943,1159155567,1339907331,1364,91325,1219979,574989280,1000,6648,171376,1147538602,21565633,1978434367,2169020857,844474502,1155525498,985044711,99907925875,134422192,970013,1011045,262069678,1221573168,133786373,141550,1398,1513,210736,1687852,3382649608,3449931479,166373264,1831159,224185020,369279,98168841,99999729,271,7582080,62763410,954,99999046,197000295,6968393,57203313,162322515,25507829,74492171,99967069,32931,30627031,1000,1000,1000,1000,1000,1000,1000
577000,10650,63575,576000000,3456000000,1000,6000,9997417148217,11105643,1153751125,1339900247,2257,97516,1221124,575989350,1000,1036,172689,1149536452,21559756,1978440244,2169038322,844326686,1155673314,986894738,99907967220,134512254,1010768,1040121,262227912,1222463212,133786560,141654,1411,1365,210684,1688940,3388608435,3455935389,166458001,1828040,224332494,369564,98171960,99999731,269,7573613,62905324,1122,99998878,197087654,6968400,57270330,162469025,25430958,74569042,99967079,32921,30629653,1000,1000,1000,1000,1000,1000,1000
578000,10660,64820,577000000,3462000000,1000,6000,9997409629491,18466343,1163108439,1339903112,1430,95478,1222342,576989340,1000,601,170556,1151533996,21557418,1978442582,2169052377,844181884,1155818116,988747472,99908075187,134601390,983988,1011178,262377251,1223344344,133786635,141758,1430,1455,210500,1689992,3394563005,3461934579,166542146,1824823,224479959,369873,98175177,99999737,263,7565119,63047257,1002,99998998,197174452,6968408,57338434,162615968,25354772,74645228,99966980,33020,30632306,1000,1000,1000,1000,1000,1000,1000
579000,10820,64448,578000000,3468000000,1000,6000,9997411427390,16519401,1163164527,1339900350,2047,97623,1220916,577989180,1000,606,172592,1153536528,21560330,1978439670,2169060808,844033209,1155966791,990601319,99908163898,134690554,977022,1009777,262518194,1224225500,133786589,141864,1411,1408,210612,1691088,3400518737,3467934946,166626207,1822869,224629323,370119,98177131,99999743,257,7555736,63190014,1059,99998941,197261043,6968418,57406082,162762617,25278301,74721699,99967062,32938,30634836,1000,1000,1000,1000,1000,1000,1000
580000,10220,63498,579000000,3474000000,1000,6000,9997416622097,11172269,1159815577,1339900455,1281,98284,1221010,578989780,1000,6422,171198,1155537540,21560533,1978439467,2169071523,843888762,1156111238,992457875,99908223374,134779652,998936,1030453,262665275,1225106420,133786517,141956,1399,1460,210644,1692020,3406469276,3473930080,166710337,1820272,224777190,370344,98179728,99999715,285,7547387,63332385,970,99999030,197347801,6968427,57473058,162908467,25202055,74797945,99966946,33054,30637464,1000,1000,1000,1000,1000,1000,1000
581000,10120,62880,580000000,3480000000,1000,6000,9997415235381,12403370,1163048176,1339901356,2343,96321,1221343,579989880,1000,619,170147,1157537074,21560071,1978439929,2169082997,843744211,1156255789,994312848,99908309216,134868998,994908,1023463,262813577,1225989148,133786372,142078,1323,1445,210880,1693252,3412430963,3479936501,166794515,1818028,224925252,370593,98181972,99999725,275,7538629,63474563,945,99999055,197434604,6968437,57539742,163054079,25125752,74874248,99967001,32999,30640089,1000,1000,1000,1000,1000,1000,1000
582000,10280,63120,581000000,3486000000,1000,6000,9997418288857,9188528,1161835594,1339906108,1887,92025,1221511,580989720,1000,6376,169235,1159536418,21556037,1978443963,2169097429,843599455,1156400545,996167424,99908422639,134957992,962882,991892,262958771,1226868700,133786132,142206,1479,1389,211020,1694544,3418380405,3485930504,166878325,1815832,225073182,370881,98184168,99999744,256,7530446,63617201,1048,99998952,197521017,6968449,57606818,163199759,25049751,74950249,99966992,33008,30642692,1000,1000,1000,1000,1000,1000,1000
583000,10830,63403,582000000,3492000000,1000,6000,9997410307294,17020989,1171659432,1339899553,1734,98733,1222042,581989170,1000,525,169645,1161534256,21553153,1978446847,2169110874,843454315,1156545685,998020112,99908504072,135047252,963738,986838,263108818,1227750660,133785651,142352,1403,1482,211484,1696052,3424341270,3491936072,166962545,1813114,225220569,371142,98186886,99999746,254,7522605,63759566,1018,99998982,197607795,6968459,57672454,163344499,24973205,75026795,99967082,32918,30645250,1000,1000,1000,1000,1000,1000,1000
584000,10370,62717,583000000,3498000000,1000,6000,9997415433737,11747470,1168382747,1339894879,1679,103462,1221831,582989630,1000,1122,169930,1163535598,21554144,1978445856,2169119686,843308714,1156691286,999875844,99908564470,135135558,984041,1013042,263248341,1228624140,133785651,142476,1410,1363,211596,1697304,3430297144,3497936161,167046085,1810897,225368310,371427,98189103,99999725,275,7514998,63902559,933,99999067,197693909,6968468,57739387,163489824,24897387,75102613,99966900,33100,30647824,1000,1000,1000,1000,1000,1000,1000
585000,10500,62704,584000000,3504000000,1000,6000,9997418123657,8894572,1167536196,1339903018,1547,95455,1222119,583989500,1000,641,169250,1165534762,21552354,1978447646,2169131583,843164581,1156835419,1001730863,99908672122,135224366,958031,990794,263388819,1229502208,133785182,142622,1424,1438,211976,1698776,3436253161,3503936655,167129794,1809227,225516939,371700,98190773,99999745,255,7506581,64045633,1077,99998923,197780207,6968480,57805681,163634649,24821445,75178555,99966811,33189,30650413,1000,1000,1000,1000,1000,1000,1000
586000,10410,63128,585000000,3510000000,1000,6000,9997409579020,17285378,1177923528,1339900683,1928,97409,1223137,584989590,1000,1116,169215,1167532906,21548948,1978451052,2169144117,843019925,1156980075,1003584341,99908745960,135313702,965503,992061,263540108,1230385048,133785560,142734,1375,1441,211644,1699920,3442207538,3509935756,167214108,1806875,225664014,372069,98193125,99999725,275,7499785,64188884,974,99999026,197867124,6968490,57871274,163779350,24744940,75255060,99966832,33168,30653016,1000,1000,1000,1000,1000,1000,1000
587000,10990,63020,586000000,3516000000,1000,6000,9997413984130,12724943,1175366555,1339903554,1512,94954,1221862,585989010,1000,7030,169254,1169534296,21548030,1978451970,2169154223,842875415,1157124585,1005441215,99908821064,135402692,972094,991178,263691680,1231264816,133785311,142872,1347,1418,211944,1701312,3448157168,3515929950,167298056,1804127,225810372,372342,98195873,99999728,272,7493348,64331648,1048,99998952,197953642,6968496,57936943,163923827,24668702,75331298,99966792,33208,30655586,1000,1000,1000,1000,1000,1000,1000
588000,11030,63089,587000000,3522000000,1000,6000,9997408261405,18294465,1182931881,1339901150,1494,97376,1221840,586988970,1000,6955,167543,1171534260,21544061,1978455939,2169166863,842732327,1157267673,1007298082,99908885968,135490978,987879,1014892,263828503,1232137628,133785185,142994,1383,1392,212060,1702532,3454112970,3521929956,167381338,1803639,225958623,372618,98196361,99999766,234,7485203,64474633,1050,99998950,198039527,6968505,58003675,164068635,24593229,75406771,99966701,33299,30658189,1000,1000,1000,1000,1000,1000,1000
589000,10890,62243,588000000,3528000000,1000,6000,9997413842290,12562626,1179197274,1339897297,2306,100417,1222697,587989110,1000,6271,168444,1173532826,21541686,1978458314,2169177587,842587596,1157412404,1009151911,99908971852,135580258,983311,999514,263983452,1233020620,133785398,143098,1444,1446,211732,1703596,3460069808,3527931486,167465640,1801144,226104816,372966,98198856,99999752,248,7479335,64617904,1082,99998918,198126427,6968511,58068405,164212471,24516721,75483279,99966549,33451,30660787,1000,1000,1000,1000,1000,1000,1000
590000,11070,63682,589000000,3534000000,1000,6000,9997408583890,17664386,1186304132,1339902692,1545,95783,1221775,588988930,1000,604,168196,1175534310,21541487,1978458513,2169186541,842443107,1157556893,1011008895,99909021511,135668948,1015228,1028826,264130400,1233897192,133784952,143234,1460,1380,212228,1704980,3466029623,3533935714,167549328,1798786,226251459,373188,98201214,99999776,224,7472962,64760956,1073,99998927,198212675,6968522,58134585,164357219,24440713,75559287,99966565,33435,30663347,1000,1000,1000,1000,1000,1000,1000
591000,10510,62729,590000000,3540000000,1000,6000,9997413726831,12368362,1183003239,1339901138,1505,97377,1223771,589989490,1000,6342,167838,1177531438,21538149,1978461851,2169198777,842300228,1157699772,1012863139,99909126580,135757330,990768,1008093,264269895,1234771004,133785093,143358,1389,1498,212040,1706244,3471980585,3539930929,167632705,1798356,226399428,373551,98201644,99999744,256,7464462,64903397,1092,99998908,198298661,6968527,58199668,164500461,24365163,75634837,99966452,33548,30665956,1000,1000,1000,1000,1000,1000,1000
592000,10280,63932,591000000,3546000000,1000,6000,9997411929975,14007961,1186645246,1339903133,2314,94573,1224333,590989720,1000,610,167303,1179530774,21535410,1978464590,2169210514,842156704,1157843296,1014718945,99909212759,135846534,986015,999769,264417699,1235652428,133785184,143478,1396,1460,211980,1707468,3477940452,3545935458,167716838,1797281,226547154,373872,98202719,99999736,264,7456531,65046113,1029,99998971,198385394,6968533,58264800,164644526,24288830,75711170,99966500,33500,30668556,1000,1000,1000,1000,1000,1000,1000
593000,10660,64476,592000000,3552000000,1000,6000,9997413200857,12579033,1187227909,1339913190,1484,85346,1222565,591989340,1000,6408,167729,1181533550,21538505,1978461495,2169216568,842012535,1157987465,1016577544,99909299720,135935182,980376,983984,264571150,1236529048,133784655,143620,1455,1446,212464,1708900,3483889715,3551929116,167800477,1793319,226692255,374109,98206681,99999704,296,7451312,65188878,1064,99998936,198471679,6968541,58330204,164788277,24213129,75786871,99966316,33684,30671202,1000,1000,1000,1000,1000,1000,1000
594000,10790,63881,593000000,3558000000,1000,6000,9997411463792,14179722,1190805887,1339893778,1579,104663,1223543,592989210,1000,6343,166462,1183531334,21534400,1978465600,2169229456,841870371,1158129629,1018433158,99909377863,136023264,982659,987806,264712941,1237399868,133784764,143740,1313,1371,212572,1710124,3489846274,3557929776,167883644,1791225,226838811,374388,98208775,99999760,240,7444679,65331683,996,99999004,198557449,6968547,58395680,164931714,24137771,75862229,99966207,33793,30673805,1000,1000,1000,1000,1000,1000,1000
595000,10360,62884,594000000,3564000000,1000,6000,9997413474844,12011110,1190638763,1339894682,2245,103093,1224827,593989640,1000,641,167430,1185529626,21529733,1978470267,2169242118,841726197,1158273803,1020287268,99909423309,136111430,1018013,1024803,264854165,1238271580,133784148,143874,1452,1444,212976,1711500,3495808823,3563936475,167966790,1789535,226985601,374631,98210465,99999701,299,7438315,65475011,1005,99998995,198643254,6968555,58461066,165074928,24062602,75937398,99966026,33974,30676464,1000,1000,1000,1000,1000,1000,1000
596000,10440,63109,595000000,3570000000,1000,6000,9997412868812,12459551,1193093296,1339902657,1209,96154,1224372,594989560,1000,5811,166874,1187530376,21530412,1978469588,2169249156,841583505,1158416495,1022145321,99909546108,136199586,975922,989810,264990227,1239141824,133784145,143976,1418,1325,213132,1712604,3501759299,3569931080,168049684,1788671,227133243,374868,98211329,99999760,240,7431521,65618625,1027,99998973,198728677,6968560,58526483,165218181,23987295,76012705,99966305,33695,30678993,1000,1000,1000,1000,1000,1000,1000
597000,10420,63122,596000000,3576000000,1000,6000,9997412389745,12785167,1195419548,1339904113,1736,94171,1225129,595989580,1000,6661,166482,1189528902,21530320,1978469680,2169257941,841441147,1158558853,1024001481,99909603329,136287378,999125,1011354,265134324,1240009812,133783807,144108,1447,1430,213336,1713936,3507714474,3575930217,168132477,1785446,227278545,375150,98214554,99999724,276,7426017,65761308,1067,99998933,198814073,6968568,58591654,165360939,23912311,76087689,99966182,33818,30681596,1000,1000,1000,1000,1000,1000,1000
598000,10600,62349,597000000,3582000000,1000,6000,9997406736579,18285754,1202920340,1339905611,1564,92845,1225366,596989400,1000,6377,166382,1191528068,21529626,1978470374,2169265961,841298613,1158701387,1025858098,99909680179,136375986,1003147,1010657,265281487,1240885856,133783703,144216,1418,1455,213444,1715052,3513671173,3581931274,168215976,1784207,227424957,375402,98215793,99999721,279,7419927,65904541,1110,99998890,198900231,6968583,58656122,165503588,23836789,76163211,99966023,33977,30684255,1000,1000,1000,1000,1000,1000,1000
599000,10570,63603,598000000,3588000000,1000,6000,9997408444944,16424989,1203055288,1339903416,2002,94602,1226637,597989430,1000,1062,165904,1193525586,21524863,1978475137,2169276554,841157059,1158842941,1027714054,99909784042,136464412,980214,983056,265428019,1241759620,133783262,144360,1531,1387,213840,1716540,3519630949,3587935335,168299309,1783673,227570874,375675,98216327,99999735,265,7414645,66048105,1071,99998929,198986220,6968591,58720141,165645628,23761424,76238576,99965979,34021,30686911,1000,1000,1000,1000,1000,1000,1000
600000,10350,62800,599000000,3594000000,1000,6000,9997410405673,14315987,1202944878,1339902250,1515,96255,1226364,598989650,1000,605,165658,1195526572,21525467,1978474533,2169282659,841015141,1158984859,1029573114,99909816372,136552382,1028549,1038398,265562866,1242629336,133783146,144482,1412,1386,214076,1717760,3525588163,3593936595,168382379,1783718,227718636,375921,98216282,99999748,252,7407904,66191926,1035,99998965,199071844,6968599,58784351,165787800,23686016,76313984,99965921,34079,30689465,1000,1000,1000,1000,1000,1000,1000
