Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1,H2O::Cell_1::Mitochondria_2,H2O_created::Cell_1::Mitochondria_2,OH-::Cell_1::Mitochondria_2,H+::Cell_1::Mitochondria_2,H+_inter::Cell_1::Mitochondria_2,H+_inter_created::Cell_1::Mitochondria_2,O2::Cell_1::Mitochondria_2,O2_in::Cell_1::Mitochondria_2,CO2::Cell_1::Mitochondria_2,ATP::Cell_1::Mitochondria_2,ATP_created::Cell_1::Mitochondria_2,ADP::Cell_1::Mitochondria_2,GDP::Cell_1::Mitochondria_2,GTP::Cell_1::Mitochondria_2,Pi::Cell_1::Mitochondria_2,NAD+::Cell_1::Mitochondria_2,NADH::Cell_1::Mitochondria_2,NADH_created::Cell_1::Mitochondria_2,NADH_in::Cell_1::Mitochondria_2,Pyruvate-::Cell_1::Mitochondria_2,Pyruvate-_in::Cell_1::Mitochondria_2,CoA-SH::Cell_1::Mitochondria_2,Acetyl_CoA::Cell_1::Mitochondria_2,FAD::Cell_1::Mitochondria_2,FADH2::Cell_1::Mitochondria_2,FADH2_created::Cell_1::Mitochondria_2,Pyruvate_transport::Cell_1::Mitochondria_2,ATP_synthase::Cell_1::Mitochondria_2,ADP_ATP_transport::Cell_1::Mitochondria_2,NADH_shuttle::Cell_1::Mitochondria_2,Pi_transport::Cell_1::Mitochondria_2,Commp1-3-4::Cell_1::Mitochondria_2,Commp2-3-4::Cell_1::Mitochondria_2,H2O::Cell_1::Mitochondria_3,H2O_created::Cell_1::Mitochondria_3,OH-::Cell_1::Mitochondria_3,H+::Cell_1::Mitochondria_3,H+_inter::Cell_1::Mitochondria_3,H+_inter_created::Cell_1::Mitochondria_3,O2::Cell_1::Mitochondria_3,O2_in::Cell_1::Mitochondria_3,CO2::Cell_1::Mitochondria_3,ATP::Cell_1::Mitochondria_3,ATP_created::Cell_1::Mitochondria_3,ADP::Cell_1::Mitochondria_3,GDP::Cell_1::Mitochondria_3,GTP::Cell_1::Mitochondria_3,Pi::Cell_1::Mitochondria_3,NAD+::Cell_1::Mitochondria_3,NADH::Cell_1::Mitochondria_3,NADH_created::Cell_1::Mitochondria_3,NADH_in::Cell_1::Mitochondria_3,Pyruvate-::Cell_1::Mitochondria_3,Pyruvate-_in::Cell_1::Mitochondria_3,CoA-SH::Cell_1::Mitochondria_3,Acetyl_CoA::Cell_1::Mitochondria_3,FAD::Cell_1::Mitochondria_3,FADH2::Cell_1::Mitochondria_3,FADH2_created::Cell_1::Mitochondria_3,Pyruvate_transport::Cell_1::Mitochondria_3,ATP_synthase::Cell_1::Mitochondria_3,ADP_ATP_transport::Cell_1::Mitochondria_3,NADH_shuttle::Cell_1::Mitochondria_3,Pi_transport::Cell_1::Mitochondria_3,Commp1-3-4::Cell_1::Mitochondria_3,Commp2-3-4::Cell_1::Mitochondria_3,H2O::Cell_1::Mitochondria_4,H2O_created::Cell_1::Mitochondria_4,OH-::Cell_1::Mitochondria_4,H+::Cell_1::Mitochondria_4,H+_inter::Cell_1::Mitochondria_4,H+_inter_created::Cell_1::Mitochondria_4,O2::Cell_1::Mitochondria_4,O2_in::Cell_1::Mitochondria_4,CO2::Cell_1::Mitochondria_4,ATP::Cell_1::Mitochondria_4,ATP_created::Cell_1::Mitochondria_4,ADP::Cell_1::Mitochondria_4,GDP::Cell_1::Mitochondria_4,GTP::Cell_1::Mitochondria_4,Pi::Cell_1::Mitochondria_4,NAD+::Cell_1::Mitochondria_4,NADH::Cell_1::Mitochondria_4,NADH_created::Cell_1::Mitochondria_4,NADH_in::Cell_1::Mitochondria_4,Pyruvate-::Cell_1::Mitochondria_4,Pyruvate-_in::Cell_1::Mitochondria_4,CoA-SH::Cell_1::Mitochondria_4,Acetyl_CoA::Cell_1::Mitochondria_4,FAD::Cell_1::Mitochondria_4,FADH2::Cell_1::Mitochondria_4,FADH2_created::Cell_1::Mitochondria_4,Pyruvate_transport::Cell_1::Mitochondria_4,ATP_synthase::Cell_1::Mitochondria_4,ADP_ATP_transport::Cell_1::Mitochondria_4,NADH_shuttle::Cell_1::Mitochondria_4,Pi_transport::Cell_1::Mitochondria_4,Commp1-3-4::Cell_1::Mitochondria_4,Commp2-3-4::Cell_1::Mitochondria_4
273000,2720950740,1265569,5440000000,32640000000,20000,120000,9926173630655,91165534,109123838,10234,2719049260,1000,89,1388952,5438078052,2616375089,17383624911,23377467811,9988224068,11775932,4793420,104071022021,9502252600,777,1356851916,1314200,84160408400,4135167101,8207411051,4073468185,1542657,15230933700,998457343,999986923,13077,15466,999658781,341219,5431290219,1355774200,3,1357824120,999997917,2083,999942666,57334,1357822034,1000,1000,1000,1000,1000,1000,1000,104070798903,9502735000,1577,1357015977,1319100,84163785200,4067639720,8140034420,4074000220,1496025,15231357900,998503975,999994485,5515,6360,999673440,326560,5431996860,1355173500,0,1358006940,999989700,10300,999948960,51040,1357996640,1000,1000,1000,1000,1000,1000,1000,104070959095,9503136900,105008,1357173023,1292000,84167520200,4061552235,8134130135,4074102856,1534977,15232058400,998465023,999999578,422,18701,999681045,318955,5432133755,1355359900,2,1358041060,999989841,10159,999950201,49799,1358030899,1000,1000,1000,1000,1000,1000,1000,104070769078,9502872300,104641,1356837942,1598100,84165034200,4084703136,8157158736,4074044014,1456453,15231518400,998543547,999997226,2774,64673,999692159,307841,5432056841,1355201100,5200,1358023560,999994467,5533,999948273,51727,1358012827,1000,1000,1000,1000,1000,1000,1000
274000,2730951170,1261111,5460000000,32760000000,20000,120000,9925931136526,93947244,111948988,1334,2729048830,1000,126249,1402752,5458094992,2616573270,17383426730,23377389530,9988212168,11787832,4811160,104086044267,9537268100,736,1361793108,1367700,84470570600,4149065112,8236317262,4088461733,1509588,15285956100,998490412,999999089,911,19501,999666868,333132,5451281832,1360791800,5405,1362826940,999998564,1436,999943701,56299,1362820099,1000,1000,1000,1000,1000,1000,1000,104085790331,9537738000,770,1361679169,1646800,84473812000,4081841709,8169237709,4089002166,1436315,15286283400,998563685,999998882,1118,71567,999680801,319199,5452002799,1360162400,5100,1363006000,999999733,267,999945367,54633,1363000633,1000,1000,1000,1000,1000,1000,1000,104086051025,9538077200,1549,1361815054,1538800,84477038400,4078588289,8166143539,4089066623,1428286,15286923300,998571714,999992544,7456,63258,999675035,324965,5452086265,1360382500,1,1363027340,999992303,7697,999947058,52942,1363019642,1000,1000,1000,1000,1000,1000,1000,104085802804,9537802700,763,1361938076,1413200,84474367000,4099491530,8186914130,4089043902,1478261,15286434900,998521739,999999150,850,20089,999670287,329713,5452058113,1360159300,5320,1363020800,999998731,1269,999943289,56711,1363014211,1000,1000,1000,1000,1000,1000,1000
275000,2740951600,1257049,5480000000,32880000000,20000,120000,9925691166664,94209209,112172522,11134,2739048400,1000,6,1387281,5478074532,2616599973,17383400027,23377341427,9988252859,11747141,4828891,104101066115,9572318700,766,1366749103,1433000,84781026200,4162672899,8264947199,4103484604,1489841,15341027100,998510159,999985268,14732,9527,999648123,351877,5471312177,1365818200,2,1367829460,999998115,1885,999942527,57473,1367827573,1000,1000,1000,1000,1000,1000,1000,104100669865,9572659900,104669,1367108415,1323200,84783163000,4097774625,8200139825,4103957404,1512653,15341251800,998487347,999999431,569,18178,999664174,335826,5471943026,1365193700,4960,1367991120,999999462,538,999943878,56122,1367985622,1000,1000,1000,1000,1000,1000,1000,104100894176,9572981000,104000,1366956484,1496200,84786165200,4093961407,8196474107,4104033896,1422600,15341772000,998577400,999994492,5508,65992,999666396,333604,5472043304,1365360100,0,1368015080,999994328,5672,999946192,53808,1368009408,1000,1000,1000,1000,1000,1000,1000,104100784796,9572784700,1480,1366722123,1623500,84784149400,4114770564,8217181814,4104042835,1449699,15341334300,998550301,999999491,509,68792,999678557,321443,5472055243,1365126500,4681,1368022700,999994389,5611,999949792,50208,1368012408,1000,1000,1000,1000,1000,1000,1000
276000,2750951830,1256165,5500000000,33000000000,20000,120000,9925455612015,90078068,108070195,10253,2749048170,1000,12,1391093,5498075834,2616757883,17383242117,23377249917,9988245907,11754093,4846941,104115957338,9607267900,104608,1371757422,1511700,85090595800,4178477809,8295731559,4118448136,1439659,15395927100,998560341,999989141,10859,70682,999657546,342454,5491263654,1370825900,4960,1372822060,999998418,1582,999944882,55118,1372815518,1000,1000,1000,1000,1000,1000,1000,104115763065,9607648200,752,1371876034,1455800,85093059600,4113958403,8231318603,4118959121,1457761,15396199800,998542239,999990600,9400,52139,999656318,343682,5491944982,1370191300,1,1372987400,999998462,1538,999941939,58061,1372985861,1000,1000,1000,1000,1000,1000,1000,104115905715,9607959700,105086,1372016343,1417700,85096015400,4108714373,8226220373,4119012544,1423431,15396769800,998576569,999999398,602,61767,999682123,317877,5492013277,1370368900,2,1373011080,999989655,10345,999946967,53033,1373000733,1000,1000,1000,1000,1000,1000,1000,104115723696,9607703100,760,1371954524,1397600,85093418200,4128097538,8245473288,4119035956,1456034,15396258600,998543966,999998786,1214,8652,999665896,334104,5492045304,1370088700,0,1373017260,999992088,7912,999942252,57748,1373009348,1000,1000,1000,1000,1000,1000,1000
277000,2760952250,1272860,5520000000,33120000000,20000,120000,9925212887764,93065132,111026939,10134,2759047750,1000,5,1384075,5518075232,2616876696,17383123304,23377016504,9988287105,11712895,4864837,104130949368,9642268100,103869,1376917930,1352700,85400615400,4195812223,8328067173,4133458740,1503765,15450975600,998496235,999985444,14556,16279,999653539,346461,5511277961,1375820200,2,1377820300,999998923,1077,999938979,61021,1377819221,1000,1000,1000,1000,1000,1000,1000,104130769370,9642579500,758,1376792130,1499500,85402479800,4130532012,8262864562,4133907348,1447959,15451094100,998552041,999989635,10365,58076,999685828,314172,5511872672,1375192200,0,1377976700,999988624,11376,999949076,50924,1377965324,1000,1000,1000,1000,1000,1000,1000,104131021697,9642999700,1557,1376873082,1471200,85406378600,4118800862,8251324562,4134031603,1471448,15451823700,998528552,999999066,934,66718,999672115,327885,5512039985,1375383000,1,1378014840,999993543,6457,999943918,56082,1378008382,1000,1000,1000,1000,1000,1000,1000,104130751367,9642721100,755,1376941392,1394800,85403567000,4144088038,8276470838,4134024131,1501751,15451284000,998498249,999999425,575,14374,999679043,320957,5512028957,1375102100,1,1378014480,999990347,9653,999950674,49326,1378004826,1000,1000,1000,1000,1000,1000,1000
278000,2770952670,1264636,5540000000,33240000000,20000,120000,9924975362095,90892876,108936285,10245,2769047330,1000,126384,1390039,5538074170,2616836871,17383163129,23377120929,9988229201,11770799,4882571,104145957814,9677235400,104818,1381663005,1580300,85710309200,4210103460,8357343360,4148423791,1442029,15505864800,998557971,999999373,627,65244,999678453,321547,5531229847,1380815900,5261,1382816940,999994377,5623,999949544,50456,1382806056,1000,1000,1000,1000,1000,1000,1000,104145624306,9677519400,105541,1381909434,1483600,85711927600,4148841230,8296146780,4148885582,1426003,15505994400,998573997,999993652,6348,61449,999681367,318633,5531846333,1380175100,4780,1382968860,999996671,3329,999947549,52451,1382960751,1000,1000,1000,1000,1000,1000,1000,104145979472,9677927800,767,1381874548,1467800,85715713200,4133369317,8280860417,4149004234,1470760,15506703300,998529240,999991473,8527,54313,999665679,334321,5532005221,1380365700,5000,1383007260,999998727,1273,999944613,55387,1383000987,1000,1000,1000,1000,1000,1000,1000,104145602402,9677659000,105201,1381981698,1449200,85712980400,4156904523,8304258423,4149009298,1446605,15506152800,998553395,999999306,694,59601,999682803,317197,5532009697,1380064100,0,1383008500,999991899,8101,999950801,49199,1383000399,1000,1000,1000,1000,1000,1000,1000
279000,2780952970,1253943,5560000000,33360000000,20000,120000,9924734700371,91908439,109957146,2144,2779047030,1000,11320,1404335,5558089772,2617031210,17382968790,23376887390,9988255945,11744055,4900317,104161086420,9712234500,762,1386592159,1534700,86020382600,4224350568,8386595168,4163403771,1448271,15560902200,998551729,999994665,5335,64094,999681023,318977,5551204777,1385858100,5361,1387807120,999999247,753,999944294,55706,1387801006,1000,1000,1000,1000,1000,1000,1000,104160604228,9712499500,104974,1387036412,1369400,86021727800,4167038278,8329333828,4163886952,1459356,15560986800,998540644,999990990,9010,13034,999669382,330618,5551847918,1385165400,5200,1387970220,999995946,4054,999947434,52566,1387960966,1000,1000,1000,1000,1000,1000,1000,104160917553,9712989300,105422,1386896245,1530900,86026254600,4147009684,8309526934,4164017448,1485629,15561784800,998514371,999999854,146,66725,999691977,308023,5552021623,1385366100,4602,1388013700,999995077,4923,999950625,49375,1388004175,1000,1000,1000,1000,1000,1000,1000,104160646823,9712543000,1524,1386807637,1517200,86021975600,4170973207,8333278807,4163964882,1459477,15560961900,998540523,999999826,174,70149,999670767,329233,5551952833,1385055800,5100,1387994080,999998971,1029,999943849,56151,1387987951,1000,1000,1000,1000,1000,1000,1000
280000,2790953270,1234866,5580000000,33480000000,20000,120000,9924497261268,89614604,107728759,2199,2789046730,1000,86,1396093,5578089062,2617065372,17382934628,23376868328,9988199847,11800153,4917909,104175919864,9747167600,104518,1391976493,1273500,86329744000,4239443424,8416656474,4178404589,1525177,15615842400,998474823,999987571,12429,8594,999657305,342695,5571205495,1390821800,3,1392802780,999998129,1871,999940594,59406,1392800906,1000,1000,1000,1000,1000,1000,1000,104175624183,9747553800,104859,1391841317,1552600,86332173200,4181173124,8358489724,4178915472,1443970,15616013100,998556030,999999884,116,63114,999689642,310358,5571883858,1390139100,0,1392978700,999989686,10314,999952214,47786,1392968386,1000,1000,1000,1000,1000,1000,1000,104175976682,9747911600,746,1391822916,1520200,86335582400,4165077951,8342562901,4178994366,1454855,15616669200,998545145,999993331,6669,68176,999661210,338790,5571992190,1390374800,4862,1393003580,999999106,894,999943876,56124,1392997824,1000,1000,1000,1000,1000,1000,1000,104175518975,9747502100,104826,1392000585,1420100,86331593800,4183769099,8361055949,4178952226,1452712,15615919800,998547288,999990179,9821,20667,999674141,325859,5571935859,1390035300,5040,1392990000,999998673,1327,999944767,55233,1392983633,1000,1000,1000,1000,1000,1000,1000
281000,2800953780,1259455,5600000000,33600000000,20000,120000,9924256674292,90498467,108585646,1228,2799046220,1000,1061,1402895,5598089984,2617158859,17382841141,23376814541,9988251285,11748715,4935569,104191041015,9782146600,1380,1396714384,1407800,86639544400,4256233694,8448436894,4193368549,1505783,15670780200,998494217,999999648,352,6065,999676116,323884,5591156884,1395833200,5041,1397796920,999996456,3544,999951865,48135,1397788335,1000,1000,1000,1000,1000,1000,1000,104190651603,9782597100,104756,1397061377,1350500,86642599800,4194802153,8387140003,4193922674,1502314,15671147400,998497686,999999567,433,10453,999673879,326121,5591896121,1395184300,5220,1397981000,999997667,2333,999947953,52047,1397973447,1000,1000,1000,1000,1000,1000,1000,104190864341,9782877000,105249,1396890339,1525600,86645223600,4182228364,8374695214,4193974000,1433768,15671598300,998566232,999997998,2002,58330,999691430,308570,5591962370,1395336600,4860,1398002120,999991110,8890,999954930,45070,1397988370,1000,1000,1000,1000,1000,1000,1000,104190595158,9782395700,1512,1396827499,1484200,86640666600,4196225173,8388467373,4193897297,1446082,15670738200,998553918,999999672,328,60690,999661293,338707,5591860207,1395051600,3,1397971480,999991433,8567,999948390,51610,1397962910,1000,1000,1000,1000,1000,1000,1000
282000,2810954040,1253890,5620000000,33720000000,20000,120000,9924013739197,93715893,111809694,2177,2809045960,1000,125422,1396535,5618087566,2617221090,17382778910,23376721310,9988256025,11743975,4953291,104206034971,9817116200,1435,1401552388,1576000,86949326800,4271882222,8479075622,4208360675,1433362,15725704200,998566638,999998664,1336,69602,999666127,333873,5611144473,1400846800,1,1402793080,999990719,9281,999945602,54398,1402783798,1000,1000,1000,1000,1000,1000,1000,104205743862,9817573800,1477,1401885618,1426900,86952403600,4209744138,8417072638,4208913794,1488158,15726099000,998511842,999991471,8529,10013,999665719,334281,5611884681,1400189800,4740,1402976760,999998867,1133,999945913,54087,1402970887,1000,1000,1000,1000,1000,1000,1000,104205844837,9817865900,104263,1402067601,1359700,86955141400,4197182767,8404645867,4208987918,1506942,15726627600,998493058,999997342,2658,12800,999679482,320518,5611980618,1400326400,2,1403002520,999990182,9818,999947000,53000,1402992700,1000,1000,1000,1000,1000,1000,1000,104205569494,9817336300,742,1401722505,1565600,86950134200,4210610211,8417826561,4208869295,1448702,15725623500,998551298,999999514,486,75012,999678017,321983,5611823783,1400027300,5061,1402965380,999994169,5831,999949112,50888,1402954488,1000,1000,1000,1000,1000,1000,1000
283000,2820954380,1261018,5640000000,33840000000,20000,120000,9923776387900,91351867,109449987,11091,2819045620,1000,945,1390962,5638069058,2617321967,17382678033,23376673233,9988263798,11736202,4970956,104220982525,9852031600,703,1406607595,1515400,87258584000,4285353691,8507511241,4223335108,1458756,15780589200,998541244,999986332,13668,45976,999657568,342432,5631112732,1405828300,0,1407779860,999997764,2236,999938876,61124,1407777624,1000,1000,1000,1000,1000,1000,1000,104220645170,9852563200,103907,1406982648,1408800,87262317600,4227287292,8449611742,4223910340,1404653,15781077900,998595347,999999312,688,66559,999688919,311081,5631877281,1405168400,2,1407976460,999990483,9517,999947359,52641,1407966941,1000,1000,1000,1000,1000,1000,1000,104220844573,9852826000,104763,1407031107,1386000,87264847200,4211555069,8434004769,4223951996,1487792,15781580400,998512208,999998504,1496,15912,999677516,322484,5631935684,1405359600,5240,1407989860,999999068,932,999942912,57088,1407983688,1000,1000,1000,1000,1000,1000,1000,104220450768,9852305900,104896,1406759348,1619000,87259854200,4225407635,8447610285,4223861380,1438782,15780562200,998561218,999999870,130,70388,999687508,312492,5631811592,1405005600,4,1407960960,999989256,10744,999950388,49612,1407950212,1000,1000,1000,1000,1000,1000,1000
284000,2830954700,1270578,5660000000,33960000000,20000,120000,9923534572165,93420418,111477585,10256,2829045300,1000,10654,1392279,5658070088,2617381383,17382618617,23376537017,9988323901,11676099,4988789,104236036316,9887072200,735,1411800002,1305300,87568948400,4299815825,8536991075,4238324724,1493029,15835706100,998506971,999999146,854,10917,999677193,322807,5651096207,1410855400,2,1412781760,999989725,10275,999950217,49783,1412771483,1000,1000,1000,1000,1000,1000,1000,104235628180,9887552500,104697,1411936497,1475900,87572221800,4245663670,8482983470,4238909519,1459357,15836048700,998540643,999987916,12084,55759,999663340,336660,5651878760,1410184600,3,1412971040,999998204,1796,999943659,56341,1412969241,1000,1000,1000,1000,1000,1000,1000,104235800321,9887721900,104064,1411951959,1457700,87573903000,4224037813,8461441513,4238905210,1461256,15836384700,998538744,999997651,2349,66795,999668485,331515,5651873215,1410351200,4880,1412974080,999998805,1195,999946495,53505,1412968005,1000,1000,1000,1000,1000,1000,1000,104235444011,9887307700,104884,1411830889,1561700,87569857000,4240100110,8477302710,4238861830,1454903,15835572900,998545097,999999068,932,63365,999674435,325565,5651814265,1410014000,5180,1412962140,999995475,4525,999950065,49935,1412952435,1000,1000,1000,1000,1000,1000,1000
285000,2840955010,1265360,5680000000,34080000000,20000,120000,9923295568659,92725591,110849127,1290,2839044990,1000,126998,1400936,5678087400,2617482050,17382517950,23376446550,9988284144,11715856,5006744,104250912024,9922029100,104310,1416847656,1349300,87878553400,4314524079,8566680029,4253302964,1502442,15890626200,998497558,999995320,4680,4378,999684114,315886,5671068486,1415842100,4840,1417776760,999993602,6398,999951678,48322,1417765522,1000,1000,1000,1000,1000,1000,1000,104250622548,9922547900,104822,1416821430,1589100,87882165400,4258586380,8510903230,4253914058,1451896,15891012300,998548104,999994486,5514,60490,999670132,329868,5671883168,1415166200,2,1417975840,999993272,6728,999945090,54910,1417969110,1000,1000,1000,1000,1000,1000,1000,104250804449,9922654700,104438,1416826270,1547100,87883345400,4240975505,8493352755,4253856501,1475900,15891276600,998524100,999998929,1071,65229,999689828,310172,5671805372,1415359100,1,1417958760,999990112,9888,999951329,48671,1417948871,1000,1000,1000,1000,1000,1000,1000,104250540190,9922323900,763,1416818229,1481700,87879999000,4255462178,8507671628,4253887657,1442465,15890614200,998557535,999999316,684,56651,999669194,330806,5671847306,1414997400,1,1417968360,999991290,8710,999945351,54649,1417959649,1000,1000,1000,1000,1000,1000,1000
286000,2850955320,1281869,5700000000,34200000000,20000,120000,9923058276070,90310088,108450124,1301,2849044680,1000,8,1400278,5698086758,2617515458,17382484542,23376374542,9988285102,11714898,5024860,104265981924,9956949700,1425,1421600173,1491600,88187873800,4330050681,8597174081,4268276031,1459025,15945469200,998540975,999999608,392,63983,999676052,323948,5691030848,1420837000,3,1422766400,999988420,11580,999948083,51917,1422754817,1000,1000,1000,1000,1000,1000,1000,104265629727,9957528800,104693,1421997350,1393300,88191988000,4271980575,8539288725,4268891557,1455257,15946019400,998544743,999999697,303,61740,999689283,310717,5691852517,1420162000,5603,1422975240,999991323,8677,999951540,48460,1422960960,1000,1000,1000,1000,1000,1000,1000,104265771856,9957639800,104805,1422032742,1372300,88193202800,4255850037,8523220237,4268870124,1521152,15946292700,998478848,999998939,1061,15687,999660063,339937,5691825037,1420355900,2,1422960300,999994615,5385,999944487,55513,1422954913,1000,1000,1000,1000,1000,1000,1000,104265425298,9957289100,104659,1421936761,1450100,88189693400,4271840380,8539035080,4268866641,1513006,15945574800,998486994,999999225,775,17619,999677478,322522,5691820122,1419992100,1,1422959680,999993802,6198,999946219,53781,1422953481,1000,1000,1000,1000,1000,1000,1000
287000,2860955640,1244507,5720000000,34320000000,20000,120000,9922817822935,91040115,109207090,2143,2859044360,1000,11415,1404141,5718084434,2617604250,17382395750,23376365550,9988279799,11720201,5042633,104280963784,9991901900,712,1426740655,1340200,88497453400,4345309455,8627412555,4283244095,1468106,16000436100,998531894,999991838,8162,10932,999674037,325963,5710991663,1425844800,5221,1427754180,999998609,1391,999948132,51868,1427747568,1000,1000,1000,1000,1000,1000,1000,104280642443,9992500200,104776,1426788876,1574300,88501773200,4288239397,8570537697,4283858513,1456707,16000951800,998543293,999999680,320,68173,999704860,295140,5711808640,1425179500,5001,1427963260,999991868,8132,999953473,46527,1427950127,1000,1000,1000,1000,1000,1000,1000,104280749010,9992599400,105016,1427136370,1252100,88502807600,4269526673,8551877223,4283857756,1517282,16001242500,998482718,999994124,5876,3842,999675586,324414,5711807114,1425320100,0,1427959040,999990318,9682,999948942,51058,1427949358,1000,1000,1000,1000,1000,1000,1000,104280390921,9992261400,105148,1426864997,1539800,88499412400,4286736003,8568916603,4283866892,1419270,16000490100,998580730,999993993,6007,65523,999661531,338469,5711822269,1424977200,5042,1427961180,999999239,761,999944823,55177,1427955377,1000,1000,1000,1000,1000,1000,1000
288000,2870955960,1281107,5740000000,34440000000,20000,120000,9922576774305,92353569,110536681,2253,2869044040,1000,10539,1397938,5738083574,2617642374,17382357626,23376247826,9988275122,11724878,5060296,104295844091,10026866500,104975,1431872328,1318700,88807175400,4358144963,8655235113,4298234195,1500307,16055396100,998499693,999998829,1171,14922,999664827,335173,5730978273,1430851000,4841,1432750880,999998039,1961,999942122,57878,1432744078,1000,1000,1000,1000,1000,1000,1000,104295579768,10027460600,105178,1432146432,1248800,88811363600,4305122055,8602399705,4298873716,1491884,16055942400,998508116,999994766,5234,13882,999674166,325834,5731830834,1430145000,4740,1432964220,999997638,2362,999948182,51818,1432957118,1000,1000,1000,1000,1000,1000,1000,104295851692,10027612900,1460,1431893108,1389300,88812922600,4286320970,8583677020,4298861832,1511236,16056231300,998488764,999995420,4580,18684,999678852,321148,5731815148,1430317300,4600,1432959800,999998116,1884,999947484,52516,1432953316,1000,1000,1000,1000,1000,1000,1000,104295401515,10027213800,104831,1431900745,1467900,88809035600,4300233516,8597396516,4298826256,1478033,16055447100,998521967,999995315,4685,65182,999686626,313374,5731766474,1429985100,4620,1432950440,999994398,5602,999947582,52418,1432940218,1000,1000,1000,1000,1000,1000,1000
289000,2880956290,1274756,5760000000,34560000000,20000,120000,9922336998193,92404132,110583020,2094,2879043710,1000,115694,1398356,5758083232,2617704825,17382295175,23376152475,9988297604,11702396,5078136,104310828567,10061811100,104038,1436789633,1384900,89116656600,4376564823,8688629473,4313198690,1502542,16110286500,998497458,999987877,12123,15835,999667845,332155,5750931255,1435848400,4780,1437738340,999999005,995,999949235,50765,1437732565,1000,1000,1000,1000,1000,1000,1000,104310701406,10062480900,1378,1436722314,1560800,89121533800,4317446324,8629732074,4313876124,1467455,16110898800,998532545,999993783,6217,66028,999686204,313796,5751832696,1435143200,4960,1437967940,999993592,6408,999952828,47172,1437956572,1000,1000,1000,1000,1000,1000,1000,104310751858,10062559900,104823,1436868702,1486900,89122493400,4301622256,8613958106,4313822146,1466912,16111135200,998533088,999999439,561,62627,999698681,301319,5751760819,1435324000,4660,1437949460,999993873,6127,999949527,50473,1437938673,1000,1000,1000,1000,1000,1000,1000,104310395743,10062223700,104519,1437055877,1323800,89119115400,4314123147,8626289897,4313835612,1532850,16110499500,998467150,999998604,1396,8154,999675842,324158,5751780358,1434987100,4880,1437951000,999998626,1374,999945454,54546,1437944746,1000,1000,1000,1000,1000,1000,1000
