Time\ number,r1_2_10:=Cell_1,r2_1_20:=Cell_1,r2_3_100:=Cell_1,r1_1_200:=Cell_1,rM_300:=Cell_1,r3_3_400:=Cell_1,r2_2_500:=Cell_1,r1_2_100::Cell_1::Mitochondria_1,r2_1_110::Cell_1::Mitochondria_1,rM_300::Cell_1::Mitochondria_1,rM_400::Cell_1::Mitochondria_1,rM_500::Cell_1::Mitochondria_1,r2_2_510::Cell_1::Mitochondria_1,rM_600::Cell_1::Mitochondria_1,rM_610::Cell_1::Mitochondria_1,rM_620::Cell_1::Mitochondria_1,rM_700::Cell_1::Mitochondria_1,r3_3_800::Cell_1::Mitochondria_1,rM_900::Cell_1::Mitochondria_1,r1_1_1100::Cell_1::Mitochondria_1,Time\ Probability,r1_2_10:=Cell_1,r2_1_20:=Cell_1,r2_3_100:=Cell_1,r1_1_200:=Cell_1,rM_300:=Cell_1,r3_3_400:=Cell_1,r2_2_500:=Cell_1,r1_2_100::Cell_1::Mitochondria_1,r2_1_110::Cell_1::Mitochondria_1,rM_300::Cell_1::Mitochondria_1,rM_400::Cell_1::Mitochondria_1,rM_500::Cell_1::Mitochondria_1,r2_2_510::Cell_1::Mitochondria_1,rM_600::Cell_1::Mitochondria_1,rM_610::Cell_1::Mitochondria_1,rM_620::Cell_1::Mitochondria_1,rM_700::Cell_1::Mitochondria_1,r3_3_800::Cell_1::Mitochondria_1,rM_900::Cell_1::Mitochondria_1,r1_1_1100::Cell_1::Mitochondria_1
22800,9996940700470.0,10004168,20,200.0,20000,21293,118388913,102611292882.0,102829,5,0,0,0,548,129,126,0,0,220,0.0,22800,9.99999000001e-07,0.9997388941062488,0.4736842105263158,0.999000999000999,0.9987267680165878,0.03835292456360013,0.0009986956801424356,9.99999000001e-07,0.9998951707799032,0.0011894281601577512,0.9729016490852851,0.9967574960211798,0.9999989999978,0.9937490963400175,0.9692266584217798,0.9836538872058674,0.30687188059520815,0.9999999498961522,0.9999949877811162,0.9999999999999
22900,9996926825526.0,9991342,26,201.0,21,51,118247223,102622666612.0,4,2000,62626,155,6254,3,0,0,26,2000,2000,201.0,22900,9.99999000001e-07,0.9997402804220333,0.4736842105263158,0.999000999000999,0.9987277790912192,0.028632113815591546,0.000998694294323209,9.99999000001e-07,0.9998969591830594,0.005806077505519629,0.9894924452239529,0.9704779182890982,0.9999989677918011,0.9936955593173206,0.7567548774244899,0.9488848263949221,0.9556292262787457,0.9999999602137645,0.9999968460658111,0.9999999999999
23000,9996902785793.0,19906996,22,200.0,13011,31194,118491362,102633359110.0,205847,2000,11552,13331,13281,155,129,5,49,22,2000,201.0,23000,9.99999000001e-07,0.9997482663519016,0.4736842105263158,0.999000999000999,0.99872600998664,0.8232177277617637,0.0009986928846076805,9.99999000001e-07,0.9998992828434871,0.011218218082497271,0.9726199625510855,0.9961124855921609,0.9999989795059278,0.9937439815490747,0.9465002646698856,0.9804894193953978,0.7924009421114004,0.9999999498960987,0.9999953520620801,0.9999999999999
23100,9996898670171.0,20357,17,200.0,10000,11271,118475013,102644376147.0,102939,2000,0,51,0,14,201,83,18,1520,85,200.0,23100,9.99999000001e-07,0.9997365383027268,0.4736842105263158,0.999000999000999,0.9987272608278791,0.020703514208186495,0.0009986904876815423,9.99999000001e-07,0.9998996667430872,0.00577531663546663,0.1334016597126771,0.656994197063638,0.9999989999928,0.9937045803991835,0.9582584026863208,0.9485083033954943,0.9089154571696505,0.9999999498963663,0.999994987760162,0.9999999999999
23200,9996874596741.0,19975863,19,200.0,11000,1736,118401881,102655445062.0,102537,26,0,0,0,618,1,91,5,24,45,0.0,23200,9.99999000001e-07,0.9997511135744894,0.4736842105263158,0.999000999000999,0.9987284406114074,0.002419062781320971,0.0009986900781211176,9.99999000001e-07,0.9999002131845525,0.00118013337197728,0.9633265590977076,0.9854764901645947,0.9999990000001,0.9937361745167136,0.9623938314731458,0.9575455535215679,0.9204888033307534,0.9999999498964735,0.9999949877705526,0.9999999999999
23300,9996870257228.0,40846,21,200.0,18,3,118269479,102666029798.0,102765,0,33,0,0,0,68,0,0,490,125,400.0,23300,9.99999000001e-07,0.9997397430470611,0.4736842105263158,0.999000999000999,0.9987254211427821,0.037246563305413455,0.0009986886614108692,9.99999000001e-07,0.9999012789899182,0.0011752653412133332,0.9862870415646401,0.998590296564771,0.9999989999912999,0.9937359688376405,0.9692322985745874,0.9908753494957285,0.9701852134960175,0.9999999498955342,0.9999949877916009,0.9999999999999
23400,9996846482116.0,19951508,20,200.0,15,65,118359046,102677045171.0,205916,2000,31920,35,35,400,0,0,7,10,1242,200.0,23400,9.99999000001e-07,0.9997537852307666,0.4736842105263158,0.999000999000999,0.9987266469322341,0.0021371960267316135,0.0009986862886605503,9.99999000001e-07,0.9998980999305449,0.005724472118726345,0.9752883730190549,0.9954296639143947,0.9999989874243163,0.9937606873849091,0.9052590936253853,0.9784292309303624,0.7466409174876514,0.9999999498961335,0.9999949877940028,0.9999999999999
23500,9996842681287.0,10041018,22,200.0,11007,41459,117981339,102687777357.0,205683,2,956,25554,0,6,0,658,1,8,2000,400.0,23500,9.99999000001e-07,0.9997489264458883,0.4736842105263158,0.999000999000999,0.998725536077833,0.8232336539365092,0.0009986848999979853,9.99999000001e-07,0.9999020334524411,0.0011745947854674532,0.9869412258587534,0.998678497317622,0.9999989936355499,0.9936488267235237,0.0,0.9918532829744071,0.8757434761276197,0.9999999498955163,0.9999961891980691,0.9999999999999
23600,9996818666636.0,19975462,25,200.0,20000,22419,118320879,102699015681.0,205263,44,8474,237,236,2,0,260,230,44,1032,200.0,23600,9.99999000001e-07,0.9997563734246947,0.4736842105263158,0.999000999000999,0.9987269458568557,0.043125549475354914,0.0009986825029325874,9.99999000001e-07,0.9999020332508943,0.001172442801456121,0.9686296635400268,0.9970303233460792,0.9999989999951999,0.9937448559646151,0.2559224383460207,0.986763456938494,0.9608584154699201,0.9999999498961551,0.9999949877996932,0.9999999999999
23700,9996814475830.0,10018841,22,200.0,11018,22320,118364435,102710020731.0,102600,2000,0,0,0,798,2,2,333,2000,56,0.0,23700,9.99999000001e-07,0.9997516912760352,0.4736842105263158,0.999000999000999,0.9987270210297547,0.8230804268925249,0.0009986830944110168,9.99999000001e-07,0.9999014211326672,0.005726752583400612,0.9750309532389388,0.996333366010643,0.9999989999955999,0.9937377167794758,0.9692704580528003,0.982022498575419,0.982581410936362,0.9999999873334976,0.9999949877763384,0.9999999999999
23800,9996790387857.0,19943844,24,200.0,21011,49559,118302785,102720916149.0,102508,2000,1,26633,10,800,0,0,0,0,1,0.0,23800,9.99999000001e-07,0.9997590252420674,0.4736842105263158,0.999000999000999,0.9987273663685898,0.8981465321068816,0.0009986806904421195,9.99999000001e-07,0.9998918944279902,0.005696424425030957,0.9312542351323699,0.9977301234952033,0.9999989999916999,0.9937479701802594,0.8608921840298868,0.9875021509938909,0.8793036173254296,0.9999999498959906,0.9999949877847568,0.9999999999999
23900,9996776497944.0,19968884,23,200.0,18000,94,118432605,102731903182.0,102710,4,105,3,205,1,128,124,0,1992,623,200.0,23900,9.99999000001e-07,0.9997602887634428,0.4736842105263158,0.999000999000999,0.9987268407754545,0.002367449036938015,0.0009986802871111255,9.99999000001e-07,0.9998991773476504,0.001163889616402274,0.9282948132994494,0.9970321644300179,0.999998999998,0.9937231175504501,0.9461310330266111,0.9847754229874587,0.0,0.9999999498962179,0.9999949877776219,0.9999999999999
24000,9996762415794.0,19951033,19,200.0,9011,42466,118386096,102742857623.0,10,2000,6285,44,23731,406,119,334,42,78,1854,200.0,24000,9.99999000001e-07,0.9997615804176079,0.4736842105263158,0.999000999000999,0.9987252104677375,0.8980639695975543,0.0009986788792376727,9.99999000001e-07,0.9999000828013825,0.005677723967841924,0.9730493578114738,0.997975682841527,0.9999989999982,0.9937337696175164,0.9466802856161728,0.9884943685149906,0.8013034560025772,0.9999999498958045,0.9999949878027075,0.9999999999999
24100,9996758590624.0,9943598,19,200.0,15,38153,118349823,102753482852.0,204860,2000,100,0,0,1,0,0,0,78,725,400.0,24100,9.99999000001e-07,0.999756937063602,0.4736842105263158,0.999000999000999,0.9987262228772009,0.8232063336969091,0.0009986765078067682,9.99999000001e-07,0.9999024393004157,0.005683593459030536,0.9776369197013388,0.9969848554856097,0.9999989926957346,0.993748484458133,0.4737386850169894,0.9846122253790813,0.6110042638101321,0.9999999498960439,0.9999949877953728,0.9999999999999
24200,9996744602360.0,9962282,20,200.0,20006,41575,118472818,102764516308.0,102950,2000,306,4,21249,3,0,6,0,40,1776,200.0,24200,9.99999000001e-07,0.9997582158180406,0.4736842105263158,0.999000999000999,0.9987263469774679,0.8235243987412009,0.000998675111514538,9.99999000001e-07,0.9999012660165034,0.005662655101748159,0.9428653792310668,0.9957666614754669,0.9999989999933999,0.9937469716202504,0.9107535205575412,0.9797734714119193,0.8753139212657784,0.999999949896228,0.9999949877918572,0.9999999999999
24300,9996730760542.0,10022768,21,200.0,11011,9247,118534144,102775644216.0,103158,2000,2,0,0,141,140,0,0,0,1524,200.0,24300,9.99999000001e-07,0.9997593889256366,0.4736842105263158,0.999000999000999,0.9987266362436614,0.022738698310419494,0.0009986737301403625,9.99999000001e-07,0.9999010432515208,0.0056814346262840255,0.21192156513809218,0.9760581194176154,0.9999989845160016,0.9937159046820725,0.9462414933126593,0.9073944636016652,0.9734505214745571,0.9999999498963177,0.9999949877761991,0.9999999999999
24400,9996716578776.0,10023228,19,200.0,8,14610,118359643,102786360563.0,102693,2,0,39266,0,1182,2,0,0,2000,36,400.0,24400,9.99999000001e-07,0.9997606812436232,0.4736842105263158,0.999000999000999,0.998726918627684,0.04152395664183817,0.0009986733242700425,9.99999000001e-07,0.9998905089668777,0.0011563321514243899,0.9010075549917891,0.9974419805951562,0.9999989999968,0.9937461911793117,0.9454447098891466,0.9806897430774527,0.9390534322360525,0.9999999914072569,0.9999949877767598,0.9999999999999
24500,9996702410246.0,9984660,21,200.0,13010,18212,118453675,102797432486.0,102331,2000,537,35500,0,5,2,472,22,2000,2000,0.0,24500,9.99999000001e-07,0.9997620134514947,0.4736842105263158,0.999000999000999,0.9987275197654276,0.8230282214726018,0.0009986719102873904,9.99999000001e-07,0.9998883683380457,0.0056082632396526454,0.9781050864953804,0.9946724712455314,0.9999989994339799,0.9936962747724642,0.24840064399918957,0.9837301130202277,0.9396440368299679,0.9999999811205944,0.9999951255619866,0.9999999999999
24600,9996678307551.0,19991273,21,200.0,15000,13252,118308011,102808325671.0,102639,2000,15504,333,0,805,1,0,8,2000,1075,0.0,24600,9.99999000001e-07,0.9997687826955286,0.4736842105263158,0.999000999000999,0.9987287555651919,0.8977388070153286,0.000998669504741394,9.99999000001e-07,0.9998935876899686,0.0056077029347871045,0.9872916976052262,0.9635183536102562,0.9999989891273571,0.9937411632471855,0.6824058883017043,0.7659738038057525,0.9283840596621684,0.9999999880397872,0.9999949878015783,0.9999999999999
24700,9996674155329.0,9990378,17,200.0,14000,6605,118293615,102819408218.0,102884,2,1,5,0,0,0,2,0,6,2000,200.0,24700,9.99999000001e-07,0.9997646004000692,0.4736842105263158,0.999000999000999,0.998727380662865,0.8229619897476844,0.000998669090390335,9.99999000001e-07,0.999901189256466,0.0011451495410597966,0.9484380337700821,0.9921971764827457,0.9999989769840857,0.9937469230170538,0.9442622429111076,0.9661196084050767,0.8641002286094096,0.9999999498963369,0.99999555892391,0.9999999999999
24800,9996650334747.0,19946386,20,201.0,19016,5467,118555788,102830390603.0,102994,2000,116,174,30284,507,10,435,45,2000,1700,201.0,24800,9.99999000001e-07,0.9997711339080353,0.4736842105263158,0.999000999000999,0.9987266621473536,0.8221466474543085,0.0009986657039452451,9.99999000001e-07,0.999899838569823,0.010833277239658422,0.952145103486882,0.8062942954436717,0.9999989999930999,0.9937319246363611,0.956960451605977,0.9760647755425835,0.9513242104865778,0.9999999842175077,0.999994987777993,0.9999999999999
24900,9996645925737.0,9966232,24,200.0,23000,134,118586395,102841320140.0,32,2,20,3942,3889,6,0,13,2,112,2000,0.0,24900,9.99999000001e-07,0.9997671044131748,0.4736842105263158,0.999000999000999,0.9987269202589039,0.0011086338307535882,0.000998666273136576,9.99999000001e-07,0.9998999669090535,0.0011380528861877172,0.3974871244723808,0.9846097119545307,0.9999989998578798,0.9937323848694578,0.8724465101758665,0.9406142476149808,0.3013335624473484,0.999999949896338,0.9999950232926962,0.9999999999999
25000,9996631906580.0,28553,18,200.0,15,2,118256304,102852088071.0,205686,0,2,1,189,0,0,0,0,84,2000,401.0,25000,9.99999000001e-07,0.9997628313498923,0.4736842105263158,0.999000999000999,0.9987282380641943,0.02330051881588618,0.0009986648738636794,9.99999000001e-07,0.9999025081627478,0.0011357605868563961,0.9799799428597965,0.9938333804558876,0.9999989730462642,0.9937499305864367,0.9391128311318317,0.9723949521740961,0.9554410840250422,0.9999999498963021,0.9999961806244702,0.9999999999999
25100,9996617830686.0,9921796,19,200.0,7021,44625,118280099,102863044787.0,102368,2000,37,22866,0,4,0,405,1,2000,0,400.0,25100,9.99999000001e-07,0.9997694748095811,0.4736842105263158,0.999000999000999,0.9987264990411336,0.8227461329281924,0.0009986634691759107,9.99999000001e-07,0.9998936917085061,0.005528477414138314,0.9824536682011779,0.9977856710609053,0.9999989999998,0.9936575495260271,0.9136979146360464,0.9875055940420224,0.8832113008080095,0.9999999853189594,0.9999949878058187,0.9999999999999
25200,9996593899344.0,19867351,23,201.0,13000,79910,118409071,102874117279.0,102794,2000,0,0,0,0,0,0,1,10,1320,400.0,25200,9.99999000001e-07,0.999775777024709,0.4736842105263158,0.999000999000999,0.998726724572479,0.8976244771851147,0.0009986610808469343,9.99999000001e-07,0.9999015088353962,0.0055213495486503205,0.9795085326841919,0.9925410732092004,0.9999989999943,0.9937386430259838,0.9518476559655847,0.967270726887124,0.98264402085104,0.9999999498963067,0.9999949877865734,0.9999999999999
25300,9996589985188.0,9962856,19,201.0,11000,3640,118416757,102884806040.0,11,2000,0,0,0,800,0,0,0,0,891,400.0,25300,9.99999000001e-07,0.999771774856005,0.4736842105263158,0.999000999000999,0.9987254481595302,0.8221661028993745,0.0009986596803847018,9.99999000001e-07,0.99990036834818,0.005485723848756447,0.9719561699724669,0.9977534604225456,0.999998999999,0.9937492056163203,0.9227823426284999,0.9876908255382967,0.3864081385117199,0.9999999498958742,0.9999949877843071,0.9999999999999
25400,9996575924905.0,9965542,24,200.0,13015,57455,118168536,102896013251.0,102497,2,182,26501,44910,800,2,663,0,186,1356,0.0,25400,9.99999000001e-07,0.9997728966979843,0.4736842105263158,0.999000999000999,0.9987279735561241,0.8235730504418954,0.0009986592869453046,9.99999000001e-07,0.9999012894850697,0.0011272760368332187,0.9779884667190722,0.9975962425870425,0.9999989733489604,0.9937501829349743,0.9511919466930419,0.9866825290597482,0.9377773818794717,0.9999999498961023,0.9999949878185544,0.9999999999999
25500,9996561921295.0,10035052,22,200.0,20000,21091,118464770,102906701777.0,22,2,31,0,16323,801,2,6,0,2000,254,400.0,25500,9.99999000001e-07,0.9997740716052123,0.4736842105263158,0.999000999000999,0.9987262471006086,0.04642582986073145,0.000998657881393648,9.99999000001e-07,0.9999006709182825,0.0011241585573084163,0.986320740947627,0.9965990311640126,0.9999989990883696,0.9937532982499853,0.8890987977878332,0.9832585254639026,0.9526767663432455,0.9999999874272105,0.9999949877642438,0.9999999999999
25600,9996547999989.0,10019783,21,200.0,11025,1129,118486983,102917810458.0,102796,4,0,0,0,542,130,59,0,912,185,0.0,25600,9.99999000001e-07,0.9997751441142408,0.4736842105263158,0.999000999000999,0.9987270987761449,0.05743771809155642,0.0009986554909051644,9.99999000001e-07,0.9999013633362391,0.0011223452572391179,0.9707203315433834,0.9889608903170224,0.9999989999936,0.99373699115946,0.9692105620327577,0.9230711210151386,0.979076506152169,0.9999999498963639,0.9999949877631765,0.9999999999999
25700,9996533632866.0,9959511,19,200.0,15000,42922,118455291,102928718307.0,103189,2,291,16,17210,800,0,326,0,0,2000,400.0,25700,9.99999000001e-07,0.999776348730157,0.4736842105263158,0.999000999000999,0.9987267548132106,0.8226325528621359,0.0009986550661616816,9.99999000001e-07,0.999901043300483,0.0011173004173710603,0.9873319886533052,0.9918964656144791,0.9999989740194011,0.9937330575622982,0.8907389748648241,0.9798159025305148,0.8785319917028328,0.9999999498962399,0.9999962902028385,0.9999999999999
25800,9996509780806.0,19959506,23,200.0,8003,10175,118357405,102939669787.0,10,2000,130,11716,5864,351,29,7,0,2000,1382,200.0,25800,9.99999000001e-07,0.9997822780128718,0.4736842105263158,0.999000999000999,0.9987271995705945,0.015563544386546654,0.0009986516763305698,9.99999000001e-07,0.9998983049778798,0.010575640518141272,0.9350303529123986,0.9966100698480653,0.9999989865798855,0.9937292478047417,0.9464645304240017,0.9684134038667174,0.11446615342671906,0.9999999737866884,0.9999949877917857,0.9999999999999
25900,9996505765434.0,38199,23,200.0,18000,6,118350442,102950458668.0,205728,2,382,46734,0,409,1,465,0,2000,1828,200.0,25900,9.99999000001e-07,0.9997734574600083,0.4736842105263158,0.999000999000999,0.9987277721959774,0.053648247461008915,0.0009986522850642199,9.99999000001e-07,0.9998937787036498,0.0011142170461098055,0.4195223565229588,0.9946055876922827,0.999998999995,0.9937151172941818,0.9524074152019322,0.9827744660513129,0.9710814559947778,0.9999999775050599,0.9999949877953694,0.9999999999999
26000,9996491765795.0,9993410,19,200.0,26,21168,118462633,102961525686.0,102767,39,2,9700,7,676,63,62,395,2000,333,200.0,26000,9.99999000001e-07,0.9997795173856053,0.4736842105263158,0.999000999000999,0.9987259126701766,0.06518163712179743,0.0009986508878658345,9.99999000001e-07,0.9999004288628448,0.001112740306661538,0.9268338136366748,0.995628402877682,0.9999989999948999,0.9937461648575258,0.9461463333369344,0.9806783185782711,0.966520583645666,0.9999999851164465,0.9999949877785227,0.9999999999999
26100,9996467764079.0,19998949,17,200.0,20019,2117,118346135,102972454845.0,206141,44,182,12866,0,388,6,327,0,128,3,400.0,26100,9.99999000001e-07,0.9997852868413528,0.4736842105263158,0.999000999000999,0.9987279832188127,0.02906078023207468,0.0009986484924839056,9.99999000001e-07,0.9999024522433009,0.00111085852372293,0.977277200185313,0.9961586052037203,0.999999,0.9937494105560256,0.946150936625045,0.9809072740223309,0.9631741348092855,0.999999949896347,0.9999949877782885,0.9999999999999
26200,9996463797352.0,9915805,21,202.0,11012,21962,118370375,102983331136.0,206187,2000,174,5,0,728,34,607,0,0,2000,0.0,26200,9.99999000001e-07,0.9997815607709655,0.4736842105263158,0.999000999000999,0.9987271727663578,0.8218743412604134,0.000998647107120037,9.99999000001e-07,0.9999017233691706,0.005397327030604432,0.890468780006232,0.9953917927999368,0.999998999478328,0.9937291043310021,0.9691190801440887,0.9792420247304008,0.9515957111930878,0.9999999498962482,0.9999958830981226,0.9999999999999
26300,9996449919624.0,10023835,24,200.0,10008,250,118362333,102994796670.0,23,2,11240,5317,15462,0,0,295,22,68,1455,400.0,26300,9.99999000001e-07,0.99978259062657,0.4736842105263158,0.999000999000999,0.9987270218075868,0.040754753525418595,0.0009986467116068782,9.99999000001e-07,0.9998961575273695,0.0011079468604695806,0.9638031656972937,0.9936002057362054,0.9999989868248733,0.9936867275906777,0.23391381027106967,0.980507473988965,0.9402830745075111,0.9999999498963262,0.9999949877935534,0.9999999999999
26400,9996436010869.0,10009703,20,200.0,12000,1052,118272261,103005592513.0,206727,2000,66,13288,8112,400,1,536,1,156,2000,200.0,26400,9.99999000001e-07,0.9997836173384977,0.4736842105263158,0.999000999000999,0.9987270117998388,0.023340622361602236,0.0009986443140248304,9.99999000001e-07,0.9999023403166517,0.005414790588630293,0.9685159399125672,0.9968031881093163,0.9999989867860692,0.993718008307626,0.912511665007775,0.9836137828663466,0.9556329770350616,0.9999999498961998,0.9999971120619272,0.9999999999999
