Time\ number,r1_2_100,r2_1_110,r1_2_100:=Cell_1,r2_1_110:=Cell_1,r2_3_300:=Cell_1,r1_2_400:=Cell_1,rM_500:=Cell_1,r3_2_700:=Cell_1,r2_2_800:=Cell_1,r1_2_100::Cell_1::Mito_1,r2_1_110::Cell_1::Mito_1,rM_300::Cell_1::Mito_1,rM_400::Cell_1::Mito_1,rM_500::Cell_1::Mito_1,r2_2_510::Cell_1::Mito_1,rM_600::Cell_1::Mito_1,rM_610::Cell_1::Mito_1,rM_620::Cell_1::Mito_1,rM_700::Cell_1::Mito_1,rM_710::Cell_1::Mito_1,r3_3_800::Cell_1::Mito_1,r3_3_810::Cell_1::Mito_1,rM_900::Cell_1::Mito_1,r1_1_1100::Cell_1::Mito_1,Time\ Probability,r1_2_100,r2_1_110,r1_2_100:=Cell_1,r2_1_110:=Cell_1,r2_3_300:=Cell_1,r1_2_400:=Cell_1,rM_500:=Cell_1,r3_2_700:=Cell_1,r2_2_800:=Cell_1,r1_2_100::Cell_1::Mito_1,r2_1_110::Cell_1::Mito_1,rM_300::Cell_1::Mito_1,rM_400::Cell_1::Mito_1,rM_500::Cell_1::Mito_1,r2_2_510::Cell_1::Mito_1,rM_600::Cell_1::Mito_1,rM_610::Cell_1::Mito_1,rM_620::Cell_1::Mito_1,rM_700::Cell_1::Mito_1,rM_710::Cell_1::Mito_1,r3_3_800::Cell_1::Mito_1,r3_3_810::Cell_1::Mito_1,rM_900::Cell_1::Mito_1,r1_1_1100::Cell_1::Mito_1
51800,9999999999454.0,1001522,9998461956017.0,20025342,116,200.0,12014,26695,68236529,100558885134.0,100435,0,0,2,0,0,0,717,70,5,0,2000,2000,200.0,51800,9.999999999e-11,0.0010005199572513737,9.99999000001e-07,0.9999361751278515,0.09090909090909091,0.999000999000999,0.7625574650609751,0.9802493661650304,0.0009988485035599519,9.99999000001e-07,0.9999995014236819,0.9523807448619777,0.9997999594073901,0.9994505777475701,0.9999989705920804,0.9900923316504873,0.9900896026693708,0.9944325408750654,0.9999490005775885,0.9999490025454726,0.9999999499239735,0.012066755743120676,0.9999964921134475,0.9999999999999
51810,9999999999568.0,1001489,9998471670989.0,10041636,112,200.0,3462,47,68165908,100559136950.0,0,0,0,1941,0,303,0,275,19,244,0,2000,2000,401.0,51810,9.999999999e-11,0.0010004870232515706,9.99999000001e-07,0.9999357727317393,0.09090909090909091,0.999000999000999,0.762565456813611,0.0032188994568842274,0.0009988484775486923,9.99999000001e-07,0.9999995014623356,0.9523807449060967,0.9998000279965604,0.9994496004237271,0.9999989839877486,0.9900923325261702,0.9900896039398582,0.9944223436701698,0.9999490002911948,0.9999490025431728,0.9999999499240637,0.011908643338018436,0.9999962500434357,0.9999999999999
51820,9999999999547.0,1001429,9998471360570.0,10043286,113,200.0,15609,24233,68288814,100559138260.0,100135,200,3930,3929,0,535,20,0,157,535,20,2000,0,200.0,51820,9.999999999e-11,0.001000427143246366,9.99999000001e-07,0.9999357867606748,0.09090909090909091,0.999000999000999,0.7620845260601024,0.3854125433225188,0.0009988484472950208,9.99999000001e-07,0.9999995015947684,0.9565215307852615,0.9998000297960601,0.9994503617283725,0.9999989999929999,0.9900923339497038,0.9900896060736899,0.9944293034930273,0.9999490002333339,0.9999490025478726,0.9999999499240514,0.011976606326769048,0.9999949924340463,0.9999999999999
51830,9999999999527.0,1001553,9998471137666.0,9931015,119,200.0,4529,1137,68411690,100559847984.0,98,200,0,2000,1998,60,10,60,68,68,988,2000,316,200.0,51830,9.999999999e-11,0.0010005508952492105,9.99999000001e-07,0.999935776956638,0.09090909090909091,0.999000999000999,0.762669534322594,0.980049573587684,0.000998847420174873,9.99999000001e-07,0.9999995015639309,0.9990096638304055,0.9998000294361655,0.9994490640559418,0.9999989993966362,0.9900923339645435,0.9900896058132231,0.9944243584991213,0.9999490025421728,0.9999490025454726,0.9999999499242571,0.011725830680818013,0.9999949924295346,0.9999999999999
51840,9999999998588.0,1002384,9998460810828.0,20029564,112,200.0,12827,43656,68427525,100560052041.0,98841,200,2001,0,1549,20,8,8,54,199,0,2000,224,200.0,51840,9.999999999e-11,0.0010013802324770487,9.99999000001e-07,0.9999361997685897,0.09090909090909091,0.999000999000999,0.7626842072625608,0.989921091396265,0.0009988463892821704,9.99999000001e-07,0.9999995016576655,0.9990091047704113,0.9998000292362227,0.9994485618492115,0.9999989979096395,0.9900923353192281,0.9900896079758159,0.9944216597617457,0.9999489987107807,0.9999490025431728,0.9999999499243111,0.011640330447223212,0.9999949924274598,0.9999999999999
51850,9999999999617.0,1001364,9998460642954.0,20135273,105,200.0,19085,64,68699533,100560471480.0,57,0,1,2000,2000,23,10,19,0,393,28,2000,20,200.0,51850,9.999999999e-11,0.0010003622732326267,9.99999000001e-07,0.9999362074796099,0.09090909090909091,0.999000999000999,0.7627266531484702,0.9899212343895833,0.0009988463731012435,9.99999000001e-07,0.9999995017155726,0.9523807450892706,0.9997996149814328,0.9994468940157442,0.9999989992364174,0.990092336063887,0.9900896094779534,0.9944198023506591,0.9999489985991215,0.9999490025449728,0.9999999499243445,0.01147127986518209,0.9999949924090349,0.9999999999999
51860,9999999998608.0,1002347,9998470189267.0,7235,125,200.0,2216,326,68480575,100560419999.0,198815,200,2000,0,0,358,0,1,0,338,0,2000,0,0.0,51860,9.999999999e-11,0.0010013433065407188,9.99999000001e-07,0.9999353902763634,0.09090909090909091,0.999000999000999,0.7623450827989932,0.2337712739865875,0.0009988483302768383,9.99999000001e-07,0.999999501731169,0.9995020595401704,0.9998000297960601,0.9994480579091799,0.999998999998,0.9900923375909563,0.9900896111926563,0.9944196710966299,0.9999489994972339,0.9999490023488421,0.9999999499244383,0.011433861390225,0.9999949924217928,0.9999999999999
51870,9999999998424.0,1002575,9998469919237.0,9994600,116,200.0,10800,31732,68427610,100560718470.0,55,0,2000,0,0,0,0,0,190,170,1006,2000,8,400.0,51870,9.999999999e-11,0.0010015708501049559,9.99999000001e-07,0.9999358115652678,0.09090909090909091,0.999000999000999,0.7627450376505936,0.9802248745216936,0.0009988473003754545,9.99999000001e-07,0.9999995018298773,0.9523807451197196,0.9998000295961189,0.9994474822132868,0.999999,0.9900923377524987,0.9900896115040047,0.9944184282943077,0.9999490025477725,0.9999490023468415,0.9999999499245973,0.011311501779755758,0.9999949924286089,0.9999999999999
51880,9999999998392.0,1002574,9998459637490.0,19994566,117,200.0,14214,57274,68341229,100560836794.0,0,200,1,1519,1518,45,0,50,356,341,0,2000,987,400.0,51880,9.999999999e-11,0.0010015698521070938,9.99999000001e-07,0.9999362335856194,0.09090909090909091,0.999000999000999,0.7622850092608876,0.9803850319798254,0.0009988462724782588,9.99999000001e-07,0.999999501923849,0.9599997911189049,0.9997999842488062,0.999447742110227,0.9999989901805153,0.9900923393697315,0.9900896132809976,0.9944155394285981,0.9999490025438728,0.9999490023989572,0.9999999499245397,0.011424175387210621,0.9999949924335843,0.9999999999999
51890,9999999998512.0,1002478,9998469411419.0,10093006,110,200.0,29600,75,68459509,100560972620.0,101395,200,4000,2,0,213,0,255,1,449,1015,2000,19,0.0,51890,9.999999999e-11,0.0010014740443030153,9.99999000001e-07,0.9999358352887551,0.09090909090909091,0.999000999000999,0.76275348619566,0.002692144002318986,0.0009988482547094255,9.99999000001e-07,0.9999995019641377,0.9990174161607162,0.9998000295961189,0.9994470956882843,0.999998999805162,0.9900923403411624,0.9900896154032776,0.9944183898401954,0.9999489980451945,0.9999490021468302,0.9999999499245557,0.011368339406406684,0.9999949924255129,0.9999999999999
51900,9999999999610.0,1001391,9998469142097.0,107443,110,200.0,17548,35872,68597781,100561233780.0,30,0,2000,2000,0,263,0,0,0,263,984,2000,1020,200.0,51900,9.999999999e-11,0.0010003892192393567,9.99999000001e-07,0.9999354344374486,0.09090909090909091,0.999000999000999,0.7627726056150823,0.2672686795387358,0.0009988482257358927,9.99999000001e-07,0.9999995020421476,0.9523807452646518,0.9998000293961768,0.9994473124950414,0.999998999997,0.990092341559967,0.9900896157491578,0.9944117496615661,0.9999489989509452,0.9999490025448727,0.9999999499245839,0.01131844909966829,0.9999949924222679,0.9999999999999
51910,9999999998734.0,1002201,9998468652455.0,9888524,118,200.0,2629,5540,68298125,100561075458.0,34,3,1950,1951,0,0,0,20,0,1,1028,2000,120,201.0,51910,9.999999999e-11,0.00100119759876532,9.99999000001e-07,0.9999358573436123,0.09090909090909091,0.999000999000999,0.7627295827562199,0.9801866018377674,0.000998847171699595,9.99999000001e-07,0.9999995022275816,0.9523807452504766,0.9998000298160542,0.9994480478294785,0.9999989999981,0.9900923427831003,0.9900896186126025,0.9944187135937508,0.9999490025406729,0.999949002354144,0.9999999499246283,0.011418775186001734,0.9999949924328233,0.9999999999999
51920,9999999999754.0,1001287,9998468387526.0,9994619,109,200.0,12051,2493,68410694,100561353410.0,24,0,0,2001,2002,0,10,10,0,0,1046,2000,1200,200.0,51920,9.999999999e-11,0.0010002854272054497,9.99999000001e-07,0.9999358751465506,0.09090909090909091,0.999000999000999,0.7627666766805876,0.9801781002514649,0.0009988471530000074,9.99999000001e-07,0.999999502310138,0.9523807453071852,0.9997999697778092,0.9994472229103963,0.9999989995980385,0.9900923441687163,0.9900896206173863,0.9944162995314932,0.9999490023015232,0.9999490019485411,0.9999999499246215,0.01128862995816811,0.9999949924295741,0.9999999999999
51930,9999999999623.0,1001444,9998468232415.0,10044706,113,200.0,15376,30,68497911,100561448280.0,38,0,0,0,0,521,8,438,6,0,1045,2000,24,0.0,51930,9.999999999e-11,0.0010004421132483402,9.99999000001e-07,0.9999358844827546,0.09090909090909091,0.999000999000999,0.7627587021329677,0.980174400093597,0.0009988471327750713,9.99999000001e-07,0.9999995022686837,0.9523807453649091,0.9998000293961768,0.9994476244308571,0.999998999756941,0.9900923455463806,0.9900896202046873,0.994418022519733,0.9999490001849104,0.9999490024848715,0.9999999499245867,0.011319315827242622,0.9999949924220994,0.9999999999999
51940,9999999999495.0,1001451,9998467781902.0,9948951,114,200.0,18456,89,68431442,100561891270.0,100573,200,2000,0,0,0,0,4,0,286,982,2000,300,200.0,51940,9.999999999e-11,0.0010004490992491079,9.99999000001e-07,0.9999358821606853,0.09090909090909091,0.999000999000999,0.7628138512122594,0.98028533713325,0.0009988480899794,9.99999000001e-07,0.9999995024309515,0.9990032408836459,0.9997997428596269,0.999445700465993,0.9999989969909729,0.9900923456304188,0.9900896230907715,0.9944147964547755,0.9999490024953722,0.9999490025468727,0.999999949924776,0.01121170621050252,0.9999949924267636,0.9999999999999
51950,9999999999616.0,1001386,9998467529476.0,10051720,112,200.0,4093,6914,68251283,100561976540.0,102846,0,0,0,1723,0,9,462,51,52,0,2000,55,400.0,51950,9.999999999e-11,0.00100038422923822,9.99999000001e-07,0.9999358898320205,0.09090909090909091,0.999000999000999,0.7628150261436937,0.9803038338260941,0.0009988480632003765,9.99999000001e-07,0.9999995023407715,0.952380745426562,0.999800029196234,0.9994460727072085,0.9999989813705924,0.9900923462652607,0.9900896236675106,0.9944138913119847,0.9999490025375729,0.9999490025428728,0.9999999499249003,0.011136940430861884,0.999994992435148,0.9999999999999
51960,9999999999477.0,1001588,9998467357567.0,10027962,117,200.0,1934,67,68470987,100562567572.0,100742,180,2000,2002,1998,84,10,79,1,129,0,2000,20,200.0,51960,9.999999999e-11,0.001000585825244465,9.99999000001e-07,0.9999358899538441,0.09090909090909091,0.999000999000999,0.762893740459269,0.9801794235703881,0.0009988470428549734,9.99999000001e-07,0.999999502497135,0.9523807454842571,0.9997999005073628,0.9994449089893629,0.999999,0.9900923472474562,0.9900896243131844,0.9944088769170176,0.9999490012625817,0.9999490025474727,0.9999999499250173,0.010912396955723398,0.9999949924222682,0.9999999999999
51970,9999999999603.0,1001419,9998466836865.0,10001728,110,200.0,14338,22100,68190440,100562258504.0,1700,0,1,1730,1728,0,8,8,434,383,1025,2000,16,200.0,51970,9.999999999e-11,0.0010004171632448005,9.99999000001e-07,0.9999359084486337,0.09090909090909091,0.999000999000999,0.7625510049013414,0.31103741999979606,0.0009988479956132975,9.99999000001e-07,0.9999995026142084,0.952380745489343,0.9998000126182246,0.9994462236606884,0.9999989996738937,0.9900923486043178,0.9900896270004955,0.9944123470126578,0.9999490025451727,0.9999490020312295,0.9999999499250104,0.011056252322171294,0.9999949924422405,0.9999999999999
51980,9999999998591.0,1002364,9998456590878.0,19995468,114,201.0,14253,10,67994338,100562227586.0,103856,0,0,3,1967,0,0,59,578,0,1004,2000,236,0.0,51980,9.999999999e-11,0.0010013602725118039,9.99999000001e-07,0.9999363251393649,0.09090909090909091,0.999000999000999,0.7620828807062671,0.9801744122273034,0.0009988479639086287,9.99999000001e-07,0.9999995027025399,0.9523807455187343,0.9997994482646638,0.999444738908859,0.999998999994,0.9900923500122211,0.9900896289794698,0.9944136670305042,0.9999490025507725,0.9999489967324129,0.9999999499250309,0.01115576411244796,0.9999949924509592,0.9999999999999
51990,9999999999604.0,1001406,9998455996850.0,20005798,120,200.0,9402,14341,67668406,100561820360.0,100464,0,0,2,2,443,1,366,5,7,0,2000,154,200.0,51990,9.999999999e-11,0.0010004041892424675,9.99999000001e-07,0.9999363512722164,0.09090909090909091,0.999000999000999,0.7627705685033667,0.9802338326301159,0.0009988469137226274,9.99999000001e-07,0.9999995028651334,0.9523807455047336,0.9997995849567171,0.9994463110166901,0.9999989984508038,0.9900923516489708,0.990089631253097,0.9944180303710656,0.9999490025225731,0.9999490025488725,0.9999999499249744,0.011327040527268304,0.9999949924721078,0.9999999999999
52000,9999999998760.0,1002274,9998465747625.0,27960,128,200.0,17175,73,67585420,100561961830.0,99123,200,2000,1,3940,929,20,118,1,909,1026,2000,512,0.0,52000,9.999999999e-11,0.0010012704526583323,9.99999000001e-07,0.9999355339147005,0.09090909090909091,0.999000999000999,0.7627833821271383,0.9801672327961312,0.0009988478841009992,9.99999000001e-07,0.9999995029433466,0.9990118652801048,0.9997991121188748,0.9994472613985014,0.9999989952505494,0.9900923527338688,0.9900896323778263,0.9944168097394427,0.9999489933807131,0.9999490025428728,0.9999999499251276,0.011292330089457552,0.9999949924768607,0.9999999999999
52010,9999999999869.0,1001138,9998465430093.0,544,127,200.0,29154,297,67807120,100562402608.0,51,6,60,0,0,1,0,1,80,80,1039,2000,0,200.0,52010,9.999999999e-11,0.0010001367251192875,9.99999000001e-07,0.9999355506956655,0.09090909090909091,0.999000999000999,0.7627065731583353,0.07464049085047476,0.0009988478551644921,9.99999000001e-07,0.9999995029983244,0.9523807455893413,0.9998000295961189,0.9994467917124442,0.9999989999599984,0.9900923537963244,0.9900896342845136,0.9944155859769508,0.9999490025465726,0.9999490025468727,0.9999999499251255,0.01116853522845819,0.9999949924642182,0.9999999999999
52020,9999999999801.0,1001211,9998465278786.0,655,103,200.0,25397,0,67673996,100562334740.0,100410,200,3940,3940,2030,157,30,561,396,395,987,2000,2000,400.0,52020,9.999999999e-11,0.0010002095791670326,9.99999000001e-07,0.9999355617410284,0.09090909090909091,0.999000999000999,0.7627455809021217,0.010466963307526042,0.0009988468392438366,9.99999000001e-07,0.9999995030893675,0.9990077983720064,0.9998000295961189,0.9994468456461569,0.9999989772049671,0.9900923556478166,0.9900896362238079,0.9944178751321368,0.9999490025424728,0.999949002532073,0.9999999499250084,0.011303293634150459,0.9999955462436271,0.9999999999999
52030,9999999999678.0,1001302,9998464783936.0,641,119,200.0,9734,14872,67536710,100562277390.0,0,0,2000,0,0,0,0,0,51,0,29,2000,652,400.0,52030,9.999999999e-11,0.001000300397211671,9.99999000001e-07,0.9999355790139065,0.09090909090909091,0.999000999000999,0.7627744290903646,0.16687342548552414,0.0009988467857099414,9.99999000001e-07,0.9999995031877906,0.952380745631421,0.999800029196234,0.9994474548069164,0.9999989934311315,0.990092356646495,0.9900896383407283,0.9944146689134137,0.9999490010552163,0.9999490020326308,0.9999999499250689,0.011347591947894881,0.9999949924796248,0.9999999999999
52040,9999999998789.0,1002217,9998464482289.0,647,122,200.0,20636,0,67661745,100562501090.0,2300,200,0,2000,0,199,0,169,2,199,0,2000,1296,0.0,52040,9.999999999e-11,0.0010012135667427798,9.99999000001e-07,0.999935588640117,0.09090909090909091,0.999000999000999,0.7627947541653958,0.002712033061462677,0.000998847760566454,9.99999000001e-07,0.9999995032765567,0.9990309599223732,0.9998000091982336,0.9994472382860582,0.9999989868636744,0.9900923575551177,0.9900896387856011,0.9944163944949612,0.9999490025436727,0.9999490025428728,0.9999999499250675,0.011275782431401099,0.9999949924760364,0.9999999999999
52050,9999999999801.0,1001183,9998454308244.0,20056688,108,200.0,21628,96,67723628,100562407927.0,201180,0,0,2,0,885,0,737,592,885,0,2000,2000,400.0,52050,9.999999999e-11,0.0010001816351499757,9.99999000001e-07,0.9999364208752509,0.09090909090909091,0.999000999000999,0.7628144893656084,0.9899120343986679,0.0009988467452586717,9.99999000001e-07,0.9999995034448055,0.952380745748988,0.9998000296361073,0.999446602356793,0.9999989997601425,0.9900923590890564,0.9900896417787789,0.994417211490749,0.9999489996027591,0.9999490025474727,0.9999999499250248,0.011380069344019498,0.9999966004172762,0.9999999999999
52060,9999999999752.0,1001290,9998454206894.0,19899522,107,200.0,16675,75,67880379,100563111550.0,100417,160,1990,1990,1990,34,1,19,60,14,0,2000,96,400.0,52060,9.999999999e-11,0.0010002884212067299,9.99999000001e-07,0.9999364165816287,0.09090909090909091,0.999000999000999,0.7627789209781795,0.9799896123924389,0.000998845730605378,9.99999000001e-07,0.9999995034298071,0.9523807457778143,0.9998000151982497,0.9994461903382427,0.9999989992385205,0.9900923593260562,0.9900896420247922,0.9944123522606525,0.9999490025504725,0.9999490025428728,0.9999999499251861,0.011088542995693144,0.999994992458596,0.9999999999999
52070,9999999998575.0,1002438,9998463618617.0,10057916,103,200.0,4208,92,67611174,100562622024.0,101957,200,2001,1,2010,410,11,0,1,329,0,2000,20,400.0,52070,9.999999999e-11,0.0010014341243792255,9.99999000001e-07,0.9999360430190413,0.09090909090909091,0.999000999000999,0.762437069110692,0.9802905581891915,0.000998846670713813,9.99999000001e-07,0.9999995034888335,0.9990387715258365,0.9998000296361071,0.9994475926690826,0.9999989999962,0.9900923618322867,0.9900896453094796,0.9944178505859012,0.9999490025508724,0.9999490017369528,0.9999999499250627,0.011381587200870095,0.9999949924754006,0.9999999999999
52080,9999999999544.0,1001483,9998463237243.0,12378,103,200.0,5370,8831,67463891,100562427362.0,10,0,1,1911,1910,0,0,1,469,412,1023,2000,1347,200.0,52080,9.999999999e-11,0.0010004810352513733,9.99999000001e-07,0.9999356542587396,0.09090909090909091,0.999000999000999,0.762260210527063,0.304948864567309,0.000998847636274524,9.99999000001e-07,0.9999995037336246,0.9523807457968302,0.9998000104382179,0.9994473201837495,0.9999989999600984,0.9900923633001245,0.9900896481557414,0.9944216490391404,0.9999490025462726,0.9999490025461726,0.9999999499249661,0.011502433605929403,0.9999949924875845,0.9999999999999
52090,9999999999510.0,1001500,9998462922370.0,33666,104,200.0,10892,16968,67317749,100562595180.0,0,200,0,2,0,608,0,512,5,0,20,2000,18,400.0,52090,9.999999999e-11,0.0010004980012517464,9.99999000001e-07,0.9999356645982428,0.09090909090909091,0.999000999000999,0.7627113374622267,0.9801647619999966,0.0009988476048670607,9.99999000001e-07,0.9999995038144646,0.9990098509396009,0.9997994178941414,0.9994481532091093,0.9999989792139375,0.9900923647251743,0.9900896495476977,0.9944221985542043,0.9999490009014418,0.999948996428532,0.9999999499250003,0.011593038106856699,0.9999949924883367,0.9999999999999
52100,9999999999560.0,1001428,9998452539852.0,20009438,113,200.0,12214,899,67305294,100562524950.0,104050,0,0,40,0,1,0,1,0,187,0,2000,0,0.0,52100,9.999999999e-11,0.0010004261452462185,9.99999000001e-07,0.9999364947668532,0.09090909090909091,0.999000999000999,0.7627289555502318,0.9801241433165916,0.0009988455637353329,9.99999000001e-07,0.9999995039159363,0.9523807458267949,0.9998000295961189,0.9994484302372828,0.999998999994,0.9900923657941607,0.990089651267428,0.9944211482818247,0.9999490025493726,0.9999490025468727,0.9999999499250631,0.01156466514423318,0.9999949924889419,0.9999999999999
52110,9999999998535.0,1002452,9998462186688.0,10008043,118,200.0,2184,90,67123823,100562531930.0,101719,200,0,0,0,61,10,51,2,177,0,2000,2000,0.0,52110,9.999999999e-11,0.0010014480963529148,9.99999000001e-07,0.999936100077666,0.09090909090909091,0.999000999000999,0.7624969943865448,0.9801953890821787,0.0009988465266446507,9.99999000001e-07,0.9999995039925325,0.9990365685346869,0.9998000293961768,0.999448575046099,0.9999989762825132,0.9900923669393683,0.9900896528851891,0.9944134253601942,0.9999490011190997,0.9999490025448727,0.9999999499251119,0.011613825614807304,0.9999956763921163,0.9999999999999
