Time,H2O,OH-,H+,glucose,O2,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_channel:=Cell_1,glucose_in:=Cell_1,O2:=Cell_1,O2_in:=Cell_1,Pyruvate:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,Pi-:=Cell_1,Pi_total:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic:=Cell_1,H2O::Cell_1::Mito_1,OH-::Cell_1::Mito_1,H+::Cell_1::Mito_1,H+_inter::Cell_1::Mito_1,O2::Cell_1::Mito_1,O2_in::Cell_1::Mito_1,CO2::Cell_1::Mito_1,ATP::Cell_1::Mito_1,ATP_created::Cell_1::Mito_1,ADP::Cell_1::Mito_1,Pi::Cell_1::Mito_1,Pi-::Cell_1::Mito_1,Pi_total::Cell_1::Mito_1,NAD+::Cell_1::Mito_1,NADH::Cell_1::Mito_1,NADH_created::Cell_1::Mito_1,Pyruvate::Cell_1::Mito_1,Pyruvate-::Cell_1::Mito_1,Pyruvate_trans::Cell_1::Mito_1,Pyruvate-_in::Cell_1::Mito_1,CoA-SH::Cell_1::Mito_1,Acetyl_CoA::Cell_1::Mito_1,FAD::Cell_1::Mito_1,GDP::Cell_1::Mito_1,GTP::Cell_1::Mito_1,FADH2::Cell_1::Mito_1,FADH2_created::Cell_1::Mito_1,ATP_ase::Cell_1::Mito_1,ADP_ATP_trans::Cell_1::Mito_1,NADH_shuttle::Cell_1::Mito_1,Pi_trans::Cell_1::Mito_1,Commp1::Cell_1::Mito_1,Commp2::Cell_1::Mito_1
28200,9999999999359,1000641,1000641,107000,20000,9999153291797,849845678,9845870,14392,1000,281883000,0,563960000,0,250537851,563737216,69307485,130692515,123694115,0,0,9999959,41,286467775,100296997830,0,1090541560,800,358502250,0,106920360,88,1334079200,9999912,26998310,0,0,9996340,3660,0,0,0,200,26731590,9998000,2000,9999810,9999998,2,190,26729590,2000,2000,2000,2000,1000,1000
28210,9999999999266,1000734,1000734,111000,20000,9999152810531,850027453,10005397,11873,1000,281979000,0,564160000,0,250610332,563934254,69136504,130863496,124007496,0,0,9999988,12,286578442,100297184960,0,1090691720,1000,358653100,0,106973920,80,1334390800,9999920,26853920,0,0,9942680,57320,0,0,2000,200,26745480,10000000,0,9997920,9998000,2000,2080,26743480,2000,2000,2000,2000,1000,1000
28220,9999999999229,1000771,1000771,113000,20100,9999152564783,850151376,9996570,17740,1000,282077000,19900,564359900,0,250728442,564118520,69263149,130736851,124137951,0,0,9999948,52,286635968,100297592670,0,1090930440,1000,358737100,0,107016440,1210,1335014000,9998790,26597690,0,0,9952860,47140,0,0,0,200,26754110,10000000,0,9999890,10000000,0,110,26754110,2000,2000,2000,2000,1000,1000
28230,9999999999395,1000605,1000605,115000,20000,9999152270309,850251038,9999346,13740,1000,282175000,20000,564560000,0,250818204,564322520,69338447,130661553,124340653,0,0,9999996,4,286742316,100298010602,0,1091082197,400,358852750,0,107047997,100,1335571200,9999900,26316901,0,0,9988303,11697,0,0,0,200,26762000,9999999,1,9996001,9996101,3899,3999,26761999,2000,2000,2000,2000,1000,1000
28240,9999999999148,1000852,1000852,104000,20100,9999162070282,840497319,1151,3295,1000,282286000,19900,564759900,0,250933751,564565410,69290771,130709229,124304329,0,0,9979119,20881,286859729,100297954540,101870,1091212990,348600,358972800,0,107087720,11680,1335972400,9988320,26391270,0,0,9992080,7920,0,0,0,200,26771930,10000000,0,9997870,9998050,1950,2130,26771930,2000,2000,2000,2000,1000,1000
28250,9999999999160,1000840,1000840,104000,20000,9999161680367,840858935,1731,17834,1000,282386000,20000,564960000,0,250989633,564736332,69075772,130924228,124342528,0,0,9999937,63,286964869,100298105930,0,1091879690,1200,359120250,0,107121289,168420,1336425200,9831580,26413280,0,0,9967011,32989,0,0,1,200,26781830,9997991,2009,9999980,10000000,0,20,26779820,2000,2000,2000,2000,1000,1000
28260,9999999999351,1000649,1000649,109000,20000,9999151414681,851136695,9996563,6530,1000,282481000,0,565160000,0,251082899,564948940,69091106,130908894,124341494,0,0,9909631,90369,287073171,100297909929,101663,1092417540,600,359290200,0,107163477,3869,1336744400,9996131,26563531,0,0,9999923,77,0,0,2000,200,26792870,9999999,1,9999931,10000000,0,69,26790869,2000,2000,2000,2000,1000,1000
28270,9999999999366,1000634,1000634,119000,20000,9999160844684,841570039,2413,12965,1000,282571000,0,565360000,0,251052597,565116070,68997343,131002657,124488157,0,0,9999523,477,287260593,100298044146,102154,1092723314,600,359425400,0,107211440,2060,1337160400,9997940,26512440,0,0,9999960,40,0,0,20,200,26802880,10000000,0,9999940,10000000,0,60,26802860,2000,2000,2000,2000,1000,1000
28280,9999999999219,1000781,1000781,117000,20000,9999150608032,851833254,9935016,3840,1000,282673000,20000,565560000,0,251124021,565338320,68852366,131147634,124471234,0,0,9974559,25441,287401779,100298044544,2600,1093056374,0,359556550,0,107250074,4059,1337475600,9995941,26670682,0,0,9994926,5074,0,0,0,200,26812520,9999998,2,9998282,9998341,1659,1718,26812518,2000,2000,2000,2000,1000,1000
28290,9999999999157,1000843,1000843,104000,20000,9999150236971,852023535,10075681,5819,1000,282786000,20100,565760000,0,251234448,565560362,68862456,131137544,124659944,0,0,9999902,98,287505464,100298256218,101172,1093321112,2800,359684950,0,107274120,130,1337941200,9999870,26477470,0,0,9962580,37420,0,0,1920,200,26820450,10000000,0,9999870,10000000,0,130,26818530,2000,2000,2000,2000,1000,1000
28300,9999999999255,1000745,1000745,120000,20000,9999150032777,852301485,9888183,4709,1000,282870000,20000,565960000,0,251282484,565730582,68848132,131151868,124601368,0,0,9998286,1714,287612468,100298443754,20,1093705594,600,359801300,0,107334994,50837,1338482400,9949163,26497752,0,0,9994206,5794,0,0,1880,200,26835630,9999998,2,9998052,9998089,1911,1948,26833748,2000,2000,2000,2000,1000,1000
28310,9999999999408,1000592,1000592,119000,20100,9999149518628,852809910,10001590,9740,1000,282971000,19900,566159900,0,251320045,565922520,68595748,131404252,124616952,0,0,9999965,35,287756985,100298214329,1,1093690161,450400,359949150,0,107381960,890,1338662000,9999110,26786410,0,0,9988840,11160,0,0,0,200,26845490,10000000,0,9999910,10000000,0,90,26845490,2000,2000,2000,2000,1000,1000
28320,9999999999333,1000667,1000667,110000,20000,9999159221647,843143024,1188,3818,1000,283080000,20000,566360000,0,251386737,566152364,68473381,131526619,124592819,0,0,9913673,86327,287908137,100298080510,0,1094615390,600,360121400,0,107423990,100,1338983600,9999900,26933700,0,0,9999910,90,0,0,0,200,26857490,9998010,1990,9999900,10000000,0,100,26855500,2000,2000,2000,2000,1000,1000
28330,9999999999326,1000674,1000674,104000,20000,9999158968139,843611122,62266,4819,1000,283186000,0,566560000,0,251518652,566362362,68566621,131433379,124388079,0,0,9969408,30592,287976370,100298386782,0,1095109557,2400,360222350,0,107469357,225139,1339766000,9774861,26820161,0,0,9987143,12857,0,0,0,200,26867340,9999999,1,9996061,10000000,0,3939,26867339,2000,2000,2000,2000,1000,1000
28340,9999999999401,1000599,1000599,117000,20000,9999148806865,853654333,10049889,3715,1000,283273000,0,566760000,0,251674408,566538570,69078558,130921442,124520042,0,0,9966652,33348,287982922,100298996607,2373,1095312633,5000,360300900,0,107516960,140,1340554000,9999860,26401260,0,0,9999940,60,0,0,2000,200,26881240,10000000,0,9999760,10000000,0,240,26879240,2000,2000,2000,2000,1000,1000
28350,9999999999600,1000400,1000400,119000,20000,9999148521003,854021458,10010850,10725,1000,283371000,0,566960000,0,251753731,566720550,69041931,130958069,124450769,0,0,9960939,39061,288073589,100298995143,69,1095781886,24600,360428000,0,107564917,2426,1341017200,9997574,26502871,0,0,9999983,17,0,0,2000,200,26893230,9999999,1,9999971,9997997,2003,29,26891229,2000,2000,2000,2000,1000,1000
28360,9999999999350,1000650,1000650,115000,20000,9999158365479,844087134,1176,10375,1000,283475000,20000,567160000,0,251904161,566929250,69169993,130830007,124548607,0,0,9999919,81,288123869,100299284575,99981,1095931837,204800,360507050,0,107604852,9,1341616800,9999991,26277488,0,0,9954548,45452,0,0,4,200,26901220,9999996,4,9999988,9996097,3903,12,26901212,2000,2000,2000,2000,1000,1000
28370,9999999999323,1000677,1000677,103000,20000,9999158099023,844370903,9477,12694,1000,283587000,0,567360000,0,252003587,567148612,69234226,130765774,124539174,0,0,9999913,87,288235925,100299766000,0,1096362700,3800,360631200,0,107636400,170400,1342312400,9829600,26056200,0,0,9999600,400,0,0,0,200,26909100,10000000,0,9999900,10000000,0,100,26909100,2000,2000,2000,2000,1000,1000
28380,9999999999336,1000664,1000664,124000,20000,9999157712479,844738248,2316,3149,1000,283666000,20000,567560000,0,252056374,567325702,69050207,130949793,124566293,0,0,9959506,40494,288352308,100299367366,97974,1096921454,12400,360786050,0,107660080,18,1342469200,9999982,26381480,0,0,9999920,80,0,0,2000,200,26917020,10000000,0,9999980,9997998,2002,20,26915020,2000,2000,2000,2000,1000,1000
28390,9999999999389,1000611,1000611,108000,20000,9999157338517,845120227,1185,18361,1000,283782000,20100,567760000,0,252105064,567527278,69020314,130979686,124566386,0,0,9999906,94,288497084,100299536014,0,1097210114,22000,360916550,0,107700514,90,1342918000,9999910,26411172,0,0,9993086,6914,0,0,0,200,26925130,9999998,2,9997872,9997962,2038,2128,26925128,2000,2000,2000,2000,1000,1000
28400,9999999999351,1000649,1000649,105000,20000,9999157093863,845285564,33124,11339,1000,283885000,0,567960000,0,252223560,567747322,69072987,130927013,124655913,0,0,9978200,21800,288588422,100299800480,0,1097488560,12200,361057900,0,107735659,2040,1343432400,9997960,26269060,0,0,9998041,1959,0,0,1,200,26935340,9998101,1899,9999960,10000000,0,40,26933440,2000,2000,2000,2000,1000,1000
28410,9999999999111,1000889,1000889,104000,20000,9999156909957,845481968,2234,8920,1000,283986000,20000,568160000,0,252346303,567954160,69082065,130917935,124655135,0,0,9999937,63,288660797,100300096783,100537,1097926877,2800,361130750,0,107780240,222860,1344134400,9777140,26039940,0,0,9999960,40,0,0,2000,200,26947060,10000000,0,9999940,10000000,0,60,26945060,2000,2000,2000,2000,1000,1000
28420,9999999999225,1000775,1000775,114000,20000,9999156693934,845889400,49494,3727,1000,284076000,20000,568360000,0,252500702,568144546,69372244,130627756,124475556,0,0,9975808,24192,288684954,100300200390,3300,1098407270,1200,361244850,0,107835440,60,1344689200,9999940,26152140,0,0,9960660,39340,0,0,30,200,26958890,10000000,0,9999940,10000000,0,60,26958860,2000,2000,2000,2000,1000,1000
28430,9999999999308,1000692,1000692,115000,20000,9999156343948,846303798,2350,19588,1000,284175000,0,568560000,0,252560201,568310824,69297596,130702404,124415004,0,0,9999949,51,288787873,100300199244,46,1098831186,31600,361395550,0,107845240,2030,1345138400,9997970,26285370,0,0,9999960,40,0,0,0,200,26962750,9998080,1920,9999970,10000000,0,30,26960830,2000,2000,2000,2000,1000,1000
28440,9999999999259,1000741,1000741,115000,20000,9999156077708,846409605,1145,2817,1000,284275000,20100,568760000,0,252639415,568544366,69274803,130725197,124591197,0,0,9998975,1025,288926441,100300604504,2466,1099050006,2400,361489250,0,107908040,146710,1345702000,9853290,25987290,0,0,9999960,40,0,0,0,200,26978510,9998000,2000,9999890,10000000,0,110,26976510,2000,2000,2000,2000,1000,1000
28450,9999999999345,1000655,1000655,109000,20000,9999155745507,846663576,42874,3115,1000,284381000,0,568960000,0,252721184,568755770,69268353,130731647,124683247,0,0,9979286,20714,289042256,100300637482,8,1098920958,442800,361637050,0,107962960,2040,1346018800,9997960,26046360,0,0,9999940,60,0,0,90,200,26992330,9998000,2000,9999960,10000000,0,40,26990240,2000,2000,2000,2000,1000,1000
28460,9999999999266,1000734,1000734,109000,20000,9999155431838,847076908,1184,5168,1000,284481000,0,569160000,0,252783843,568951664,69240256,130759744,124591444,0,0,9966867,33133,289167631,100300475810,102122,1099993179,10000,361788050,0,108000757,2089,1346477200,9997911,26166211,0,0,9992643,7357,0,0,0,200,27000190,9999999,1,9999411,10000000,0,589,27000189,2000,2000,2000,2000,1000,1000
28470,9999999999460,1000540,1000540,100000,20000,9999145124653,857483888,10002100,17042,1000,284590000,0,569360000,0,252868726,569145916,69005081,130994919,124501619,0,0,9902114,97886,289267030,100300294696,24,1100450464,1000,361949200,0,108032640,57,1346728000,9999943,26493240,0,0,9999960,40,0,0,2000,200,27010160,10000000,0,9999840,9999997,3,160,27008160,2000,2000,2000,2000,1000,1000
28480,9999999999424,1000576,1000576,104000,20000,9999154705986,848011737,2349,10859,1000,284686000,20000,569560000,0,252893631,569350282,69015373,130984627,124400327,0,0,9999419,581,289438601,100300447050,0,1100903400,1200,362039350,0,108072200,101250,1347313600,9898750,26483050,0,0,10000000,0,0,0,0,200,27018050,10000000,0,9999950,10000000,0,50,27018050,2000,2000,2000,2000,1000,1000
28490,9999999999718,1000282,1000282,106000,20000,9999144490188,858032988,10003600,5919,1000,284784000,0,569760000,0,253022246,569556162,69175956,130824044,124600944,0,0,9999234,766,289509796,100300747133,100307,1101141187,12600,362177000,0,108096480,20,1347850800,9999980,26223080,0,0,9999920,80,0,0,0,200,27024120,10000000,0,9999880,10000000,0,120,27024120,2000,2000,2000,2000,1000,1000
28500,9999999999445,1000555,1000555,104000,20000,9999144187597,858448775,10041791,3809,1000,284886000,20000,569960000,0,253122428,569764382,69108412,130891588,124496088,0,0,9999912,88,289609494,100300778720,0,1101552340,2200,362293500,0,108129840,10060,1348266400,9989940,26385440,0,0,9975960,24040,0,0,0,200,27032460,10000000,0,9999940,10000000,0,60,27032460,2000,2000,2000,2000,1000,1000
28510,9999999999186,1000814,1000814,111000,20000,9999153888821,848629344,804,6626,1000,284979000,0,570160000,0,253204085,569944748,68824975,131175025,124618225,0,0,9957325,42675,289704273,100300645414,102416,1101976376,2400,362470250,0,108145560,69690,1348549600,9930310,26487110,0,0,9999940,60,0,0,0,200,27036390,10000000,0,9999810,10000000,0,190,27036390,2000,2000,2000,2000,1000,1000
28520,9999999999310,1000690,1000690,109000,20000,9999143647956,858755535,10010121,15032,1000,285081000,0,570360000,0,253332083,570131936,69048771,130951229,124740429,0,0,9995197,4803,289755933,100301241944,2800,1102083974,2200,362565500,0,108175674,39640,1349240000,9960360,26169582,0,0,9999926,74,0,0,0,200,27043920,9999998,2,9998282,9998422,1578,1718,27043918,2000,2000,2000,2000,1000,1000
28530,9999999999511,1000489,1000489,120000,20000,9999153386823,849124330,9886,5719,1000,285170000,0,570560000,0,253432933,570328562,68866163,131133837,124647837,0,0,9995377,4623,289836639,100301304430,2700,1102275160,280600,362673000,0,108229960,248090,1349744400,9751910,26237910,0,0,9999940,60,0,0,0,200,27058990,9998000,2000,9999810,10000000,0,190,27056990,2000,2000,2000,2000,1000,1000
28540,9999999999527,1000473,1000473,121000,20000,9999153068327,849233452,1128,10572,1000,285269000,0,570760000,0,253513383,570516856,69134569,130865431,124865131,0,0,9999907,93,289936563,100301549231,102641,1102779478,70200,362803800,0,108267637,4409,1350265200,9995591,25993891,0,0,9999763,237,0,0,0,200,27066910,9999999,1,9997891,9998000,2000,2109,27066909,2000,2000,2000,2000,1000,1000
28550,9999999999685,1000315,1000315,108000,20000,9999142941772,859389268,10006886,10635,1000,285382000,20100,570960000,0,253680484,570742730,68891390,131108610,124841210,0,0,9957866,42134,289989996,100301514650,1800,1102105600,1002200,362904000,0,108289000,50,1350476000,9999950,26267350,0,0,10000000,0,0,0,0,200,27072250,10000000,0,9999950,10000000,0,50,27072250,2000,2000,2000,2000,1000,1000
28560,9999999999624,1000376,1000376,108000,20000,9999152555786,849495595,61301,4765,1000,285482000,0,571160000,0,253742078,570954470,69160931,130839069,125132569,0,0,9968372,31628,290128442,100302070204,102450,1103226744,84800,363057050,0,108329794,48,1351216000,9999952,25704452,0,0,9999906,94,0,0,0,200,27083950,9997998,2002,9999852,9998000,2000,148,27081948,2000,2000,2000,2000,1000,1000
28570,9999999999772,1000228,1000228,108000,20000,9999142296056,859944418,9999250,14244,1000,285582000,20000,571360000,0,253826451,571135512,69231344,130768656,124953456,0,0,9993919,6081,290215131,100302228210,0,1103766520,12200,363148100,0,108375720,34330,1351817200,9965670,25780870,0,0,9999980,20,0,0,0,200,27093930,10000000,0,9999870,10000000,0,130,27093930,2000,2000,2000,2000,1000,1000
28580,9999999999737,1000263,1000263,121000,20000,9999142084055,860252107,10027947,2020,1000,285669000,20100,571560000,0,253975430,571333960,69252782,130747218,124863718,0,0,9986790,13210,290258650,100302361568,2600,1104220508,2400,363262450,0,108399508,91276,1352382800,9908724,25792224,0,0,9993492,6508,0,0,0,200,27099880,9999996,4,9999924,10000000,0,76,27099876,2000,2000,2000,2000,1000,1000
28590,9999999999734,1000266,1000266,121000,20100,9999141908899,860517584,9995732,4547,1000,285769000,0,571759900,0,254117954,571528906,69144643,130855357,124775557,0,0,9999906,94,290308912,100302162980,0,1104719060,0,363437950,0,108402160,40,1352680000,9999960,26079760,0,0,9921840,78160,0,0,0,200,27102040,9998000,2000,9999960,10000000,0,40,27100040,2000,2000,2000,2000,1000,1000
28600,9999999999667,1000333,1000333,117000,20000,9999141658437,860678580,10077534,6377,1000,285873000,0,571960000,0,254267912,571733246,69363487,130636513,124874813,0,0,9958858,41142,290353504,100302757310,2900,1104920520,1800,363519300,0,108439320,80830,1353458000,9919170,25680870,0,0,9993680,6320,0,0,2000,200,27111830,10000000,0,9999970,10000000,0,30,27109830,2000,2000,2000,2000,1000,1000
28610,9999999999602,1000398,1000398,111000,20000,9999141426775,860913108,9997816,14099,1000,285979000,0,572160000,0,254352684,571929802,69499943,130500057,124879757,0,0,9999676,324,290457478,100302970280,0,1105124960,144400,363628950,0,108472560,40,1354002400,9999960,25620260,0,0,9999940,60,0,0,0,200,27119640,9998000,2000,9999960,10000000,0,40,27117640,2000,2000,2000,2000,1000,1000
28620,9999999999738,1000262,1000262,106000,20000,9999141232506,860935342,10034216,3172,1000,286084000,0,572360000,0,254492007,572161656,69654788,130345212,125065612,0,0,9983333,16667,290536189,100303451520,0,1105189340,231600,363731050,0,108525840,60,1354607600,9999940,25279540,0,0,9991860,8140,0,0,2000,200,27133460,10000000,0,9999940,10000000,0,60,27131460,2000,2000,2000,2000,1000,1000
28630,9999999999574,1000426,1000426,110000,20100,9999150953857,851087000,1130,13752,1000,286180000,0,572559900,0,254586530,572332496,69619687,130380313,125204513,0,0,10000000,0,290600596,100303832859,31,1105424511,251200,363835750,0,108573480,134870,1355220000,9865130,25040930,0,0,9999720,280,0,0,2000,200,27145370,10000000,0,9999830,10000000,0,170,27143370,2000,2000,2000,2000,1000,1000
28640,9999999999592,1000408,1000408,110000,20100,9999140858741,861193144,10001078,6932,1000,286280000,20000,572759900,0,254774812,572546136,70135075,129864925,125199625,0,0,9999978,22,290619814,100304413370,0,1105964740,3200,363898050,0,108606040,10,1356076400,9999990,24665290,0,0,9999960,40,0,0,0,200,27151510,10000000,0,9999890,10000000,0,110,27151510,2000,2000,2000,2000,1000,1000
28650,9999999999773,1000227,1000227,111000,20200,9999140411505,861742682,10044638,4974,1000,286379000,0,572959800,0,254809313,572748052,69875657,130124343,125109243,0,0,9975857,24143,290775309,100304093910,0,1106532920,1600,364081950,0,108645720,26,1356303600,9999974,25015070,0,0,9999980,20,0,0,2000,200,27163430,10000000,0,9999970,9999996,4,30,27161430,2000,2000,2000,2000,1000,1000
28660,9999999999824,1000176,1000176,110000,20000,9999150049014,852103902,77720,5851,1000,286480000,0,573160000,0,254887454,572948298,69707006,130292994,125116394,0,0,9961636,38364,290891534,100304010044,66,1106927046,26200,364231300,0,108671780,90,1356626400,9999910,25176510,0,0,9999820,180,0,0,0,200,27169310,9998180,1820,9999910,10000000,0,90,27167490,2000,2000,2000,2000,1000,1000
28670,9999999999716,1000284,1000284,104000,20100,9999139786043,862269727,9956749,12559,1000,286586000,0,573359900,0,254934591,573146882,69573930,130426070,125223470,0,0,9999969,31,291033051,100304168980,0,1107256660,400,364364150,0,108708960,88040,1357071600,9911960,25112560,0,0,9993540,6460,0,0,2000,200,27179240,10000000,0,9997960,9998000,2000,2040,27177240,2000,2000,2000,2000,1000,1000
28680,9999999999657,1000343,1000343,112000,20000,9999149541042,852602690,1178,8771,1000,286678000,20100,573560000,0,255078779,573338458,69714202,130285798,125143498,0,0,9965491,34509,291072449,100304275410,0,1107715070,800,364460050,0,108743069,80,1357618800,9999920,25142220,0,0,9999931,69,0,0,1,200,27187230,9998051,1949,9999920,10000000,0,80,27185280,2000,2000,2000,2000,1000,1000
