Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,DHO:=Cell_1,OD-:=Cell_1,D+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,DHO::Cell_1::Mitochondria_1,DHO_created::Cell_1::Mitochondria_1,OD-::Cell_1::Mitochondria_1,D+::Cell_1::Mitochondria_1,D+_inter::Cell_1::Mitochondria_1,D+_inter_by_D+::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ATP_created_by_D+::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,Pi_in::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1
498000,10540,62882,497000000,2982000000,1000,6000,9997423420952,18350876,1003099028,1339908484,2108,89428,1186255,496989460,1000,613,195619,991606410,21949046,1978050954,2166487007,856526340,1143473660,841166193,100033773211,127243518,873497,1154843,249961229,1150894944,1339030,850,9,17,964,10768,2918314321,2981936505,159472391,2306178,212250783,2451,97693822,99999703,297,9257472,51930583,1051,99998949,189892268,6966557,51611961,150244598,31787240,68212760,99964615,35385,30419877,1000,1000,1000,1000,1000,1000,1000
499000,10290,62360,498000000,2988000000,1000,6000,9997423385591,18190082,1004938970,1339910928,1516,87576,1186770,497989710,1000,6740,195629,993605880,21940284,1978059716,2166544853,856362948,1143637052,843002267,100033878088,127344166,860140,1134208,250131976,1151889640,1339059,850,12,9,940,10768,2924258392,2987930900,159567105,2295521,212422656,2457,97704479,99999676,324,9219018,52067040,1003,99998997,189990014,6966561,51686697,150407984,31701622,68298378,99964529,35471,30422909,1000,1000,1000,1000,1000,1000,1000
500000,10820,63902,499000000,2994000000,1000,6000,9997425222076,16155457,1004905332,1339913929,2106,83985,1187517,498989180,1000,566,195001,995603326,21930604,1978069396,2166602775,856200883,1143799117,844837636,100033952215,127444444,877588,1140211,250306073,1152880356,1339054,850,14,12,940,10768,2930212885,2993935532,159661401,2283570,212592654,2457,97716430,99999694,306,9182745,52203667,1055,99998945,190087212,6966573,51760910,150570689,31616032,68383968,99964643,35357,30425811,1000,1000,1000,1000,1000,1000,1000
501000,10690,63498,500000000,3000000000,1000,6000,9997428794400,12388535,1003133899,1339912393,2457,85170,1189185,499989310,1000,6421,194415,997600250,21919739,1978080261,2166661867,856037869,1143962131,846671531,100034010759,127544328,910052,1170660,250471726,1153866676,1339059,850,8,13,940,10768,2936157492,2999930081,159755211,2272639,212763648,2457,97727361,99999728,272,9145483,52340358,1025,99998975,190183981,6966588,51836633,150734304,31531099,68468901,99964814,35186,30428770,1000,1000,1000,1000,1000,1000,1000
502000,10690,63847,501000000,3006000000,1000,6000,9997429888532,11107952,1003844827,1339907192,1962,90866,1190056,500989310,1000,1122,193867,999598508,21911031,1978088969,2166717010,855876075,1144123925,848507987,100034123532,127644506,888733,1144117,250639310,1154856128,1339055,850,9,16,940,10768,2942112353,3005935031,159849402,2263309,212934864,2457,97736691,99999712,288,9108362,52477362,1013,99998987,190281081,6966596,51910610,150896654,31445635,68554365,99964987,35013,30431679,1000,1000,1000,1000,1000,1000,1000
503000,11040,62290,502000000,3012000000,1000,6000,9997425340384,15466271,1010205912,1339908265,2323,89432,1189418,501988960,1000,6772,194271,1001599084,21904906,1978095094,2166768199,855713009,1144286991,850345488,100034243255,127744486,860344,1105889,250811780,1155843576,1339051,850,13,16,940,10768,2948058270,3011930938,159943359,2253318,213104307,2457,97746682,99999666,334,9073243,52614568,1057,99998943,190377920,6966605,51985088,151059325,31360324,68639676,99965193,34807,30434561,1000,1000,1000,1000,1000,1000,1000
504000,10380,62978,503000000,3018000000,1000,6000,9997422598967,18018156,1014755866,1339908934,1677,89409,1190746,502989620,1000,1189,194307,1003597748,21898564,1978101436,2166820398,855550438,1144449562,852181573,100034299091,127844084,895230,1133574,250981502,1156827420,1339058,850,11,11,940,10768,2954013366,3017935833,160036933,2242345,213273510,2457,97757655,99999700,300,9038393,52751878,1082,99998918,190474451,6966613,52059971,151221868,31275621,68724379,99965270,34730,30437518,1000,1000,1000,1000,1000,1000,1000
505000,10290,62478,504000000,3024000000,1000,6000,9997429205468,11225474,1009961154,1339906351,1913,91756,1190593,503989710,1000,6656,193908,1005598234,21891832,1978108168,2166871314,855388565,1144611435,854020180,100034410012,127943080,874540,1109919,251146718,1157805980,1339033,852,10,17,960,10788,2959958900,3023930866,160130144,2232413,213442443,2457,97767587,99999700,300,9004141,52889490,1082,99998918,190570593,6966619,52134900,151384146,31191203,68808797,99965189,34811,30440449,1000,1000,1000,1000,1000,1000,1000
506000,10690,64353,505000000,3030000000,1000,6000,9997426655473,13582470,1014317660,1339910271,1782,87967,1192005,504989310,1000,5966,193391,1007594610,21883852,1978116148,2166923328,855227798,1144772202,855855782,100034484368,128041272,889778,1125392,251307894,1158776148,1339069,852,10,17,924,10788,2965908619,3029929681,160222621,2221985,213610392,2466,97778015,99999690,310,8970525,53026686,998,99999002,190665924,6966626,52209422,151545437,31107288,68892712,99965273,34727,30443303,1000,1000,1000,1000,1000,1000,1000
507000,10560,62257,506000000,3036000000,1000,6000,9997424024322,16027468,1018757345,1339905261,2648,92111,1192400,505989440,1000,6329,191891,1009594080,21873199,1978126801,2166975812,855067712,1144932288,857695161,100034547647,128139724,916329,1148941,251472489,1159749068,1339083,852,14,11,912,10788,2971861126,3035931414,160315280,2212855,213778020,2469,97787145,99999705,295,8937839,53164499,1018,99998982,190761451,6966631,52284090,151707028,31023233,68976767,99965305,34695,30446171,1000,1000,1000,1000,1000,1000,1000
508000,10610,63388,507000000,3042000000,1000,6000,9997423652688,16209737,1020937796,1339906609,1927,91484,1193345,506989390,1000,6133,192165,1011592090,21864300,1978135700,2167027426,854906327,1145093673,859531778,100034655511,128237532,897890,1124954,251639209,1160715324,1339096,852,11,13,900,10788,2977811287,3041930479,160407379,2201419,213943623,2472,97798581,99999711,289,8906566,53301623,972,99999028,190856341,6966639,52358692,151868147,30939507,69060493,99965470,34530,30448962,1000,1000,1000,1000,1000,1000,1000
509000,10560,63214,508000000,3048000000,1000,6000,9997422464878,17210087,1023938916,1339907989,2331,89700,1193733,507989440,1000,1110,191435,1013591414,21857520,1978142480,2167075667,854745567,1145254433,861370330,100034762095,128336278,881408,1097722,251811386,1161690936,1339107,854,15,14,884,10808,2983767110,3047935676,160500182,2191893,214110123,2481,97808107,99999695,305,8874615,53439058,1066,99998934,190952021,6966651,52433145,152029649,30855335,69144665,99965555,34445,30451839,1000,1000,1000,1000,1000,1000,1000
510000,10480,62840,509000000,3054000000,1000,6000,9997428375076,11113920,1019842279,1339908864,1670,89486,1194030,508989520,1000,1053,191856,1015590980,21851228,1978148772,2167124181,854584191,1145415809,863208510,100034821937,128434252,911017,1124054,251975705,1162658772,1339131,854,9,20,860,10808,2989718554,3053936107,160592400,2181865,214276692,2487,97818135,99999720,280,8842446,53576299,1001,99998999,191047074,6966661,52507562,152190614,30771622,69228378,99965696,34304,30454674,1000,1000,1000,1000,1000,1000,1000
511000,10640,63134,510000000,3060000000,1000,6000,9997426461647,12844852,1023569879,1339905656,1981,92383,1194457,509989360,1000,6266,192297,1017589806,21843715,1978156285,2167171758,854423670,1145576330,865046802,100034902841,128532384,919677,1123637,252144860,1163628492,1339139,854,10,11,860,10808,2995663981,3059930600,160684741,2172511,214442379,2487,97827489,99999707,293,8811723,53714116,1026,99998974,191142268,6966674,52581020,152350707,30687840,69312160,99965743,34257,30457527,1000,1000,1000,1000,1000,1000,1000
512000,11030,62336,511000000,3066000000,1000,6000,9997425425233,13700932,1026426804,1339905404,2433,92183,1193310,510988970,1000,6249,190983,1019591320,21841140,1978158860,2167214584,854265096,1145734904,866889735,100034994777,128629578,916650,1121259,252304108,1164589224,1339138,854,10,12,860,10808,3001616199,3065931415,160776367,2163795,214608423,2487,97836205,99999744,256,8780225,53851424,1023,99998977,191236656,6966681,52654813,152510602,30604500,69395500,99965783,34217,30460289,1000,1000,1000,1000,1000,1000,1000
513000,10640,63330,512000000,3072000000,1000,6000,9997425078162,13860555,1028578786,1339906266,1478,92276,1196349,511989360,1000,1087,189696,1021586022,21830600,1978169400,2167264120,854106463,1145893537,868725796,100035118563,128727124,881775,1080471,252469987,1165553444,1339125,854,15,20,860,10808,3007571594,3071935583,160868255,2154724,214773507,2487,97845276,99999709,291,8750265,53989429,982,99999018,191331425,6966689,52728615,152670530,30521255,69478745,99965712,34288,30463170,1000,1000,1000,1000,1000,1000,1000
514000,10220,63404,513000000,3078000000,1000,6000,9997428898846,9852902,1026572448,1339906545,2435,91040,1197552,512989780,1000,6193,190400,1023584456,21820817,1978179183,2167311858,853945744,1146054256,870563495,100035196125,128824038,892507,1089918,252631236,1166510960,1339126,856,8,18,868,10828,3013517956,3077930403,160959319,2146202,214938075,2490,97853798,99999690,310,8720813,54127424,1036,99998964,191425365,6966705,52803334,152830561,30438819,69561181,99965742,34258,30466046,1000,1000,1000,1000,1000,1000,1000
515000,10500,62790,514000000,3084000000,1000,6000,9997420534962,18037365,1036753516,1339904913,2100,93007,1197708,513989500,1000,6091,190189,1025583584,21814954,1978185046,2167354790,853786519,1146213481,872403388,100035278416,128921112,898937,1095570,252791536,1167470364,1339123,856,12,17,868,10828,3019470135,3083931119,161050836,2138675,215103237,2490,97861325,99999742,258,8691323,54265880,965,99999035,191519666,6966715,52876831,152990007,30355654,69644346,99965792,34208,30468830,1000,1000,1000,1000,1000,1000,1000
516000,10710,63322,515000000,3090000000,1000,6000,9997425634345,12747974,1033469016,1339912642,1714,85664,1198149,514989290,1000,1115,189433,1027582282,21806843,1978193157,2167399937,853627969,1146372031,874243528,100035355052,129018426,911286,1102800,252955886,1168431896,1339101,858,13,18,888,10848,3025425921,3089935563,161142395,2131784,215268153,2490,97868216,99999705,295,8661141,54403398,1028,99998972,191614009,6966723,52950154,153149321,30272447,69727553,99965910,34090,30471614,1000,1000,1000,1000,1000,1000,1000
517000,10470,62925,516000000,3096000000,1000,6000,9997420543806,17660633,1040376858,1339908604,2001,89415,1198996,515989530,1000,6430,189305,1029581068,21799691,1978200309,2167442799,853468693,1146531307,876083027,100035426124,129115320,928625,1112081,253123377,1169389420,1339087,860,13,12,908,10868,3031372555,3095930645,161233625,2122933,215430969,2490,97877067,99999684,316,8634261,54542167,996,99999004,191708072,6966734,53024005,153308736,30189716,69810284,99965931,34069,30474447,1000,1000,1000,1000,1000,1000,1000
518000,10290,63266,517000000,3102000000,1000,6000,9997424866602,13163336,1037877410,1339905254,2626,92140,1199020,516989710,1000,1153,188949,1031581380,21795896,1978204104,2167481766,853309632,1146690368,877924271,100035520578,129212334,922839,1097755,253291262,1170347632,1339063,862,15,14,928,10888,3037328983,3101935581,161324803,2115347,215593986,2490,97884653,99999722,278,8606713,54680426,1055,99998945,191802040,6966741,53097831,153468160,30106908,69893092,99966123,33877,30477237,1000,1000,1000,1000,1000,1000,1000
519000,10230,63841,518000000,3108000000,1000,6000,9997426462151,11386779,1038101014,1339908066,1649,90305,1199165,517989770,1000,1153,188433,1033581210,21789673,1978210327,2167522577,853151538,1146848462,879765996,100035605885,129308580,925190,1095297,253454728,1171299116,1339036,864,13,23,948,10908,3043280284,3107935006,161415490,2107648,215756400,2490,97892352,99999686,314,8579788,54818788,988,99999012,191895600,6966752,53171511,153626781,30024840,69975160,99965994,34006,30480110,1000,1000,1000,1000,1000,1000,1000
520000,10050,63993,519000000,3114000000,1000,6000,9997423939206,13735149,1042445074,1339905522,1403,93095,1200244,518989950,1000,1186,188972,1035579412,21785220,1978214780,2167561218,852991804,1147008196,881604449,100035704172,129403840,914040,1093821,253604300,1172240284,1339050,864,10,12,948,10908,3049232469,3113934821,161505201,2100663,215919618,2490,97899337,99999691,309,8552590,54957512,960,99999040,191988015,6966767,53246418,153785991,29943241,70056759,99966148,33852,30482814,1000,1000,1000,1000,1000,1000,1000
521000,10390,62932,520000000,3120000000,1000,6000,9997421616977,15878674,1046594097,1339908499,2215,89306,1198935,519989610,1000,6282,187940,1037581350,21783477,1978216523,2167597375,852833948,1147166052,883448522,100035812470,129500240,893902,1071048,253765686,1173192916,1339039,864,14,19,948,10908,3055180234,3119930786,161595858,2093376,216082740,2490,97906624,99999705,295,8525477,55096270,1103,99998897,192081421,6966776,53320156,153944888,29860831,70139169,99966241,33759,30485563,1000,1000,1000,1000,1000,1000,1000
522000,10460,62436,521000000,3126000000,1000,6000,9997417916314,19401809,1052106800,1339904046,1961,94013,1201295,520989540,1000,6938,187336,1039576490,21772988,1978227012,2167640804,852677126,1147322874,885286833,100035863259,129596576,931349,1094442,253937248,1174144852,1339046,864,13,13,948,10908,3061131906,3125930626,161686704,2084764,216243132,2490,97915236,99999749,251,8501193,55235076,1032,99998968,192174965,6966783,53392139,154102321,29778079,70221921,99966399,33601,30488261,1000,1000,1000,1000,1000,1000,1000
523000,10600,62790,522000000,3132000000,1000,6000,9997420291799,16842911,1051554703,1339909739,2436,87845,1201205,521989400,1000,6477,187602,1041576390,21767765,1978232235,2167679065,852519154,1147480846,887128753,100035965280,129691882,916024,1080315,254093788,1175086840,1339047,864,15,10,948,10908,3067084360,3131930733,161776384,2077202,216404748,2490,97922798,99999724,276,8475692,55374060,1013,99998987,192267514,6966791,53465911,154260035,29697006,70302994,99966298,33702,30491130,1000,1000,1000,1000,1000,1000,1000
524000,10550,63287,523000000,3138000000,1000,6000,9997425884744,11077775,1047786134,1339905549,2486,91985,1200680,522989450,1000,5794,187119,1043577540,21761852,1978238148,2167716868,852362316,1147637684,888973055,100036030451,129787376,938231,1100625,254253012,1176030516,1339044,864,10,18,948,10908,3073036799,3137930919,161866353,2070979,216566229,2490,97929021,99999730,270,8450031,55512588,1004,99998996,192360191,6966801,53538689,154417366,29615161,70384839,99966406,33594,30493838,1000,1000,1000,1000,1000,1000,1000
525000,10570,62798,524000000,3144000000,1000,6000,9997418323184,18459524,1057165873,1339908956,1346,89718,1201699,523989430,1000,616,186063,1045575462,21754788,1978245212,2167755758,852206092,1147793908,890814750,100036118596,129882022,936571,1101416,254407866,1176966264,1339044,864,17,11,948,10908,3078995143,3143936586,161955608,2063756,216726789,2490,97936244,99999709,291,8425407,55651242,996,99999004,192452164,6966804,53612153,154574649,29534060,70465940,99966366,33634,30496556,1000,1000,1000,1000,1000,1000,1000
526000,10370,63334,525000000,3150000000,1000,6000,9997422871374,13735935,1054441165,1339906015,2373,91632,1202205,524989630,1000,6997,186446,1047574850,21747366,1978252634,2167793888,852048419,1147951581,892656462,100036203097,129977444,939408,1096525,254572851,1177909876,1339043,864,14,15,948,10908,3084940515,3149929669,162045650,2056429,216886650,2490,97943571,99999716,284,8402033,55790425,1025,99998975,192544902,6966807,53684796,154731942,29452106,70547894,99966322,33678,30499252,1000,1000,1000,1000,1000,1000,1000
527000,10930,63132,526000000,3156000000,1000,6000,9997417616853,18815419,1061519660,1339907752,1787,90481,1201702,525989070,1000,5786,185017,1049574736,21742548,1978257452,2167828414,851893389,1148106611,894501307,100036300810,130071546,927792,1090512,254723739,1178839952,1339049,864,9,14,948,10908,3090894877,3155931082,162134362,2050007,217046607,2490,97949993,99999737,263,8378768,55929785,1000,99999000,192636282,6966818,53757890,154888412,29371398,70628602,99966390,33610,30501920,1000,1000,1000,1000,1000,1000,1000
528000,10840,62428,527000000,3162000000,1000,6000,9997423434276,12822996,1057527905,1339909211,1393,89416,1202533,526989160,1000,6296,186506,1051573254,21737841,1978262159,2167863509,851735924,1148264076,896342350,100036364469,130166634,951096,1102905,254890555,1179780120,1339048,864,11,13,948,10908,3096847527,3161931276,162223970,2042080,217205235,2490,97957920,99999702,298,8356272,56068625,1084,99998916,192728598,6966828,53829684,155044398,29289914,70710086,99966360,33640,30504628,1000,1000,1000,1000,1000,1000,1000
529000,10600,62768,528000000,3168000000,1000,6000,9997425992593,10092033,1056793024,1339908725,1377,89918,1203781,527989400,1000,659,185131,1053571238,21732565,1978267435,2167898234,851580948,1148419052,898185349,100036475134,130261744,927561,1066667,255059724,1180720364,1339055,864,13,16,936,10908,3102805269,3167936573,162313795,2035061,217363398,2493,97964939,99999732,268,8333872,56207048,989,99999011,192821080,6966837,53901533,155200758,29208060,70791940,99966417,33583,30507285,1000,1000,1000,1000,1000,1000,1000
530000,11000,61724,529000000,3174000000,1000,6000,9997417943699,17973791,1066675137,1339905796,2117,92107,1202809,528989000,1000,1072,185798,1055572382,21731291,1978268709,2167928530,851423926,1148576074,900029464,100036565466,130356192,923697,1062436,255216439,1181654220,1339053,864,18,13,936,10908,3108758676,3173937204,162402899,2029192,217522926,2493,97970808,99999727,273,8310714,56346077,1011,99998989,192912843,6966844,53974109,155357120,29126933,70873067,99966414,33586,30509944,1000,1000,1000,1000,1000,1000,1000
531000,10620,63075,530000000,3180000000,1000,6000,9997419301952,16444560,1067144373,1339904227,2580,93213,1203425,529989380,1000,565,185388,1057571910,21726131,1978273869,2167961185,851267995,1148732005,901873053,100036674281,130450332,901121,1039651,255373014,1182584580,1339057,864,19,8,936,10908,3114710762,3179936360,162491650,2023499,217681515,2493,97976501,99999737,263,8288922,56485506,1000,99999000,193004226,6966852,54046971,155513469,29046078,70953922,99966542,33458,30512576,1000,1000,1000,1000,1000,1000,1000
532000,10210,62259,531000000,3186000000,1000,6000,9997422188603,13383231,1066083317,1339907919,2214,89887,1204715,530989790,1000,618,184465,1059570150,21722029,1978277971,2167993436,851113324,1148886676,903716618,100036731902,130544452,929920,1070995,255526089,1183514412,1339078,864,6,24,912,10908,3120664465,3185937123,162580387,2018229,217840929,2499,97981771,99999733,267,8266039,56624607,973,99999027,193095527,6966856,54118960,155669067,28965033,71034967,99966820,33180,30515140,1000,1000,1000,1000,1000,1000,1000
