Time\ number,r1_2_100,r2_1_110,r1_2_100:=Cell_1,r2_1_110:=Cell_1,r2_3_300:=Cell_1,r1_2_400:=Cell_1,rM_500:=Cell_1,r3_2_700:=Cell_1,r2_2_800:=Cell_1,r1_2_100::Cell_1::Mito_1,r2_1_110::Cell_1::Mito_1,rM_300::Cell_1::Mito_1,rM_400::Cell_1::Mito_1,rM_500::Cell_1::Mito_1,r2_2_510::Cell_1::Mito_1,rM_600::Cell_1::Mito_1,rM_610::Cell_1::Mito_1,rM_620::Cell_1::Mito_1,rM_700::Cell_1::Mito_1,rM_710::Cell_1::Mito_1,r3_3_800::Cell_1::Mito_1,r3_3_810::Cell_1::Mito_1,rM_900::Cell_1::Mito_1,r1_1_1100::Cell_1::Mito_1,Time\ Probability,r1_2_100,r2_1_110,r1_2_100:=Cell_1,r2_1_110:=Cell_1,r2_3_300:=Cell_1,r1_2_400:=Cell_1,rM_500:=Cell_1,r3_2_700:=Cell_1,r2_2_800:=Cell_1,r1_2_100::Cell_1::Mito_1,r2_1_110::Cell_1::Mito_1,rM_300::Cell_1::Mito_1,rM_400::Cell_1::Mito_1,rM_500::Cell_1::Mito_1,r2_2_510::Cell_1::Mito_1,rM_600::Cell_1::Mito_1,rM_610::Cell_1::Mito_1,rM_620::Cell_1::Mito_1,rM_700::Cell_1::Mito_1,rM_710::Cell_1::Mito_1,r3_3_800::Cell_1::Mito_1,r3_3_810::Cell_1::Mito_1,rM_900::Cell_1::Mito_1,r1_1_1100::Cell_1::Mito_1
51200,10000000000084.0,1000935,9998502838278.0,10037160,105,200.0,9156,25,69022982,100559510190.0,100275,200,0,0,1350,402,6,3,0,402,0,2000,2000,0.0,51200,9.999999999e-11,0.000999934130930657,9.99999000001e-07,0.9999342375852996,0.09090909090909091,0.999000999000999,0.7629691626650889,0.9802264585946864,0.0009988505856278666,9.99999000001e-07,0.9999994920929423,0.9523807445587826,0.999800029196234,0.9994359588863142,0.999998994488793,0.9900922129639889,0.9900894392823351,0.9943613128350178,0.9999489999089477,0.9999490025428728,0.9999999499260463,0.009226981357372196,0.9999960680457619,0.9999999999999
51300,9999999999891.0,1001111,9998499828857.0,9998424,107,200.0,23533,19,69060199,100560016640.0,0,200,2000,0,0,20,0,0,672,360,0,2000,0,200.0,51300,9.999999999e-11,0.0010001097790989365,9.99999000001e-07,0.9999343834520799,0.09090909090909091,0.999000999000999,0.7632336015501339,0.002602638711015288,0.0009988512850372588,9.99999000001e-07,0.9999994931633771,0.999023086371265,0.999800029196234,0.9994370914202421,0.999998999999,0.990092227814488,0.9900894596584676,0.994379747065961,0.9999490025431728,0.9999489994132205,0.9999999499258675,0.009534291512766122,0.9999949923879408,0.9999999999999
51400,10000000000848.0,1000194,9998496929177.0,34616,114,200.0,11194,327,69095264,100561340230.0,67,0,1,2000,0,60,0,261,208,208,1021,2000,708,0.0,51400,9.999999999e-11,0.0009991946115447006,9.99999000001e-07,0.9999340826347447,0.09090909090909091,0.999000999000999,0.7629813632215472,0.1725520345377193,0.0009988509937617139,9.99999000001e-07,0.9999994940938818,0.9523807453380708,0.9998000094181746,0.9994372718216126,0.9999989928614016,0.9900922409519508,0.9900894772449808,0.9943783832806448,0.9999490025449728,0.9999490025449728,0.9999999499259326,0.009427631754629164,0.9999949923899013,0.9999999999999
51500,10000000000831.0,1000171,9998493954006.0,57381,108,201.0,18527,1,68589816,100561050580.0,102675,0,1990,1989,1988,366,0,140,3,287,0,2000,1571,0.0,51500,9.999999999e-11,0.0009991716574841623,9.99999000001e-07,0.999934249089614,0.09090909090909091,0.999000999000999,0.763045960053201,0.0004596887499522202,0.0009988496972671076,9.99999000001e-07,0.9999994953899505,0.9523807457249375,0.9997997418541664,0.9994409000165079,0.9999989842353324,0.9900922566356858,0.9900895008770498,0.9943916351074243,0.999948999698306,0.9999490025468727,0.9999999499254436,0.010196212228369507,0.9999949924192472,0.9999999999999
51600,9999999999846.0,1001207,9998490762232.0,10038618,108,200.0,13184,53,68033842,100561427679.0,22,0,70,70,0,0,0,826,267,202,1016,2000,0,200.0,51600,9.999999999e-11,0.0010002055871646915,9.99999000001e-07,0.9999348167889294,0.09090909090909091,0.999000999000999,0.762962244244838,0.9801764535949263,0.0009988493795576477,9.99999000001e-07,0.9999994961304817,0.9523807460616307,0.9997999669751976,0.9994434250609471,0.999998999996,0.9900922672793412,0.9900895196663706,0.9944044063513502,0.9999490025474727,0.9999490019134996,0.9999999499255245,0.01056777232469014,0.9999949924512321,0.9999999999999
51700,9999999999971.0,1001046,9998477973425.0,19982074,104,201.0,22642,653,68454154,100563434592.0,101412,200,2000,3980,0,139,0,115,21,366,1040,2000,0,199.0,51700,9.999999999e-11,0.0010000449090439812,9.99999000001e-07,0.9999353360245894,0.09090909090909091,0.999000999000999,0.7630915049440503,0.020717053064865786,0.0009988500969910809,9.99999000001e-07,0.9999994972318723,0.9990337124296067,0.9998000097981382,0.9994408845948182,0.9999989999919999,0.9900922815196443,0.9900895355896304,0.9943927174994251,0.9999490025492725,0.9999490025331731,0.9999999499257656,0.010026241428388214,0.9999949924231255,0.9999999999999
51800,10000000001343.0,999691,9998484917296.0,10063438,107,200.0,21248,315,68437021,100564498956.0,102172,182,1760,1760,1999,67,10,0,60,67,0,2000,40,400.0,51800,9.999999999e-11,0.0009986926159800383,9.99999000001e-07,0.9999350437794988,0.09090909090909091,0.999000999000999,0.7631241548067385,0.24579913914076282,0.0009988498000982737,9.99999000001e-07,0.999999498183245,0.9523807468263412,0.9998000294161712,0.9994407400728548,0.9999989997969588,0.9900922944754513,0.9900895536698768,0.9943907121332147,0.9999490024776709,0.9999490025451727,0.999999949925813,0.010038018581338935,0.999994992426186,0.9999999999999
51900,10000000001173.0,999820,9998471819487.0,20060446,108,200.0,9838,26,67925565,100564167910.0,77,200,40,0,0,718,0,603,7,718,1026,2000,2000,199.0,51900,9.999999999e-11,0.000998821358429415,9.99999000001e-07,0.9999356316870261,0.09090909090909091,0.999000999000999,0.7629101702085973,0.9802952536015721,0.0009988474880347062,9.99999000001e-07,0.999999499362693,0.9990453767804245,0.9997993070209154,0.9994425814212511,0.999998999996,0.9900923103176424,0.9900895757398204,0.994406480402148,0.9999490025508724,0.9999490025508724,0.999999949925435,0.010751531784887806,0.999995840487001,0.9999999999999
52000,10000000001377.0,999642,9998479338941.0,10002044,106,200.0,2378,3639,68496609,100565395560.0,6,1,2010,0,0,0,0,339,8,42,0,2000,1348,200.0,52000,9.999999999e-11,0.0009986437138006488,9.99999000001e-07,0.9999353503403072,0.09090909090909091,0.999000999000999,0.7628914735713781,0.03783355187704321,0.0009988492369758105,9.99999000001e-07,0.9999995003459246,0.952380747609449,0.9998000295961189,0.9994453582726643,0.999999,0.9900923231551478,0.9900895941090136,0.9944089055290238,0.999949002202069,0.999949002345841,0.9999999499250025,0.010850381254921573,0.9999949924245969,0.9999999999999
52100,10000000000540.0,1000461,9998466627776.0,20017577,113,200.0,24428,628,68666081,100566083012.0,3700,200,2001,1,0,0,11,0,114,0,0,2000,481,200.0,52100,9.999999999e-11,0.0009994610781702727,9.99999000001e-07,0.9999359037694678,0.09090909090909091,0.999000999000999,0.7626849429457838,0.10294797928694209,0.0009988489683394701,9.99999000001e-07,0.9999995015346537,0.9990084892689209,0.9998000298360482,0.9994463544908893,0.9999989951649346,0.9900923387102253,0.9900896161619852,0.9944129754879484,0.9999490025429728,0.9999490014083279,0.999999949924644,0.011063558837728,0.9999949924148422,0.9999999999999
52200,10000000001706.0,999230,9998473828724.0,9992268,112,200.0,23845,327,69293042,100568506030.0,100612,200,2000,0,0,0,0,1,32,12,20,2000,4,200.0,52200,9.999999999e-11,0.00099823253610295,9.99999000001e-07,0.9999355815701196,0.09090909090909091,0.999000999000999,0.7629767742963972,0.031826506315988864,0.0009988486935080239,9.99999000001e-07,0.9999995023468506,0.99902619003327,0.9998000173981926,0.9994425891339049,0.9999989999919999,0.9900923493764602,0.9900896308526872,0.994397914577835,0.9999490025420729,0.9999490025448727,0.9999999499250493,0.010352255389291791,0.9999949923783695,0.9999999999999
52300,10000000000078.0,1000936,9998471567443.0,10029267,104,200.0,10799,320,70170705,100570803307.0,100340,200,0,1,3,0,0,646,175,164,1035,2000,2000,0.0,52300,9.999999999e-11,0.0009999351289317875,9.99999000001e-07,0.9999356784244373,0.09090909090909091,0.999000999000999,0.7631143660438535,0.14149752284223052,0.0009988484679159648,9.99999000001e-07,0.9999995032510974,0.9990236054961993,0.9998000184181355,0.9994400150480459,0.9999989934699349,0.9900923613783926,0.9900896480871705,0.9943874807377847,0.9999490025474727,0.999949002434865,0.9999999499250367,0.009837817283461921,0.9999962171290009,0.9999999999999
52400,10000000000609.0,1000440,9998458785446.0,20007259,101,200.0,3526,46,70076854,100571892641.0,100707,4,2040,2039,2037,762,0,0,0,762,996,2000,0,400.0,52400,9.999999999e-11,0.000999440120126221,9.99999000001e-07,0.99993620463418,0.09090909090909091,0.999000999000999,0.7622265421099651,0.006199982841447891,0.00099884719172513,9.99999000001e-07,0.999999504193759,0.9523807494584172,0.9998000211978658,0.9994395387453265,0.999998999994,0.9900923739835986,0.9900896621226909,0.9943861139309739,0.9999489948680909,0.9999490025428728,0.9999999499251029,0.009865182224402608,0.9999949923319906,0.9999999999999
52500,10000000001190.0,999809,9998465445525.0,621,112,200.0,19911,24,69596901,100572515630.0,0,0,1990,1993,5330,0,27,0,770,770,0,2000,108,200.0,52500,9.999999999e-11,0.00099881038039239,9.99999000001e-07,0.9999355182901812,0.09090909090909091,0.999000999000999,0.7630972103079214,0.0030947304311645272,0.0009988478538458308,9.99999000001e-07,0.9999995051593227,0.9523807497672849,0.9997993344583899,0.9994385487284652,0.999998999995,0.9900923871214475,0.9900896840648156,0.9943901763904828,0.9999490025484725,0.9999490025448727,0.9999999499251373,0.010059241177792513,0.9999949923571438,0.9999999999999
52600,10000000000389.0,1000579,9998461947246.0,10003394,118,200.0,22460,2,68898622,100572057590.0,2578,200,0,2000,1999,174,10,146,61,404,0,2000,584,0.0,52600,9.999999999e-11,0.0009995788424014486,9.99999000001e-07,0.999936105248008,0.09090909090909091,0.999000999000999,0.7628167527477339,0.9801904306638816,0.0009988465060103335,9.99999000001e-07,0.9999995062863956,0.9990117821331229,0.9997998349444701,0.9994451526680936,0.999998999994,0.9900924027071663,0.9900897060730393,0.9944088306525217,0.9999490025508724,0.9999490025431728,0.9999999499247748,0.01092507365790336,0.9999949924007494,0.9999999999999
52700,10000000000881.0,1000117,9998459174462.0,21582,98,200.0,3792,15892,68909027,100573598370.0,68,200,0,0,0,421,0,0,472,421,1050,2000,0,0.0,52700,9.999999999e-11,0.0009991177653378837,9.99999000001e-07,0.9999357917497761,0.09090909090909091,0.999000999000999,0.7629703785548418,0.32090242148404063,0.0009988462264046377,9.99999000001e-07,0.9999995071555611,0.9990065816926998,0.9997996069398147,0.9994419393478455,0.999999,0.9900924141710534,0.9900897219643247,0.9944022955260844,0.9999490025439727,0.9999490025468727,0.9999999499250973,0.010530512111182557,0.9999949923970853,0.9999999999999
52800,10000000000000.0,1001046,9998456513283.0,11274,121,200.0,3916,6307,69461058,100575992081.0,4310,0,1,1,1702,110,9,102,56,110,2000,2000,1944,200.0,52800,9.999999999e-11,0.0010000449090439812,9.99999000001e-07,0.9999358812959865,0.09090909090909091,0.999000999000999,0.7630597819493782,0.10458645075935982,0.0009988459609166968,9.99999000001e-07,0.999999507923196,0.9523807508715767,0.9998000282364975,0.9994394370603316,0.9999989999943,0.9900924246719356,0.9900897364007692,0.9943883422536066,0.9999490025411728,0.9999490025432727,0.9999999509802214,0.009873652712994254,0.9999949923758801,0.9999999999999
52900,10000000001595.0,999339,9998453010347.0,10080430,110,200.0,5274,300,68575927,100576044570.0,4,173,70,70,0,3,0,10,411,411,1008,2000,40,399.0,52900,9.999999999e-11,0.0009983413185850264,9.99999000001e-07,0.9999364359884234,0.09090909090909091,0.999000999000999,0.7626157037340107,0.2916277748526383,0.000998846615781815,9.99999000001e-07,0.9999995089043388,0.9523807511564819,0.999800029196234,0.9994425525342433,0.999998999999,0.9900924377578797,0.9900897552858563,0.994399102557745,0.9999490025427729,0.9999490025448727,0.99999994992545,0.010457751516910025,0.9999949924195797,0.9999999999999
53000,10000000000524.0,1000477,9998450009388.0,10052289,105,201.0,18407,306,68160186,100576689140.0,98326,200,1610,1611,0,453,0,377,2,437,1007,2000,564,0.0,53000,9.999999999e-11,0.0009994770462032458,9.99999000001e-07,0.9999365547337766,0.09090909090909091,0.999000999000999,0.7627970712779699,0.1357194214065716,0.0009988463150505849,9.99999000001e-07,0.9999995097329778,0.9990040311883209,0.9997995908266288,0.9994435138005959,0.9999990000001,0.9900924502102242,0.9900897709415073,0.9944015478357638,0.9999490009978448,0.9999490025471727,0.9999999499255555,0.010580894818983748,0.9999949924449358,0.9999999999999
53100,10000000000771.0,1000176,9998447142249.0,10050095,103,200.0,14545,31,68375519,100577753637.0,202523,200,0,2,2,4,1,242,0,0,0,2000,271,199.0,53100,9.999999999e-11,0.0009991766474974125,9.99999000001e-07,0.9999366800258451,0.09090909090909091,0.999000999000999,0.7629922581200071,0.03763005536259246,0.0009988460301355113,9.99999000001e-07,0.9999995108354289,0.9995110620550346,0.9998000253971687,0.9994434096034774,0.9999989972747935,0.9900924632699806,0.9900897904149093,0.9944012301946995,0.9999490003219307,0.9999490025054727,0.9999999499254032,0.010574511973595671,0.9999949924316136,0.9999999999999
53200,10000000000730.0,1000256,9998444507012.0,10078805,109,200.0,26232,41,68696576,100579152544.0,0,0,2000,1999,0,80,0,66,0,406,16,2000,868,400.0,53200,9.999999999e-11,0.0009992564877026365,9.99999000001e-07,0.9999367997259935,0.09090909090909091,0.999000999000999,0.76300086264589,0.9803366617759157,0.0009988447624932678,9.99999000001e-07,0.9999995117402959,0.9523807522834415,0.999800029196234,0.999443049982212,0.999998999999,0.9900924753848146,0.9900898081397942,0.9943999425800941,0.9999490024943721,0.9999490025435728,0.9999999499252719,0.010548861649098065,0.9999949924141217,0.9999999999999
53300,10000000000285.0,1000698,9998441657892.0,9937232,114,200.0,2660,47109,68873287,100580637710.0,103001,190,0,0,2,0,0,2,471,471,0,2000,0,400.0,53300,9.999999999e-11,0.0009996976046064655,9.99999000001e-07,0.9999369040061259,0.09090909090909091,0.999000999000999,0.7625136627022586,0.9802434765801361,0.000998845482860638,9.99999000001e-07,0.9999995126276758,0.9523807526647575,0.9998000297960601,0.9994418665977335,0.9999989999982,0.9900924869057599,0.9900898244774674,0.9943950091181136,0.9999490025499724,0.9999490025488725,0.9999999499253662,0.010309938688087219,0.9999949923988268,0.9999999999999
53400,10000000000441.0,1000509,9998428543338.0,20037741,122,200.0,3320,5229,68496524,100581321640.0,0,0,1920,1,1,296,0,10,1,277,1007,2000,0,0.0,53400,9.999999999e-11,0.0009995089822676603,9.99999000001e-07,0.9999374309204905,0.09090909090909091,0.999000999000999,0.7630244095478638,0.9899152576056591,0.0009988431700424603,9.99999000001e-07,0.9999995135311174,0.9523807529772762,0.9997997521089178,0.9994428039800866,0.9999989995929344,0.9900924994164327,0.9900898421265528,0.9943987603491216,0.9999490025467727,0.9999490025488725,0.999999949925419,0.01059252398103749,0.9999949924209703,0.9999999999999
53500,10000000001496.0,999568,9998435747049.0,10081461,104,201.0,16095,307,68477090,100582238210.0,54,200,0,0,1970,0,10,10,451,451,1008,2000,400,0.0,53500,9.999999999e-11,0.0009985698615206596,9.99999000001e-07,0.999937155329386,0.09090909090909091,0.999000999000999,0.76240744112389,0.31138618897465775,0.0009988448929289068,9.99999000001e-07,0.9999995145081882,0.9545452550898927,0.9997995768871105,0.9994433150527389,0.9999989961804667,0.9900925123504143,0.9900898602802934,0.994399598559802,0.9999490025477725,0.9999490025488725,0.9999999499253539,0.01064901579409215,0.9999949924257745,0.9999999999999
53600,10000000001163.0,999874,9998423103644.0,20063827,112,200.0,18635,33,69127347,100583717090.0,81,0,0,0,0,287,0,46,1,287,1016,2000,984,201.0,53600,9.999999999e-11,0.000998875250607674,9.99999000001e-07,0.9999376680740257,0.09090909090909091,0.999000999000999,0.7630223164307882,0.9899238222061691,0.0009988426293056033,9.99999000001e-07,0.999999515439564,0.9523807538029638,0.999800029196234,0.9994422727493609,0.999998999994,0.9900925251048469,0.9900898775409759,0.9943979763101242,0.9999490025451727,0.9999490025428728,0.9999999499251568,0.010455340788712023,0.9999949923897632,0.9999999999999
53700,9999999999358.0,1001619,9998430746391.0,10042049,104,200.0,14169,298,69947613,100585804550.0,24,0,0,3830,0,0,0,3,49,49,1002,2000,12,0.0,53700,9.999999999e-11,0.0010006167632382222,9.99999000001e-07,0.9999373806120274,0.09090909090909091,0.999000999000999,0.7630374774481955,0.20857946000600247,0.0009988433918168597,9.99999000001e-07,0.999999516345237,0.9523807542726251,0.9997999907930815,0.9994403906211833,0.999998999997,0.9900925366516257,0.9900898943293981,0.9943892172543948,0.9999490025472726,0.9999490025418728,0.9999999499250669,0.010115130310074915,0.9999949923399509,0.9999999999999
53800,9999999999970.0,1001085,9998417388317.0,20027648,112,200.0,12709,35962,69216679,100585404725.0,201260,200,2000,0,0,0,0,0,0,202,0,2000,8,400.0,53800,9.999999999e-11,0.0010000838310779655,9.99999000001e-07,0.9999379187600026,0.09090909090909091,0.999000999000999,0.7629334405142767,0.980318758270703,0.0009988420567531985,9.99999000001e-07,0.9999995174567919,0.9990240399460412,0.9997998274471356,0.999444093627354,0.999998999998,0.9900925513237682,0.9900899144121444,0.994403864572997,0.9999490024759707,0.9999490025488725,0.9999999499248178,0.01078112595743067,0.999994992381713,0.9999999999999
53900,10000000000487.0,1000521,9998424310255.0,10065549,116,200.0,4711,21,68875170,100585963552.0,71,200,2000,1,0,20,20,20,466,307,1002,2000,100,200.0,53900,9.999999999e-11,0.0009995209582912897,9.99999000001e-07,0.9999376605147068,0.09090909090909091,0.999000999000999,0.7622713998228972,0.0032735652996120357,0.0009988427464854633,9.99999000001e-07,0.9999995183810981,0.9990230968093015,0.9998000289962904,0.9994456428860022,0.999998999235516,0.9900925640367411,0.9900899323438642,0.9944101602179898,0.9999490025488725,0.9999490009486927,0.9999999499247476,0.011069004730072838,0.9999949923992989,0.9999999999999
54000,9999999999457.0,1001527,9998421298912.0,10003477,120,200.0,17190,13943,68889738,100587281370.0,75,200,3950,3948,0,119,0,98,41,2,985,2000,1152,200.0,54000,9.999999999e-11,0.0010005249472511545,9.99999000001e-07,0.9999377737134831,0.09090909090909091,0.999000999000999,0.7628904122591733,0.9802483976923297,0.0009988424464840709,9.99999000001e-07,0.9999995192579878,0.999006497944938,0.9998000275966628,0.9994452148153488,0.9999989883406257,0.9900925754605877,0.9900899488111771,0.9944083184628119,0.9999489998987947,0.9999490025468727,0.9999999499248236,0.011014025366497728,0.9999949924045657,0.9999999999999
54100,10000000000512.0,1000514,9998408255695.0,19993524,116,200.0,20816,630,68842040,100588088690.0,100687,130,2000,0,0,0,0,18,20,573,0,2000,309,401.0,54100,9.999999999e-11,0.0009995139722775409,9.99999000001e-07,0.9999382844205974,0.09090909090909091,0.999000999000999,0.762543783125839,0.1902113130140133,0.0009988421493079258,9.99999000001e-07,0.9999995202213431,0.9523807555851825,0.999800029196234,0.9994456586875576,0.999998996894385,0.9900925879036931,0.9900899663153198,0.994410111840891,0.9999490002072138,0.9999490025428728,0.9999999499247336,0.011135815176238295,0.9999949924046553,0.9999999999999
54200,10000000000197.0,1000769,9998415244440.0,10129346,109,200.0,13747,51,68768643,100588465924.0,5,0,0,2,1998,525,10,433,525,525,26,2000,1740,199.0,54200,9.999999999e-11,0.000999768462715337,9.99999000001e-07,0.9999380510949811,0.09090909090909091,0.999000999000999,0.762723730189677,0.30836628444779235,0.0009988428446375923,9.99999000001e-07,0.9999995212747509,0.952380755925187,0.9998000296361073,0.9994476157745826,0.999998999995,0.9900926020680599,0.9900899858629844,0.9944197736961692,0.9999490025477725,0.9999490025474727,0.9999999499242904,0.011502019298137486,0.9999949924076657,0.9999999999999
54300,10000000000158.0,1000832,9998402051262.0,20055871,109,200.0,21739,593,68276526,100589035780.0,25,200,0,0,0,0,0,0,0,332,1001,2000,40,200.0,54300,9.999999999e-11,0.0009998313368035242,9.99999000001e-07,0.9999385470884401,0.09090909090909091,0.999000999000999,0.7627140931174051,0.9801884527726714,0.0009988405293606217,9.99999000001e-07,0.999999522109162,0.9717112567073544,0.9998000293961768,0.9994484414681383,0.999998999997,0.9900926136576135,0.9900900021014957,0.9944211981484602,0.999949002491572,0.9999490025448727,0.9999999499244726,0.01180223683223895,0.9999949924355189,0.9999999999999
