Time,H2O,OH-,H+,glucose,O2,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_channel:=Cell_1,glucose_in:=Cell_1,O2:=Cell_1,O2_in:=Cell_1,Pyruvate:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,Pi-:=Cell_1,Pi_total:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic:=Cell_1,H2O::Cell_1::Mito_1,OH-::Cell_1::Mito_1,H+::Cell_1::Mito_1,H+_inter::Cell_1::Mito_1,O2::Cell_1::Mito_1,O2_in::Cell_1::Mito_1,CO2::Cell_1::Mito_1,ATP::Cell_1::Mito_1,ATP_created::Cell_1::Mito_1,ADP::Cell_1::Mito_1,Pi::Cell_1::Mito_1,Pi-::Cell_1::Mito_1,Pi_total::Cell_1::Mito_1,NAD+::Cell_1::Mito_1,NADH::Cell_1::Mito_1,NADH_created::Cell_1::Mito_1,Pyruvate::Cell_1::Mito_1,Pyruvate-::Cell_1::Mito_1,Pyruvate_trans::Cell_1::Mito_1,Pyruvate-_in::Cell_1::Mito_1,CoA-SH::Cell_1::Mito_1,Acetyl_CoA::Cell_1::Mito_1,FAD::Cell_1::Mito_1,GDP::Cell_1::Mito_1,GTP::Cell_1::Mito_1,FADH2::Cell_1::Mito_1,FADH2_created::Cell_1::Mito_1,ATP_ase::Cell_1::Mito_1,ADP_ATP_trans::Cell_1::Mito_1,NADH_shuttle::Cell_1::Mito_1,Pi_trans::Cell_1::Mito_1,Commp1::Cell_1::Mito_1,Commp2::Cell_1::Mito_1
23100,10000000001602,998398,998398,102000,20000,9999316482523,691460565,877,3233,1000,230888000,20000,461960000,0,205252676,461769534,69827528,130172472,113664572,0,0,9941664,58336,235009198,100231702720,0,896770740,1000,294819900,0,86030640,60,1085457200,9999940,36507840,0,0,9999960,40,0,0,0,200,21507660,10000000,0,9999940,10000000,0,60,21507660,2000,2000,2000,2000,1000,1000
23200,10000000001212,998788,998788,110000,20000,9999303305809,704226395,10025897,17059,1000,231880000,0,463960000,0,206076986,463725882,69584974,130415026,114180426,0,0,9940684,59316,236036266,100233012610,0,900339420,600,296118500,0,86442520,7680,1090129600,9992320,36226870,0,0,9999780,220,0,0,2000,200,21612630,10000000,0,9999770,9999950,50,230,21610630,2000,2000,2000,2000,1000,1000
23300,10000000000721,999279,999279,119000,20000,9999310246221,697528768,2740,3771,1000,232871000,20000,465960000,0,206904046,465734458,69402909,130597091,114038991,0,0,9976174,23826,237116432,100233737317,43,904183663,285000,297366800,0,86855920,58,1094780000,9999942,36554120,0,0,9986280,13720,0,0,0,200,21713980,10000000,0,9996020,9996078,3922,3980,21713980,2000,2000,2000,2000,1000,1000
23400,10000000000495,999505,999505,119000,20000,9999306788964,700654265,1157,14500,1000,233871000,20000,467960000,0,207539936,467713000,68885109,131114891,114483491,0,0,9999944,56,238346344,100234430471,100953,908323657,800,298709650,0,87298914,30,1099105600,9999970,36629372,0,0,9972586,27414,0,0,1990,200,21826720,9999998,2,9997872,9998002,1998,2128,21824728,2000,2000,2000,2000,1000,1000
23500,10000000000742,999258,999258,94000,20000,9999304274992,703194611,887,13956,1000,234896000,0,469960000,0,208622398,469764088,69259623,130740377,114546977,0,0,9999922,78,239225110,100236096229,102633,911845150,138800,299933250,0,87666316,4079,1104249200,9995921,36189321,0,0,9935884,64116,0,0,1,200,21916580,10000000,0,9995821,10000000,0,4179,21916579,2000,2000,2000,2000,1000,1000
23600,10000000001282,998718,998718,121000,20000,9999300885311,706441864,2810,4385,1000,235869000,0,471960000,0,209309878,471729230,68561585,131438415,114780315,0,0,9999732,268,240411862,100236771029,1,915748061,2200,301282800,0,88029960,103690,1108504400,9896310,36554410,0,0,9999940,60,0,0,0,200,22007490,10000000,0,9999910,10000000,0,90,22007490,2000,2000,2000,2000,1000,1000
23700,10000000001665,998335,998335,112000,20000,9999287851060,719058820,9878382,4804,1000,236878000,0,473960000,0,210034501,473746392,68467920,131532080,115310880,0,0,9998139,1861,241591131,100238050404,3376,919220876,400,302581650,0,88482800,80,1113028400,9999920,36221120,0,0,9999900,100,0,0,0,200,22120760,9999920,80,9999920,10000000,0,80,22120680,2000,2000,2000,2000,1000,1000
23800,10000000000351,999649,999649,112000,20100,9999284485259,722330580,10000368,9907,1000,237878000,0,475959900,0,210707389,475736186,67855929,132144071,115507871,0,0,9982301,17699,242805087,100238497770,0,923058140,200,303949000,0,88886840,10,1117110800,9999990,36636190,0,0,9999960,40,0,0,2000,200,22223710,10000000,0,9999890,10000000,0,110,22221710,2000,2000,2000,2000,1000,1000
23900,10000000000563,999437,999437,111000,20000,9999281481504,725660470,10090278,6983,1000,238879000,0,477960000,0,211532359,477744034,67710884,132289116,115281016,0,0,9956551,43449,243888685,100239123850,0,927148380,600,305251500,0,89284120,30,1121628800,9999970,37008070,0,0,9999980,20,0,0,1960,200,22322990,10000000,0,9999970,10000000,0,30,22321030,2000,2000,2000,2000,1000,1000
24000,9999999999800,1000200,1000200,98000,20000,9999278955885,727620364,10077520,6036,1000,239892000,0,479960000,0,212541558,479771928,68058309,131941691,115936091,0,0,9962002,37998,244818030,100241216892,101088,930226298,12600,306482400,0,89643510,10890,1126633200,9989110,35994710,0,0,9985590,14410,0,0,0,200,22412340,9998050,1950,9999810,10000000,0,190,22410390,2000,2000,2000,2000,1000,1000
24100,9999999999226,1000774,1000774,112000,20100,9999276135167,730602022,10014050,12257,1000,240878000,19900,481959900,0,213419064,481731486,68250289,131749711,115878011,0,0,9962136,37864,245797222,100242540900,0,934044900,1000,307703800,0,90060800,0,1131554400,10000000,35871700,0,0,10000000,0,0,0,0,200,22515200,10000000,0,10000000,10000000,0,0,22515200,2000,2000,2000,2000,1000,1000
24200,9999999999783,1000217,1000217,108000,20100,9999283328739,723291498,2676,17705,1000,241882000,19900,483959900,0,214321514,483728590,68558887,131441113,116100413,0,0,9999936,64,246786426,100244214950,0,937614500,1000,308927400,0,90470599,50,1136595200,9999950,35340650,0,0,9995901,4099,0,0,1,200,22620650,9996001,3999,9999950,10000000,0,50,22616650,2000,2000,2000,2000,1000,1000
24300,9999999999464,1000536,1000536,114000,20000,9999270378444,735883051,9975859,9957,1000,242876000,0,485960000,0,215158974,485732086,68379435,131620565,116555765,0,0,9991666,8334,247855852,100245576921,2401,941077938,0,310233950,0,90869037,58059,1141220400,9941941,35004741,0,0,9999963,37,0,0,0,200,22717260,9999999,1,9997941,9998000,2000,2059,22717259,2000,2000,2000,2000,1000,1000
24400,10000000000061,999939,999939,111000,20000,9999277535014,729331334,63114,4982,1000,243879000,0,487960000,0,216083450,487748036,68575068,131424932,116055332,0,0,9999970,30,248842906,100246209872,100548,945507328,400,311484650,0,91280480,8800,1146076400,9991200,35360800,0,0,9945520,54480,0,0,0,200,22821680,9997920,2080,10000000,10000000,0,0,22819600,2000,2000,2000,2000,1000,1000
24500,10000000000668,999332,999332,114000,20000,9999274658477,732156587,57637,4253,1000,244876000,0,489960000,0,216978575,489743494,68751264,131248736,116205336,0,0,9999925,75,249844519,100247749300,0,949092300,13800,312723400,0,91681600,97,1151012800,9999903,35043300,0,0,9972500,27500,0,0,0,200,22920400,10000000,0,9999800,9999997,3,200,22920400,2000,2000,2000,2000,1000,1000
24600,10000000000599,999401,999401,112000,20000,9999262061392,744486640,10005112,16086,1000,245878000,0,491960000,0,217988891,491723828,69393042,130606958,116580058,0,0,9988319,11681,250706847,100250018407,2505,952485192,600,313887500,0,92111996,12030,1156446400,9987970,34013001,0,0,9999904,96,0,0,91,200,23028090,10000000,0,9999801,9998131,1869,199,23027999,2000,2000,2000,2000,1000,1000
24700,9999999999874,1000126,1000126,102000,20000,9999259468464,746568359,10053649,3878,1000,246888000,0,493960000,0,219077480,493768244,69922893,130077107,117194207,0,0,9975490,24510,251559734,100252330769,98243,955309460,408600,315045500,0,92516117,29,1161788800,9999971,32882871,0,0,9999883,117,0,0,2000,200,23131030,9999999,1,9999971,10000000,0,29,23129029,2000,2000,2000,2000,1000,1000
24800,10000000000107,999893,999893,118000,20000,9999266529907,739872838,53180,5509,1000,247872000,0,495960000,0,220016936,495732982,69821075,130178925,116929325,0,0,9965494,34506,252483976,100253521988,3504,959868481,7200,316273650,0,92928277,329669,1166933600,9670331,32919931,0,0,9999923,77,0,0,0,200,23232070,9999999,1,9997931,10000000,0,2069,23232069,2000,2000,2000,2000,1000,1000
24900,10000000000243,999757,999757,108000,20000,9999253404585,752945957,9910361,2678,1000,248882000,0,497960000,0,220767282,497758644,69552102,130447898,117075698,0,0,9981678,18322,253665122,100254028203,79,963761086,63200,317611750,0,93297157,2089,1171202000,9997911,33370111,0,0,9999943,57,0,0,1950,200,23326240,9999999,1,9999911,10000000,0,89,23324289,2000,2000,2000,2000,1000,1000
25000,10000000000538,999462,999462,107000,20100,9999250139109,755969236,9997598,10741,1000,249883000,19900,499959900,0,221561061,499744518,68887305,131112695,117395595,0,0,9997999,2001,254779517,100254540723,103959,967644416,1400,318952800,0,93615756,89,1175378800,9999911,33714961,0,0,9993844,6156,0,0,1,200,23403940,10000000,0,9997861,9997950,2050,2139,23403939,2000,2000,2000,2000,1000,1000
25100,10000000001056,998944,998944,108000,20000,9999257186560,749264952,61974,4857,1000,250882000,20000,501960000,0,222439821,501754286,68944632,131055368,117158768,0,0,9969599,30401,255804185,100255429333,100547,971765037,12200,320209600,0,94035390,70,1180188000,9999930,33896530,0,0,9997510,2490,0,0,0,200,23510280,9998090,1910,9999830,10000000,0,170,23508370,2000,2000,2000,2000,1000,1000
25200,10000000000730,999270,999270,123000,20000,9999244132202,762020528,10009768,2664,1000,251867000,0,503960000,0,223242600,503728672,68560290,131439710,117547010,0,0,9999660,340,256886332,100256535642,3900,975256967,12200,321548800,0,94393167,2009,1184607200,9997991,33890691,0,0,9989433,10567,0,0,0,200,23599740,9998069,1931,9999991,10000000,0,9,23597809,2000,2000,2000,2000,1000,1000
25300,10000000000768,999232,999232,109000,20000,9999241401613,764590412,10009288,10692,1000,252881000,20000,505960000,0,224210663,505740616,68685675,131314325,117808625,0,0,9994987,5013,257829303,100258100350,0,978098550,701200,322740150,0,94796750,2100,1189500800,9997900,33503600,0,0,9998050,1950,0,0,0,200,23700650,9998050,1950,9999900,10000000,0,100,23698700,2000,2000,2000,2000,1000,1000
25400,10000000000152,999848,999848,111000,20000,9999248009287,757908133,1269,13709,1000,253879000,0,507960000,0,224840528,507730582,68101040,131898960,117986660,0,0,9999992,8,259085974,100258498921,3125,982777516,11000,324147200,0,95216151,2009,1193679600,9997991,33908363,0,0,9963049,36951,0,0,40,200,23804080,9999997,3,9997763,9998072,1928,2237,23804037,2000,2000,2000,2000,1000,1000
25500,10000000000608,999392,999392,113000,20000,9999235607557,770461812,9793920,5919,1000,254877000,0,509960000,0,225857244,509742162,68861549,131138451,117943251,0,0,9999936,64,259972298,100260380835,101365,986631605,0,325299550,0,95642560,40,1199189200,9999960,33195160,0,0,9997940,2060,0,0,1980,200,23912620,10000000,0,9999960,10000000,0,40,23910640,2000,2000,2000,2000,1000,1000
25600,10000000000848,999152,999152,112000,20000,9999232741815,773248932,10050006,3943,1000,255878000,20000,511960000,0,226892892,511748114,69226657,130773343,118120543,0,0,9975318,24682,260843932,100262106709,102221,990249581,200,326488100,0,96045160,2090,1204334000,9997910,32650710,0,0,9969940,30060,0,0,0,200,24011290,10000000,0,9997910,10000000,0,2090,24011290,2000,2000,2000,2000,1000,1000
25700,10000000001501,998499,998499,127000,20200,9999239407468,766444894,2580,11591,1000,256863000,19800,513959800,0,227578098,513702818,68562072,131437928,118355428,0,0,9999912,88,262016930,100262598452,100086,994112384,24800,327839350,0,96425296,4036,1208522000,9995964,33078464,0,0,9984404,15596,0,0,2,200,24107790,9998048,1952,9999964,10000000,0,36,24105836,2000,2000,2000,2000,1000,1000
25800,10000000001145,998855,998855,112000,20000,9999236554615,769775845,61785,4815,1000,257878000,20000,515960000,0,228488635,515746370,68898890,131101110,117989310,0,0,9969695,30305,263037965,100263773892,0,998225277,21600,329058150,0,96879077,69,1213579600,9999931,33111731,0,0,9987123,12877,0,0,0,200,24219770,9999999,1,9999631,10000000,0,369,24219769,2000,2000,2000,2000,1000,1000
25900,10000000000970,999030,999030,114000,20100,9999223917756,782384527,9999523,12154,1000,258876000,19900,517959900,0,229511003,517727692,69477393,130522607,118119207,0,0,9999507,493,263895199,100265746917,93,1001898983,600,330225300,0,97278000,0,1219005600,10000000,32403400,0,0,10000000,0,0,0,1990,200,24321490,10000000,0,9999900,10000000,0,100,24319500,2000,2000,2000,2000,1000,1000
26000,10000000000294,999706,999706,102000,20000,9999220916176,784605885,10045903,5779,1000,259888000,20000,519960000,0,230383639,519764442,69251921,130748079,118993179,0,0,9973121,26879,264965563,100267331352,97928,1005065488,6000,331520950,0,97652960,40,1223574400,9999960,31754860,0,0,9999940,60,0,0,2000,200,24415240,10000000,0,9999960,10000000,0,40,24413240,2000,2000,2000,2000,1000,1000
26100,10000000000327,999673,999673,111000,20000,9999217811065,787437927,9995945,10668,1000,260879000,0,521960000,0,231161814,521736664,68778702,131221298,119358798,0,0,9999996,4,266067060,100268210867,98563,1008540723,165000,332865000,0,98017160,88,1227907200,9999912,31862410,0,0,9999640,360,0,0,2000,200,24507790,9998000,2000,9999810,9999998,2,190,24503790,2000,2000,2000,2000,1000,1000
26200,10000000001156,998844,998844,111000,20100,9999215665093,788670278,9919390,3136,1000,261879000,19900,523959900,0,232415711,523751728,70050881,129949119,120370919,0,0,9998699,1301,266729727,100271951676,100554,1011212814,56800,333915050,0,98425160,2798,1234008800,9997202,29573510,0,0,9999840,160,0,0,0,200,24606290,10000000,0,9997910,9998108,1892,2090,24606290,2000,2000,2000,2000,1000,1000
26300,10000000000712,999288,999288,100000,20000,9999222219041,782165755,51289,3843,1000,262890000,0,525960000,0,233135092,525772314,69320746,130679254,120417654,0,0,9974758,25242,267934772,100272252990,0,1015235340,41000,335299100,0,98808240,27,1238123600,9999973,30261570,0,0,9999460,540,0,0,0,200,24702450,9999480,520,9999870,9999997,3,130,24701930,2000,2000,2000,2000,1000,1000
26400,10000000000299,999701,999701,97000,20000,9999219205204,784774378,1278,12575,1000,263893000,20000,527960000,0,233978770,527760850,68823222,131176778,120901978,0,0,9999470,530,269000520,100273258020,0,1018761740,0,336615450,0,99120239,870,1242460800,9999130,30271840,0,0,9991661,8339,0,0,1,200,24781560,9998001,1999,9997840,9997910,2090,2160,24779560,2000,2000,2000,2000,1000,1000
26500,10000000000250,999750,999750,111000,20000,9999205761761,798368482,10004560,12257,1000,264879000,0,529960000,0,234576964,529733486,68038993,131961007,120856407,0,0,9999986,14,270269872,100273246381,73,1022844067,98000,338015650,0,99540594,20,1246417200,9999980,31102652,0,0,9999906,94,0,0,0,200,24886650,9997998,2002,9999952,9998072,1928,48,24884648,2000,2000,2000,2000,1000,1000
26600,10000000000777,999223,999223,112000,20000,9999212341704,792050716,38242,2861,1000,265878000,20000,531960000,0,235156633,531750278,67166560,132833440,120692840,0,0,9982007,17993,271608385,100272969559,1,1027188081,400,339415150,0,99940960,440,1250185600,9999560,32140160,0,0,9999640,360,0,0,20,200,24985260,10000000,0,9999960,10000000,0,40,24985240,2000,2000,2000,2000,1000,1000
26700,10000000000773,999227,999227,108000,20000,9999199968673,804267220,10000026,15551,1000,266882000,0,533960000,0,236237398,533732898,67971783,132028217,120953017,0,0,9999992,8,272406590,100275318156,101200,1030606161,3000,340579800,0,100347671,82817,1255751600,9917183,30992383,0,0,9999629,371,0,0,1990,200,25088910,9999997,3,9999883,10000000,0,117,25086917,2000,2000,2000,2000,1000,1000
26800,10000000000793,999207,999207,123000,20000,9999197196888,806935733,9998311,9415,1000,267867000,20100,535960000,0,237168824,535715170,68105291,131894709,121147709,0,0,9997946,2054,273366016,100276714663,100367,1034209157,600,341819400,0,100715590,35620,1260565600,9964380,30711380,0,0,9999910,90,0,0,0,200,25180330,9998090,1910,9999980,10000000,0,20,25178420,2000,2000,2000,2000,1000,1000
26900,10000000001675,998325,998325,120000,20100,9999194911638,809505923,10001591,2692,1000,268870000,19900,537959900,0,238339314,537734616,69208521,130791479,120967779,0,0,9999646,354,274109962,100278981651,101329,1037751589,196800,342919350,0,101133760,40,1266361200,9999960,29823660,0,0,9999840,160,0,0,1900,200,25285340,10000000,0,9999960,10000000,0,40,25283440,2000,2000,2000,2000,1000,1000
27000,10000000001796,998204,998204,96000,20000,9999192422938,811997921,10084007,6568,1000,269894000,20000,539960000,0,239503858,539774864,69713489,130286511,121050011,0,0,9926672,73328,274900136,100280834602,102096,1041594064,200,344113200,0,101483468,80,1271687200,9999920,29234434,0,0,9999932,68,0,0,0,200,25370870,9999996,4,9997934,9998014,1986,2066,25370866,2000,2000,2000,2000,1000,1000
27100,10000000001298,998702,998702,119000,20000,9999199598520,804951423,2455,4939,1000,270871000,0,541960000,0,240455596,541732122,70014103,129985897,121023997,0,0,9967864,32136,275802586,100282410342,0,1045360117,77600,345326650,0,101895517,58,1276898400,9999942,28961841,0,0,9999983,17,0,0,0,200,25473940,9999919,81,9999941,9999999,1,59,25473859,2000,2000,2000,2000,1000,1000
27200,10000000000979,999021,999021,107000,20100,9999186871405,817529031,9996527,13195,1000,271883000,0,543959900,0,241473378,543739610,70569696,129430304,121289104,0,0,9999982,18,276676692,100284626144,38,1048730995,278200,346459800,0,102352157,118339,1282458400,9881661,28022861,0,0,9997743,2257,0,0,0,200,25589540,9997999,2001,9999861,10000000,0,139,25587539,2000,2000,2000,2000,1000,1000
27300,10000000001385,998615,998615,116000,20000,9999193765655,810456913,1565,14041,1000,272874000,0,545960000,0,242370271,545719918,70579258,129420742,121573242,0,0,9999919,81,277653837,100285764004,100266,1052977406,2600,347718000,0,102775240,10,1287354400,9999990,27843490,0,0,9948960,51040,0,0,2000,200,25695810,10000000,0,9999990,9996000,4000,10,25693810,2000,2000,2000,2000,1000,1000
27400,10000000001865,998135,998135,119000,20000,9999180193600,824691783,9994979,2856,1000,273871000,0,547960000,0,242984628,547736288,69455343,130544657,120995257,0,0,9981232,18768,278971020,100284983760,0,1057701390,200,349135600,0,103122200,5650,1291122400,9994350,29543750,0,0,9999700,300,0,0,90,200,25780640,10000000,0,9999850,10000000,0,150,25780550,2000,2000,2000,2000,1000,1000
27500,10000000000574,999426,999426,110000,20000,9999176909254,827990416,9998834,11153,1000,274880000,20000,549960000,0,243702244,549737694,68783340,131216660,121073760,0,0,9992126,7874,280162020,100285293910,1400,1061705420,800,350477450,0,103486120,70,1295255200,9999930,30142770,0,0,9999780,220,0,0,1900,200,25873430,10000000,0,9999870,9999940,60,130,25871530,2000,2000,2000,2000,1000,1000
27600,10000000000456,999544,999544,127000,20000,9999183449036,821726476,38690,2804,1000,275863000,20000,551960000,0,244322712,551720392,67741022,132258978,120891378,0,0,9962198,37802,281430790,100284846314,1676,1066051996,1000,351901900,0,103859640,10,1298967600,9999990,31367590,0,0,9999960,40,0,0,1980,200,25966890,10000000,0,9999890,10000000,0,110,25964910,2000,2000,2000,2000,1000,1000
27700,9999999999834,1000166,1000166,107000,20100,9999170504283,833954188,10052662,3801,1000,276883000,0,553959900,0,245130172,553758398,67389141,132610859,121695759,0,0,9999998,2,282573996,100286319895,19,1068558533,476800,353238450,0,104210914,2028,1303250800,9997972,30913072,0,0,9997386,2614,0,0,0,200,26054230,9997998,2002,9997972,10000000,0,2028,26052228,2000,2000,2000,2000,1000,1000
27800,10000000000051,999949,999949,113000,20000,9999167880485,836326584,10067590,5421,1000,277877000,0,555960000,0,246114623,555743158,67373009,132626991,122032691,0,0,9964417,35583,283488775,100287765120,0,1071475640,934600,354501300,0,104559040,60,1307894000,9999940,30594240,0,0,9999960,40,0,0,0,200,26139760,10000000,0,9999840,10000000,0,160,26139760,2000,2000,2000,2000,1000,1000
