Time\ number,r2_1_100,r2_1_200,r1_1_300,r1_1_400,Time\ Probability,r2_1_100,r2_1_200,r1_1_300,r1_1_400
307100,983,983,983.0,1017.0,307100,0.00010168965816176495,0.00010168965816176495,9.99990000099999e-06,9.99990000099999e-06
307200,986,986,986.0,1014.0,307200,0.00010138971908248506,0.00010138971908248506,9.99990000099999e-06,9.99990000099999e-06
307300,986,986,986.0,1014.0,307300,0.00010138971908248506,0.00010138971908248506,9.99990000099999e-06,9.99990000099999e-06
307400,985,985,985.0,1015.0,307400,0.00010148969879557225,0.00010148969879557225,9.99990000099999e-06,9.99990000099999e-06
307500,987,987,987.0,1013.0,307500,0.00010128973934940391,0.00010128973934940391,9.99990000099999e-06,9.99990000099999e-06
307600,992,992,992.0,1008.0,307600,0.00010078984038408928,0.00010078984038408928,9.99990000099999e-06,9.99990000099999e-06
307700,988,988,988.0,1012.0,307700,0.00010118975959632885,0.00010118975959632885,9.99990000099999e-06,9.99990000099999e-06
307800,983,984,984.0,1017.0,307800,0.00010168965816176495,0.00010158967848866555,9.99990000099999e-06,9.99990000099999e-06
307900,983,983,983.0,1017.0,307900,0.00010168965816176495,0.00010168965816176495,9.99990000099999e-06,9.99990000099999e-06
308000,986,987,986.0,1013.0,308000,0.00010138971908248506,0.00010128973934940391,9.99990000099999e-06,9.99990000099999e-06
308100,997,997,997.0,1003.0,308100,0.00010028994091892584,0.00010028994091892584,9.99990000099999e-06,9.99990000099999e-06
308200,996,996,996.0,1004.0,308200,0.00010038992085194648,0.00010038992085194648,9.99990000099999e-06,9.99990000099999e-06
308300,989,989,989.0,1011.0,308300,0.00010108977982325986,0.00010108977982325986,9.99990000099999e-06,9.99990000099999e-06
308400,998,998,998.0,1002.0,308400,0.0001001899609659112,0.0001001899609659112,9.99990000099999e-06,9.99990000099999e-06
308500,991,991,991.0,1009.0,308500,0.00010088982021714009,0.00010088982021714009,9.99990000099999e-06,9.99990000099999e-06
308600,983,983,983.0,1017.0,308600,0.00010168965816176495,0.00010168965816176495,9.99990000099999e-06,9.99990000099999e-06
308700,984,984,984.0,1016.0,308700,0.00010158967848866555,0.00010158967848866555,9.99990000099999e-06,9.99990000099999e-06
308800,983,983,983.0,1017.0,308800,0.00010168965816176495,0.00010168965816176495,9.99990000099999e-06,9.99990000099999e-06
308900,981,982,982.0,1018.0,308900,0.00010188961744798205,0.00010178963781487044,9.99990000099999e-06,9.99990000099999e-06
309000,981,981,981.0,1019.0,309000,0.00010188961744798205,0.00010188961744798205,9.99990000099999e-06,9.99990000099999e-06
309100,974,974,974.0,1026.0,309100,0.00010258947431993479,0.00010258947431993479,9.99990000099999e-06,9.99990000099999e-06
309200,972,972,972.0,1028.0,309200,0.00010278943324626227,0.00010278943324626227,9.99990000099999e-06,9.99990000099999e-06
309300,967,967,967.0,1033.0,309300,0.00010328933021218909,0.00010328933021218909,9.99990000099999e-06,9.99990000099999e-06
309400,968,968,968.0,1032.0,309400,0.00010318935085899135,0.00010318935085899135,9.99990000099999e-06,9.99990000099999e-06
309500,975,975,975.0,1025.0,309500,0.00010248949482678026,0.00010248949482678026,9.99990000099999e-06,9.99990000099999e-06
309600,972,972,972.0,1028.0,309600,0.00010278943324626227,0.00010278943324626227,9.99990000099999e-06,9.99990000099999e-06
309700,973,973,973.0,1027.0,309700,0.00010268945379309543,0.00010268945379309543,9.99990000099999e-06,9.99990000099999e-06
309800,964,964,964.0,1036.0,309800,0.00010358926815181946,0.00010358926815181946,9.99990000099999e-06,9.99990000099999e-06
309900,962,962,962.0,1038.0,309900,0.0001037892266782708,0.0001037892266782708,9.99990000099999e-06,9.99990000099999e-06
310000,962,962,962.0,1038.0,310000,0.0001037892266782708,0.0001037892266782708,9.99990000099999e-06,9.99990000099999e-06
310100,966,966,966.0,1034.0,310100,0.000103389309545393,0.000103389309545393,9.99990000099999e-06,9.99990000099999e-06
310200,963,964,964.0,1036.0,310200,0.00010368924742504205,0.00010358926815181946,9.99990000099999e-06,9.99990000099999e-06
310300,970,970,970.0,1030.0,310300,0.00010298939209261448,0.00010298939209261448,9.99990000099999e-06,9.99990000099999e-06
310400,970,970,970.0,1030.0,310400,0.00010298939209261448,0.00010298939209261448,9.99990000099999e-06,9.99990000099999e-06
310500,970,970,970.0,1030.0,310500,0.00010298939209261448,0.00010298939209261448,9.99990000099999e-06,9.99990000099999e-06
310600,966,966,966.0,1034.0,310600,0.000103389309545393,0.000103389309545393,9.99990000099999e-06,9.99990000099999e-06
310700,968,968,968.0,1032.0,310700,0.00010318935085899135,0.00010318935085899135,9.99990000099999e-06,9.99990000099999e-06
310800,973,973,973.0,1027.0,310800,0.00010268945379309543,0.00010268945379309543,9.99990000099999e-06,9.99990000099999e-06
310900,966,966,966.0,1034.0,310900,0.000103389309545393,0.000103389309545393,9.99990000099999e-06,9.99990000099999e-06
311000,966,966,966.0,1034.0,311000,0.000103389309545393,0.000103389309545393,9.99990000099999e-06,9.99990000099999e-06
311100,962,962,962.0,1038.0,311100,0.0001037892266782708,0.0001037892266782708,9.99990000099999e-06,9.99990000099999e-06
311200,964,964,965.0,1036.0,311200,0.00010358926815181946,0.00010358926815181946,9.99990000099999e-06,9.99990000099999e-06
311300,965,965,966.0,1034.0,311300,0.00010348928885860313,0.00010348928885860313,9.99990000099999e-06,9.99990000099999e-06
311400,969,969,969.0,1031.0,311400,0.0001030893714857998,0.0001030893714857998,9.99990000099999e-06,9.99990000099999e-06
311500,966,966,966.0,1034.0,311500,0.000103389309545393,0.000103389309545393,9.99990000099999e-06,9.99990000099999e-06
311600,965,965,964.0,1035.0,311600,0.00010348928885860313,0.00010348928885860313,9.99990000099999e-06,9.99990000099999e-06
311700,969,969,969.0,1031.0,311700,0.0001030893714857998,0.0001030893714857998,9.99990000099999e-06,9.99990000099999e-06
311800,977,977,977.0,1023.0,311800,0.00010228953578048966,0.00010228953578048966,9.99990000099999e-06,9.99990000099999e-06
311900,982,982,982.0,1018.0,311900,0.00010178963781487044,0.00010178963781487044,9.99990000099999e-06,9.99990000099999e-06
312000,979,979,979.0,1021.0,312000,0.0001020895766542236,0.0001020895766542236,9.99990000099999e-06,9.99990000099999e-06
312100,979,979,979.0,1021.0,312100,0.0001020895766542236,0.0001020895766542236,9.99990000099999e-06,9.99990000099999e-06
312200,985,986,985.0,1015.0,312200,0.00010148969879557225,0.00010138971908248506,9.99990000099999e-06,9.99990000099999e-06
312300,981,981,981.0,1019.0,312300,0.00010188961744798205,0.00010188961744798205,9.99990000099999e-06,9.99990000099999e-06
312400,995,995,995.0,1005.0,312400,0.00010048990076497312,0.00010048990076497312,9.99990000099999e-06,9.99990000099999e-06
312500,998,998,1002.0,998.0,312500,0.0001001899609659112,0.0001001899609659112,9.99990000099999e-06,9.99990000099999e-06
312600,995,995,1005.0,995.0,312600,0.00010048990076497312,0.00010048990076497312,9.99990000099999e-06,9.99990000099999e-06
312700,995,994,1005.0,995.0,312700,0.00010048990076497312,0.00010058988065800582,9.99990000099999e-06,9.99990000099999e-06
312800,990,990,1010.0,990.0,312800,0.00010098980003019696,0.00010098980003019696,9.99990000099999e-06,9.99990000099999e-06
312900,988,988,1012.0,988.0,312900,0.00010118975959632885,0.00010118975959632885,9.99990000099999e-06,9.99990000099999e-06
313000,993,993,1007.0,993.0,313000,0.00010068986053104453,0.00010068986053104453,9.99990000099999e-06,9.99990000099999e-06
313100,991,991,1009.0,991.0,313100,0.00010088982021714009,0.00010088982021714009,9.99990000099999e-06,9.99990000099999e-06
313200,987,987,1013.0,987.0,313200,0.00010128973934940391,0.00010128973934940391,9.99990000099999e-06,9.99990000099999e-06
313300,987,987,1013.0,987.0,313300,0.00010128973934940391,0.00010128973934940391,9.99990000099999e-06,9.99990000099999e-06
313400,981,981,1019.0,981.0,313400,0.00010188961744798205,0.00010188961744798205,9.99990000099999e-06,9.99990000099999e-06
313500,986,986,1014.0,986.0,313500,0.00010138971908248506,0.00010138971908248506,9.99990000099999e-06,9.99990000099999e-06
313600,987,987,1013.0,987.0,313600,0.00010128973934940391,0.00010128973934940391,9.99990000099999e-06,9.99990000099999e-06
313700,989,989,1011.0,989.0,313700,0.00010108977982325986,0.00010108977982325986,9.99990000099999e-06,9.99990000099999e-06
313800,991,990,1010.0,990.0,313800,0.00010088982021714009,0.00010098980003019696,9.99990000099999e-06,9.99990000099999e-06
313900,980,980,1020.0,980.0,313900,0.00010198959706109978,0.00010198959706109978,9.99990000099999e-06,9.99990000099999e-06
314000,980,980,1019.0,981.0,314000,0.00010198959706109978,0.00010198959706109978,9.99990000099999e-06,9.99990000099999e-06
314100,981,981,1019.0,981.0,314100,0.00010188961744798205,0.00010188961744798205,9.99990000099999e-06,9.99990000099999e-06
314200,977,977,1023.0,977.0,314200,0.00010228953578048966,0.00010228953578048966,9.99990000099999e-06,9.99990000099999e-06
314300,977,976,1023.0,976.0,314300,0.00010228953578048966,0.00010238951531363188,9.99990000099999e-06,9.99990000099999e-06
314400,973,973,1027.0,973.0,314400,0.00010268945379309543,0.00010268945379309543,9.99990000099999e-06,9.99990000099999e-06
314500,976,976,1024.0,976.0,314500,0.00010238951531363188,0.00010238951531363188,9.99990000099999e-06,9.99990000099999e-06
314600,975,975,1025.0,975.0,314600,0.00010248949482678026,0.00010248949482678026,9.99990000099999e-06,9.99990000099999e-06
314700,976,976,1024.0,976.0,314700,0.00010238951531363188,0.00010238951531363188,9.99990000099999e-06,9.99990000099999e-06
314800,979,979,1021.0,979.0,314800,0.0001020895766542236,0.0001020895766542236,9.99990000099999e-06,9.99990000099999e-06
314900,981,981,1019.0,981.0,314900,0.00010188961744798205,0.00010188961744798205,9.99990000099999e-06,9.99990000099999e-06
315000,977,976,1023.0,976.0,315000,0.00010228953578048966,0.00010238951531363188,9.99990000099999e-06,9.99990000099999e-06
315100,973,973,1027.0,973.0,315100,0.00010268945379309543,0.00010268945379309543,9.99990000099999e-06,9.99990000099999e-06
315200,973,973,1027.0,973.0,315200,0.00010268945379309543,0.00010268945379309543,9.99990000099999e-06,9.99990000099999e-06
315300,969,969,1031.0,969.0,315300,0.0001030893714857998,0.0001030893714857998,9.99990000099999e-06,9.99990000099999e-06
315400,967,967,1033.0,967.0,315400,0.00010328933021218909,0.00010328933021218909,9.99990000099999e-06,9.99990000099999e-06
315500,962,961,1038.0,962.0,315500,0.0001037892266782708,0.00010388920591150579,9.99990000099999e-06,9.99990000099999e-06
315600,962,962,1038.0,962.0,315600,0.0001037892266782708,0.0001037892266782708,9.99990000099999e-06,9.99990000099999e-06
315700,965,965,1035.0,965.0,315700,0.00010348928885860313,0.00010348928885860313,9.99990000099999e-06,9.99990000099999e-06
315800,959,959,1041.0,959.0,315800,0.0001040891643179945,0.0001040891643179945,9.99990000099999e-06,9.99990000099999e-06
315900,961,961,1039.0,961.0,315900,0.00010388920591150579,0.00010388920591150579,9.99990000099999e-06,9.99990000099999e-06
316000,962,962,1038.0,962.0,316000,0.0001037892266782708,0.0001037892266782708,9.99990000099999e-06,9.99990000099999e-06
316100,959,959,1041.0,959.0,316100,0.0001040891643179945,0.0001040891643179945,9.99990000099999e-06,9.99990000099999e-06
316200,955,955,1044.0,955.0,316200,0.0001044890808910469,0.0001044890808910469,9.99990000099999e-06,9.99990000099999e-06
316300,956,956,1044.0,956.0,316300,0.0001043891017777744,0.0001043891017777744,9.99990000099999e-06,9.99990000099999e-06
316400,956,956,1044.0,956.0,316400,0.0001043891017777744,0.0001043891017777744,9.99990000099999e-06,9.99990000099999e-06
316500,959,959,1041.0,959.0,316500,0.0001040891643179945,0.0001040891643179945,9.99990000099999e-06,9.99990000099999e-06
316600,968,968,1032.0,968.0,316600,0.00010318935085899135,0.00010318935085899135,9.99990000099999e-06,9.99990000099999e-06
316700,971,970,1029.0,971.0,316700,0.0001028894126794353,0.00010298939209261448,9.99990000099999e-06,9.99990000099999e-06
316800,972,972,1028.0,972.0,316800,0.00010278943324626227,0.00010278943324626227,9.99990000099999e-06,9.99990000099999e-06
316900,974,973,1026.0,974.0,316900,0.00010258947431993479,0.00010268945379309543,9.99990000099999e-06,9.99990000099999e-06
317000,980,979,1020.0,980.0,317000,0.00010198959706109978,0.0001020895766542236,9.99990000099999e-06,9.99990000099999e-06
317100,980,980,1020.0,980.0,317100,0.00010198959706109978,0.00010198959706109978,9.99990000099999e-06,9.99990000099999e-06
317200,980,980,1020.0,980.0,317200,0.00010198959706109978,0.00010198959706109978,9.99990000099999e-06,9.99990000099999e-06
317300,974,974,1026.0,974.0,317300,0.00010258947431993479,0.00010258947431993479,9.99990000099999e-06,9.99990000099999e-06
317400,977,977,1023.0,977.0,317400,0.00010228953578048966,0.00010228953578048966,9.99990000099999e-06,9.99990000099999e-06
317500,979,979,1020.0,979.0,317500,0.0001020895766542236,0.0001020895766542236,9.99990000099999e-06,9.99990000099999e-06
317600,980,979,1021.0,980.0,317600,0.00010198959706109978,0.0001020895766542236,9.99990000099999e-06,9.99990000099999e-06
317700,977,977,1022.0,977.0,317700,0.00010228953578048966,0.00010228953578048966,9.99990000099999e-06,9.99990000099999e-06
317800,973,973,1027.0,973.0,317800,0.00010268945379309543,0.00010268945379309543,9.99990000099999e-06,9.99990000099999e-06
317900,975,975,1025.0,974.0,317900,0.00010248949482678026,0.00010248949482678026,9.99990000099999e-06,9.99990000099999e-06
318000,978,978,1022.0,978.0,318000,0.00010218955622735357,0.00010218955622735357,9.99990000099999e-06,9.99990000099999e-06
318100,975,975,1025.0,975.0,318100,0.00010248949482678026,0.00010248949482678026,9.99990000099999e-06,9.99990000099999e-06
318200,979,979,1021.0,979.0,318200,0.0001020895766542236,0.0001020895766542236,9.99990000099999e-06,9.99990000099999e-06
318300,976,976,1024.0,976.0,318300,0.00010238951531363188,0.00010238951531363188,9.99990000099999e-06,9.99990000099999e-06
318400,977,977,1023.0,977.0,318400,0.00010228953578048966,0.00010228953578048966,9.99990000099999e-06,9.99990000099999e-06
318500,976,977,1024.0,976.0,318500,0.00010238951531363188,0.00010228953578048966,9.99990000099999e-06,9.99990000099999e-06
318600,978,978,1022.0,978.0,318600,0.00010218955622735357,0.00010218955622735357,9.99990000099999e-06,9.99990000099999e-06
318700,974,974,1025.0,975.0,318700,0.00010258947431993479,0.00010258947431993479,9.99990000099999e-06,9.99990000099999e-06
318800,969,969,1031.0,969.0,318800,0.0001030893714857998,0.0001030893714857998,9.99990000099999e-06,9.99990000099999e-06
318900,967,967,1033.0,967.0,318900,0.00010328933021218909,0.00010328933021218909,9.99990000099999e-06,9.99990000099999e-06
319000,973,973,1027.0,972.0,319000,0.00010268945379309543,0.00010268945379309543,9.99990000099999e-06,9.99990000099999e-06
319100,977,977,1023.0,977.0,319100,0.00010228953578048966,0.00010228953578048966,9.99990000099999e-06,9.99990000099999e-06
319200,982,982,1018.0,981.0,319200,0.00010178963781487044,0.00010178963781487044,9.99990000099999e-06,9.99990000099999e-06
319300,984,984,1016.0,984.0,319300,0.00010158967848866555,0.00010158967848866555,9.99990000099999e-06,9.99990000099999e-06
319400,993,993,1007.0,993.0,319400,0.00010068986053104453,0.00010068986053104453,9.99990000099999e-06,9.99990000099999e-06
319500,988,988,1012.0,988.0,319500,0.00010118975959632885,0.00010118975959632885,9.99990000099999e-06,9.99990000099999e-06
319600,993,993,1007.0,993.0,319600,0.00010068986053104453,0.00010068986053104453,9.99990000099999e-06,9.99990000099999e-06
319700,995,995,1005.0,995.0,319700,0.00010048990076497312,0.00010048990076497312,9.99990000099999e-06,9.99990000099999e-06
319800,983,983,1017.0,984.0,319800,0.00010168965816176495,0.00010168965816176495,9.99990000099999e-06,9.99990000099999e-06
319900,988,987,1012.0,988.0,319900,0.00010118975959632885,0.00010128973934940391,9.99990000099999e-06,9.99990000099999e-06
320000,982,982,1018.0,982.0,320000,0.00010178963781487044,0.00010178963781487044,9.99990000099999e-06,9.99990000099999e-06
320100,980,980,1020.0,980.0,320100,0.00010198959706109978,0.00010198959706109978,9.99990000099999e-06,9.99990000099999e-06
320200,985,985,1015.0,985.0,320200,0.00010148969879557225,0.00010148969879557225,9.99990000099999e-06,9.99990000099999e-06
320300,987,987,1013.0,987.0,320300,0.00010128973934940391,0.00010128973934940391,9.99990000099999e-06,9.99990000099999e-06
320400,995,995,1005.0,995.0,320400,0.00010048990076497312,0.00010048990076497312,9.99990000099999e-06,9.99990000099999e-06
320500,998,998,1002.0,998.0,320500,0.0001001899609659112,0.0001001899609659112,9.99990000099999e-06,9.99990000099999e-06
320600,1000,1000,1000.0,1000.0,320600,9.999000099990002e-05,9.999000099990002e-05,9.99990000099999e-06,9.99990000099999e-06
320700,997,997,1003.0,997.0,320700,0.00010028994091892584,0.00010028994091892584,9.99990000099999e-06,9.99990000099999e-06
320800,1000,1000,1000.0,1000.0,320800,9.999000099990002e-05,9.999000099990002e-05,9.99990000099999e-06,9.99990000099999e-06
320900,1000,999,1000.0,1000.0,320900,9.999000099990002e-05,0.0001000899809929026,9.99990000099999e-06,9.99990000099999e-06
