Time\ number,r1_2_10:=Cell_1,r2_1_20:=Cell_1,r2_3_100:=Cell_1,r1_1_200:=Cell_1,rM_300:=Cell_1,r3_3_400:=Cell_1,r2_2_500:=Cell_1,r1_2_100::Cell_1::Mitochondria_1,r2_1_200::Cell_1::Mitochondria_1,rM_300::Cell_1::Mitochondria_1,Time\ Probability,r1_2_10:=Cell_1,r2_1_20:=Cell_1,r2_3_100:=Cell_1,r1_1_200:=Cell_1,rM_300:=Cell_1,r3_3_400:=Cell_1,r2_2_500:=Cell_1,r1_2_100::Cell_1::Mitochondria_1,r2_1_200::Cell_1::Mitochondria_1,rM_300::Cell_1::Mitochondria_1
58100,9997590034112.0,20012549,25,200.0,13022,13843,20045630,10000000996.0,10123,27,58100,9.99999000001e-07,0.999915128508877,0.4736842105263158,0.999000999000999,0.9983506954991982,0.0706163958474026,0.0009987614830733302,9.99999000001e-07,0.9997265610153118,1.9249515066588235e-05
58200,9997595936837.0,1775,18,201.0,21000,0,20010233,10000001000.0,10127,41,58200,9.99999000001e-07,0.9999138178482014,0.4736842105263158,0.999000999000999,0.9983493981076478,0.014924345648449317,0.000998761074726436,9.99999000001e-07,0.9997270091918735,1.200891508637154e-05
58300,9997582074297.0,19919525,20,200.0,13000,81855,20026437,9999991135.0,19859,54,58300,9.99999000001e-07,0.9999154113166809,0.4736842105263158,0.999000999000999,0.9983498506596862,0.657661157832157,0.0009987596912374296,9.99999000001e-07,0.9997283980728213,0.0032571449250390185
58400,9997578149860.0,19861496,22,200.0,18000,115428,20008977,9999990963.0,20162,115,58400,9.99999000001e-07,0.9999155487365927,0.4736842105263158,0.999000999000999,0.9983492824264646,0.719013893415826,0.0009987592995667728,9.99999000001e-07,0.999728935731204,0.001781558041186792
58500,9997583961860.0,9998928,22,201.0,10013,32184,20023346,10000000995.0,10132,11,58500,9.99999000001e-07,0.9999149892306232,0.4736842105263158,0.999000999000999,0.9983499962635424,0.6563770426421921,0.0009987588800045135,9.99999000001e-07,0.9997284182098849,0.0017791161826874204
58600,9997579951431.0,9906445,23,200.0,42,64531,20020685,10000000996.0,9958,22,58600,9.99999000001e-07,0.999915126276844,0.4736842105263158,0.999000999000999,0.9983498477235306,0.6574097341758959,0.0009987584907813595,9.99999000001e-07,0.9997287001099849,0.0017673578615689293
58700,9997576004407.0,1655,26,201.0,14031,71852,20015686,10000001000.0,10015,0,58700,9.99999000001e-07,0.9999145492626949,0.4736842105263158,0.999000999000999,0.9983495517566503,0.6581374993876663,0.000998759085459897,9.99999000001e-07,0.9997288514282073,8.591919748730354e-06
58800,9997562050196.0,19912421,19,200.0,12000,81802,20029227,10000001000.0,4,1,58800,9.99999000001e-07,0.9999161227429952,0.4736842105263158,0.999000999000999,0.9983499727525219,0.6585352700517507,0.0009987576928094128,9.99999000001e-07,0.9997283349868678,5.498065745656913e-06
58900,9997568023949.0,856,20,200.0,11027,57615,20027665,10000000998.0,10136,57,58900,9.99999000001e-07,0.999914840318512,0.4736842105263158,0.999000999000999,0.9983500324783696,0.6576988110899763,0.0009987572898172033,9.99999000001e-07,0.9997293007079328,0.00178477204041653
59000,9997564031303.0,10040876,22,200.0,38,417,20027276,10000001000.0,8,53,59000,9.99999000001e-07,0.9999157028777172,0.4736842105263158,0.999000999000999,0.9983500586852692,0.04031888541086179,0.0009987568885298829,9.99999000001e-07,0.9997289978775113,0.0017824937610622104
59100,9997550067023.0,19911032,18,200.0,25,77623,20034813,10000000998.0,10076,1,59100,9.99999000001e-07,0.9999165428514493,0.4736842105263158,0.999000999000999,0.9983512998921356,0.718565628699843,0.0009987554973001503,9.99999000001e-07,0.9997299542326433,4.2467270903339505e-06
59200,9997555963206.0,1616,22,200.0,11009,0,20004118,9999990905.0,20213,0,59200,9.99999000001e-07,0.9999152763824621,0.4736842105263158,0.999000999000999,0.9983490436306307,0.004760865295509448,0.000998757085344653,9.99999000001e-07,0.999730908858023,1.1928686023448217e-06
59300,9997542076295.0,20019658,17,200.0,10026,10841,20057004,9999990954.0,20045,1,59300,9.99999000001e-07,0.9999168200459271,0.4736842105263158,0.999000999000999,0.9983513874465725,0.06898004265109176,0.0009987566974183036,9.99999000001e-07,0.999731402655622,1.4780222940042558e-05
59400,9997538097499.0,20013359,22,201.0,9000,862,20027720,9999990970.0,20034,76,59400,9.99999000001e-07,0.9999169568353314,0.4736842105263158,0.999000999000999,0.9983501321777772,0.05596379959350326,0.000998756299618406,9.99999000001e-07,0.9997315460744788,0.0017848911151704609
59500,9997544021436.0,810,21,200.0,40,30381,20028514,10000000999.0,10195,10,59500,9.99999000001e-07,0.9999157021565938,0.4736842105263158,0.999000999000999,0.9983501745093761,0.6574796084386697,0.0009987548934036494,9.99999000001e-07,0.9997311246116432,0.0017763207992750787
59600,9997530015556.0,19974830,23,200.0,14016,15452,20025908,10000000998.0,10020,33,59600,9.99999000001e-07,0.9999172362335274,0.4736842105263158,0.999000999000999,0.9983500367507603,0.6566745533142692,0.0009987544957716147,9.99999000001e-07,0.9997314008519965,0.003264545849603065
59700,9997535973482.0,9938439,21,200.0,16009,12512,20010824,10000000999.0,9817,0,59700,9.99999000001e-07,0.9999166829649367,0.4736842105263158,0.999000999000999,0.9983493167979074,0.6565631597578189,0.000998755090375506,9.99999000001e-07,0.9997316024914804,8.509434612106461e-07
59800,9997522123709.0,20021062,19,202.0,11025,11853,20034406,10000001000.0,6,21,59800,9.99999000001e-07,0.9999175031523901,0.4736842105263158,0.999000999000999,0.9983502621681445,0.077782698587804,0.0009987527082615352,9.99999000001e-07,0.9997313998419557,2.1126232853087795e-05
59900,9997528007884.0,9930252,22,200.0,13,69148,20026688,10000001000.0,2,0,59900,9.99999000001e-07,0.9999169567760933,0.4736842105263158,0.999000999000999,0.9983509581712068,0.6598186275738329,0.0009987542953871847,9.99999000001e-07,0.9997317598005581,4.6173438033895695e-06
60000,9997524003752.0,9776326,19,200.0,12017,65343,20032696,10000001000.0,10045,22,60000,9.99999000001e-07,0.9999170841882693,0.4736842105263158,0.999000999000999,0.9983500612770074,0.6580586331764124,0.0009987538957606397,9.99999000001e-07,0.9997327664418787,0.0017462113522242187
