Time,H2O,OH-,H+,K+,Na+,H2O:=cell_1,OH-:=cell_1,H+:=cell_1,K+:=cell_1,Na+:=cell_1,ATP:=cell_1,ADP:=cell_1,Pi:=cell_1,Na+_channel:=cell_1,K+_channel:=cell_1,Na+_K+_pump:=cell_1
46380,9999999585443,1414557,1414557,72213600,163144600,9999998481577,1415241,1415241,127786400,36855400,999889681800,110318200,110318200,200,300,500
46390,9999999585395,1414605,1414605,72152000,163157000,9999998481289,1415321,1415321,127848000,36843000,999889661000,110339000,110339000,200,300,500
46400,9999999585394,1414606,1414606,72208600,163182100,9999998481259,1415134,1415134,127791400,36817900,999889639300,110360700,110360700,200,300,500
46410,9999999585260,1414740,1414740,72193400,163144900,9999998481025,1415192,1415192,127806600,36855100,999889621700,110378300,110378300,200,300,500
46420,9999999585136,1414864,1414864,72173600,163164600,9999998480856,1415162,1415162,127826400,36835400,999889601800,110398200,110398200,200,300,500
46430,9999999585193,1414807,1414807,72164200,163173700,9999998480671,1415150,1415150,127835800,36826300,999889582100,110417900,110417900,200,300,500
46440,9999999585267,1414733,1414733,72213600,163204600,9999998480610,1415008,1415008,127786400,36795400,999889561800,110438200,110438200,200,300,500
46450,9999999585663,1414337,1414337,72193000,163135500,9999998480556,1414859,1414859,127807000,36864500,999889541500,110458500,110458500,200,300,500
46460,9999999585793,1414207,1414207,72134600,163123100,9999998480417,1414806,1414806,127865400,36876900,999889522300,110477700,110477700,200,300,500
46470,9999999586022,1413978,1413978,72121200,163188200,9999998480104,1414902,1414902,127878800,36811800,999889500600,110499400,110499400,200,300,500
46480,9999999586020,1413980,1413980,72133400,163204900,9999998480020,1414797,1414797,127866600,36795100,999889481700,110518300,110518300,200,300,500
46490,9999999586153,1413847,1413847,72049400,163180900,9999998479978,1414619,1414619,127950600,36819100,999889459700,110540300,110540300,200,300,500
46500,9999999586096,1413904,1413904,71997600,163163600,9999998479944,1414444,1414444,128002400,36836400,999889438800,110561200,110561200,200,300,500
46510,9999999586054,1413946,1413946,71987000,163144500,9999998480038,1414147,1414147,128013000,36855500,999889418500,110581500,110581500,200,300,500
46520,9999999586087,1413913,1413913,71927800,163113300,9999998479846,1414143,1414143,128072200,36886700,999889398900,110601100,110601100,200,300,500
46530,9999999586233,1413767,1413767,71949600,163165600,9999998479627,1414121,1414121,128050400,36834400,999889374800,110625200,110625200,200,300,500
46540,9999999586246,1413754,1413754,71846000,163141000,9999998479176,1414354,1414354,128154000,36859000,999889353000,110647000,110647000,200,300,500
46550,9999999586273,1413727,1413727,71851000,163118500,9999998478937,1414368,1414368,128149000,36881500,999889330500,110669500,110669500,200,300,500
46560,9999999586479,1413521,1413521,71840200,163099700,9999998478586,1414515,1414515,128159800,36900300,999889310100,110689900,110689900,200,300,500
46570,9999999586608,1413392,1413392,71900400,163099400,9999998478215,1414687,1414687,128099600,36900600,999889290200,110709800,110709800,200,300,500
46580,9999999586597,1413403,1413403,71860200,163129700,9999998478305,1414396,1414396,128139800,36870300,999889270100,110729900,110729900,200,300,500
46590,9999999586472,1413528,1413528,71801600,163127600,9999998478287,1414221,1414221,128198400,36872400,999889250800,110749200,110749200,200,300,500
46600,9999999586621,1413379,1413379,71876000,163116000,9999998477974,1414306,1414306,128124000,36884000,999889228000,110772000,110772000,200,300,500
46610,9999999586596,1413404,1413404,71825000,163137500,9999998477835,1414240,1414240,128175000,36862500,999889207500,110792500,110792500,200,300,500
46620,9999999586561,1413439,1413439,71827400,163183900,9999998477663,1414224,1414224,128172600,36816100,999889188700,110811300,110811300,200,300,500
46630,9999999586631,1413369,1413369,71939400,163190900,9999998477808,1413889,1413889,128060600,36809100,999889169700,110830300,110830300,200,300,500
46640,9999999586728,1413272,1413272,71956800,163194800,9999998477836,1413648,1413648,128043200,36805200,999889148400,110851600,110851600,200,300,500
46650,9999999586745,1413255,1413255,71941800,163242300,9999998477876,1413383,1413383,128058200,36757700,999889125900,110874100,110874100,200,300,500
46660,9999999586560,1413440,1413440,71963000,163210500,9999998477919,1413146,1413146,128037000,36789500,999889106500,110893500,110893500,200,300,500
46670,9999999586573,1413427,1413427,71981400,163142900,9999998477652,1413205,1413205,128018600,36857100,999889085700,110914300,110914300,200,300,500
46680,9999999586658,1413342,1413342,71937800,163128300,9999998477333,1413306,1413306,128062200,36871700,999889063900,110936100,110936100,200,300,500
46690,9999999586479,1413521,1413521,71887800,163158300,9999998477171,1413268,1413268,128112200,36841700,999889043900,110956100,110956100,200,300,500
46700,9999999586665,1413335,1413335,71904600,163143100,9999998476750,1413473,1413473,128095400,36856900,999889022300,110977700,110977700,200,300,500
46710,9999999586639,1413361,1413361,71850200,163149700,9999998476545,1413456,1413456,128149800,36850300,999889000100,110999900,110999900,200,300,500
46720,9999999586816,1413184,1413184,71889200,163101200,9999998476144,1413652,1413652,128110800,36898800,999888979600,111020400,111020400,200,300,500
46730,9999999587031,1412969,1412969,71903600,163084600,9999998476091,1413527,1413527,128096400,36915400,999888961800,111038200,111038200,200,300,500
46740,9999999586857,1413143,1413143,71904800,163092800,9999998475878,1413546,1413546,128095200,36907200,999888942400,111057600,111057600,200,300,500
46750,9999999586650,1413350,1413350,71882000,163097000,9999998475811,1413399,1413399,128118000,36903000,999888921000,111079000,111079000,200,300,500
46760,9999999586662,1413338,1413338,71843800,163104300,9999998475571,1413448,1413448,128156200,36895700,999888901900,111098100,111098100,200,300,500
46770,9999999587011,1412989,1412989,71818800,163091800,9999998475528,1413266,1413266,128181200,36908200,999888879400,111120600,111120600,200,300,500
46780,9999999587074,1412926,1412926,71814600,163088100,9999998475372,1413201,1413201,128185400,36911900,999888857300,111142700,111142700,200,300,500
46790,9999999586799,1413201,1413201,71822800,163110800,9999998475215,1413149,1413149,128177200,36889200,999888836400,111163600,111163600,200,300,500
46800,9999999586953,1413047,1413047,71779600,163095600,9999998475202,1412946,1412946,128220400,36904400,999888814800,111185200,111185200,200,300,500
46810,9999999586858,1413142,1413142,71798200,163077700,9999998474960,1412981,1412981,128201800,36922300,999888794100,111205900,111205900,200,300,500
46820,9999999586895,1413105,1413105,71804800,163112800,9999998474802,1412922,1412922,128195200,36887200,999888772400,111227600,111227600,200,300,500
46830,9999999586844,1413156,1413156,71784400,163083400,9999998474573,1412949,1412949,128215600,36916600,999888752200,111247800,111247800,200,300,500
46840,9999999586819,1413181,1413181,71786600,163070100,9999998474042,1413291,1413291,128213400,36929900,999888733300,111266700,111266700,200,300,500
46850,9999999586724,1413276,1413276,71738800,163106800,9999998473905,1413239,1413239,128261200,36893200,999888714400,111285600,111285600,200,300,500
46860,9999999586813,1413187,1413187,71721200,163113200,9999998473661,1413295,1413295,128278800,36886800,999888695600,111304400,111304400,200,300,500
46870,9999999586935,1413065,1413065,71713000,163110500,9999998473808,1412957,1412957,128287000,36889500,999888676500,111323500,111323500,200,300,500
46880,9999999587000,1413000,1413000,71730000,163145000,9999998473472,1413078,1413078,128270000,36855000,999888655000,111345000,111345000,200,300,500
46890,9999999587180,1412820,1412820,71707400,163138900,9999998473197,1413140,1413140,128292600,36861100,999888633700,111366300,111366300,200,300,500
46900,9999999587239,1412761,1412761,71749200,163156200,9999998472959,1413187,1413187,128250800,36843800,999888614600,111385400,111385400,200,300,500
46910,9999999587056,1412944,1412944,71749400,163165900,9999998472797,1413150,1413150,128250600,36834100,999888594700,111405300,111405300,200,300,500
46920,9999999587016,1412984,1412984,71754800,163142800,9999998472543,1413181,1413181,128245200,36857200,999888572400,111427600,111427600,200,300,500
46930,9999999587037,1412963,1412963,71774800,163172800,9999998472400,1413124,1413124,128225200,36827200,999888552400,111447600,111447600,200,300,500
46940,9999999586996,1413004,1413004,71845800,163191300,9999998471943,1413386,1413386,128154200,36808700,999888532900,111467100,111467100,200,300,500
46950,9999999587181,1412819,1412819,71782200,163206700,9999998471635,1413476,1413476,128217800,36793300,999888511100,111488900,111488900,200,300,500
46960,9999999587171,1412829,1412829,71755000,163212500,9999998471608,1413317,1413317,128245000,36787500,999888492500,111507500,111507500,200,300,500
46970,9999999587180,1412820,1412820,71815600,163181600,9999998471376,1413352,1413352,128184400,36818400,999888472800,111527200,111527200,200,300,500
46980,9999999587444,1412556,1412556,71806400,163190400,9999998471072,1413460,1413460,128193600,36809600,999888453200,111546800,111546800,200,300,500
46990,9999999587271,1412729,1412729,71837200,163169200,9999998470764,1413572,1413572,128162800,36830800,999888433600,111566400,111566400,200,300,500
47000,9999999587310,1412690,1412690,71827800,163138300,9999998470417,1413722,1413722,128172200,36861700,999888413900,111586100,111586100,200,300,500
47010,9999999587356,1412644,1412644,71787000,163099500,9999998470248,1413687,1413687,128213000,36900500,999888393500,111606500,111606500,200,300,500
47020,9999999587035,1412965,1412965,71752000,163157000,9999998469904,1413806,1413806,128248000,36843000,999888371000,111629000,111629000,200,300,500
47030,9999999586820,1413180,1413180,71698800,163101800,9999998469647,1413847,1413847,128301200,36898200,999888349400,111650600,111650600,200,300,500
47040,9999999586602,1413398,1413398,71640600,163079100,9999998469259,1414044,1414044,128359400,36920900,999888330300,111669700,111669700,200,300,500
47050,9999999586748,1413252,1413252,71534400,163108400,9999998468871,1414201,1414201,128465600,36891600,999888307200,111692800,111692800,200,300,500
47060,9999999586693,1413307,1413307,71566000,163056000,9999998468514,1414366,1414366,128434000,36944000,999888288000,111712000,111712000,200,300,500
47070,9999999586836,1413164,1413164,71583400,163019900,9999998468531,1414136,1414136,128416600,36980100,999888266700,111733300,111733300,200,300,500
47080,9999999586760,1413240,1413240,71622400,163011400,9999998468365,1414097,1414097,128377600,36988600,999888246200,111753800,111753800,200,300,500
47090,9999999586771,1413229,1413229,71639600,163015600,9999998467967,1414281,1414281,128360400,36984400,999888224800,111775200,111775200,200,300,500
47100,9999999586465,1413535,1413535,71689400,162965900,9999998467512,1414535,1414535,128310600,37034100,999888204700,111795300,111795300,200,300,500
47110,9999999586481,1413519,1413519,71683800,162974300,9999998467254,1414565,1414565,128316200,37025700,999888181900,111818100,111818100,200,300,500
47120,9999999586275,1413725,1413725,71705600,162941600,9999998467114,1414514,1414514,128294400,37058400,999888162800,111837200,111837200,200,300,500
47130,9999999586269,1413731,1413731,71684600,162863100,9999998467129,1414294,1414294,128315400,37136900,999888142300,111857700,111857700,200,300,500
47140,9999999586451,1413549,1413549,71704200,162863700,9999998467064,1414157,1414157,128295800,37136300,999888122100,111877900,111877900,200,300,500
47150,9999999586430,1413570,1413570,71646600,162890100,9999998467251,1413782,1413782,128353400,37109900,999888103300,111896700,111896700,200,300,500
47160,9999999586425,1413575,1413575,71686600,162890100,9999998467113,1413720,1413720,128313400,37109900,999888083300,111916700,111916700,200,300,500
47170,9999999586240,1413760,1413760,71697800,162898300,9999998466913,1413726,1413726,128302200,37101700,999888063900,111936100,111936100,200,300,500
47180,9999999585939,1414061,1414061,71675600,162881600,9999998466721,1413707,1413707,128324400,37118400,999888042800,111957200,111957200,200,300,500
47190,9999999586016,1413984,1413984,71717600,162848600,9999998466754,1413484,1413484,128282400,37151400,999888023800,111976200,111976200,200,300,500
47200,9999999585868,1414132,1414132,71694800,162832800,9999998466607,1413417,1413417,128305200,37167200,999888002400,111997600,111997600,200,300,500
47210,9999999585677,1414323,1414323,71687400,162848900,9999998466837,1413000,1413000,128312600,37151100,999887983700,112016300,112016300,200,300,500
47220,9999999585744,1414256,1414256,71726400,162810400,9999998467022,1412610,1412610,128273600,37189600,999887963200,112036800,112036800,200,300,500
47230,9999999585590,1414410,1414410,71726200,162840700,9999998466884,1412547,1412547,128273800,37159300,999887943100,112056900,112056900,200,300,500
47240,9999999585609,1414391,1414391,71754000,162794000,9999998466687,1412533,1412533,128246000,37206000,999887922000,112078000,112078000,200,300,500
47250,9999999585697,1414303,1414303,71733800,162764300,9999998466206,1412813,1412813,128266200,37235700,999887901900,112098100,112098100,200,300,500
47260,9999999585452,1414548,1414548,71650400,162719400,9999998465871,1412931,1412931,128349600,37280600,999887880200,112119800,112119800,200,300,500
47270,9999999585499,1414501,1414501,71728200,162712700,9999998465495,1413096,1413096,128271800,37287300,999887859100,112140900,112140900,200,300,500
47280,9999999585371,1414629,1414629,71765600,162736600,9999998465254,1413124,1413124,128234400,37263400,999887837800,112162200,112162200,200,300,500
47290,9999999585576,1414424,1414424,71712200,162741700,9999998465023,1413138,1413138,128287800,37258300,999887816100,112183900,112183900,200,300,500
47300,9999999585476,1414524,1414524,71721400,162682900,9999998464786,1413171,1413171,128278600,37317100,999887795700,112204300,112204300,200,300,500
