Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1,H2O::Cell_1::Mitochondria_2,H2O_created::Cell_1::Mitochondria_2,OH-::Cell_1::Mitochondria_2,H+::Cell_1::Mitochondria_2,H+_inter::Cell_1::Mitochondria_2,H+_inter_created::Cell_1::Mitochondria_2,O2::Cell_1::Mitochondria_2,O2_in::Cell_1::Mitochondria_2,CO2::Cell_1::Mitochondria_2,ATP::Cell_1::Mitochondria_2,ATP_created::Cell_1::Mitochondria_2,ADP::Cell_1::Mitochondria_2,GDP::Cell_1::Mitochondria_2,GTP::Cell_1::Mitochondria_2,Pi::Cell_1::Mitochondria_2,NAD+::Cell_1::Mitochondria_2,NADH::Cell_1::Mitochondria_2,NADH_created::Cell_1::Mitochondria_2,NADH_in::Cell_1::Mitochondria_2,Pyruvate-::Cell_1::Mitochondria_2,Pyruvate-_in::Cell_1::Mitochondria_2,CoA-SH::Cell_1::Mitochondria_2,Acetyl_CoA::Cell_1::Mitochondria_2,FAD::Cell_1::Mitochondria_2,FADH2::Cell_1::Mitochondria_2,FADH2_created::Cell_1::Mitochondria_2,Pyruvate_transport::Cell_1::Mitochondria_2,ATP_synthase::Cell_1::Mitochondria_2,ADP_ATP_transport::Cell_1::Mitochondria_2,NADH_shuttle::Cell_1::Mitochondria_2,Pi_transport::Cell_1::Mitochondria_2,Commp1-3-4::Cell_1::Mitochondria_2,Commp2-3-4::Cell_1::Mitochondria_2
101000,19900930,1278656,2000000000,12000000000,20000,120000,9972460070107,12185546,2251787169,4890,1980099070,2000,10743,2549063,3960188360,2402389453,17597610547,18543196647,9451806217,548193783,1688858777,102147919185,6685729200,211241,7820634,2108713800,57783021600,3205155247,5980877947,3403315995,999891077,9844041000,108923,986553219,13446781,13961342,18123147,981876853,4537754653,861283800,7661,1134446340,999999979,21,999845142,154858,1134438658,1000,1000,1000,1000,1000,1000,1000,102148250744,6685574700,194185,8198975,2108237300,57782360600,3242131954,6017832654,3402964853,999899477,9844219200,100523,986453120,13546880,13668343,18092090,981907910,4537284010,861852000,7641,1134334180,999992618,7382,999854143,145857,1134319157,1000,1000,1000,1000,1000,1000,1000
102000,20001350,1256239,2020000000,12120000000,20000,120000,9972267360009,5112630,2259887540,20460,1999998650,2000,2044,2540330,3999956380,2402392639,17597607361,18543086361,9460879170,539120830,1713113750,102175493814,6744277300,175177,7873632,2116691400,58306417800,3237506839,6038623289,3426579892,999909951,9936268200,90049,986490148,13509852,13930697,17813505,982186495,4568768195,873606800,74,1142203360,999985017,14983,999856097,143903,1142188303,1000,1000,1000,1000,1000,1000,1000,102175623029,6743980800,173344,8215181,2116411400,58304321600,3279095928,6080118428,3426265288,999988954,9936035400,11046,986853645,13146355,14035191,17645703,982354297,4568348497,874115000,70,1142098940,999984339,15661,999852591,147409,1142083209,1000,1000,1000,1000,1000,1000,1000
103000,20099750,1249255,2040000000,12240000000,20000,120000,9972066089821,6667766,2277257616,4637,2019900250,2000,125143,2587924,4039791226,2402466587,17597533413,18542909913,9469275796,530724204,1737277722,102202682208,6802810900,225597,8258452,2124635100,58829247400,3270245302,6096721902,3450046410,999991445,10028283300,8555,986618380,13381620,14034135,17355425,982644575,4600061875,885678200,7900,1150023380,999999985,15,999842235,157765,1150015465,1000,1000,1000,1000,1000,1000,1000,102202880298,6802454700,150892,8335157,2124441800,58826620600,3315546750,6141903700,3449691295,999990288,10027908600,9712,987070418,12929582,14296430,17276135,982723865,4599585865,886111100,45,1149902200,999992415,7585,999846230,153770,1149894570,1000,1000,1000,1000,1000,1000,1000
104000,20199470,1259904,2060000000,12360000000,20000,120000,9971858917717,14091880,2300802700,2605,2039800530,2000,11257,2608770,4079595850,2402505797,17597494203,18542765103,9477292030,522707970,1761394080,102230117176,6861468900,160664,8331207,2132497500,59353161800,3306681707,6158570707,3473508703,999990700,10120559700,9300,986414380,13585620,13886680,17180977,982819023,4631342423,897563700,7757,1157849020,999992457,7543,999857180,142820,1157833720,1000,1000,1000,1000,1000,1000,1000,102230088609,6861054600,199011,7903687,2133001800,59349882800,3348422282,6200158132,3473192836,999909760,10119834600,90240,987125900,12874100,14482240,17037504,982962496,4630921196,897930100,7864,1157743980,999992244,7756,999854540,145460,1157728360,1000,1000,1000,1000,1000,1000,1000
105000,20296500,1274950,2080000000,12480000000,20000,120000,9971666838364,6417507,2309647646,2702,2059703500,2000,1881,2618043,4119401596,2402537271,17597462729,18542620329,9484843397,515156603,1785455493,102257087833,6919981600,196486,8115913,2140997600,59875349600,3341022891,6218234541,3497140000,999890578,10212193800,109422,986697851,13302149,14319873,16804173,983195827,4662853327,909207500,7854,1165721200,999999981,19,999844973,155027,1165713327,1000,1000,1000,1000,1000,1000,1000,102257223326,6919685400,194414,8141198,2140880600,59873266000,3383370178,6260488628,3496820204,999984542,10211924400,15458,987120422,12879578,14465680,16779476,983220524,4662426924,909582000,96,1165606860,999999956,44,999841780,158220,1165606720,1000,1000,1000,1000,1000,1000,1000
106000,20391900,1242059,2100000000,12600000000,20000,120000,9971466408446,7050897,2326999715,22260,2079608100,2000,124508,2598438,4159171680,2402530343,17597469657,18542519057,9492108902,507891098,1809459282,102284278708,6978759000,193335,7918464,2149245900,60399936400,3375539585,6278190735,3520838950,999910375,10304443200,89625,986459756,13540244,14123881,16647131,983352869,4694449369,920749100,48,1173618160,999992307,7693,999846281,153719,1173610419,1000,1000,1000,1000,1000,1000,1000,102284507021,6978444500,144066,7957859,2148923700,60397789000,3417886448,6320442698,3520462522,999910242,10304232300,89758,986758471,13241529,14224329,16758307,983241693,4693949993,921072200,8220,1173495800,999999891,109,999844529,155471,1173487471,1000,1000,1000,1000,1000,1000,1000
107000,20488560,1240152,2120000000,12720000000,20000,120000,9971267318067,6393092,2343421116,4811,2099511440,2000,11397,2641866,4199013258,2402572159,17597427841,18542365641,9499037234,500962766,1833423392,102311277638,7037460100,220019,8084182,2157193700,60923634600,3410733336,6338777986,3544592702,999911580,10396521300,88420,986354799,13645201,14078719,16481417,983518583,4726123583,932113500,8340,1181539280,999999941,59,999839919,160081,1181530881,1000,1000,1000,1000,1000,1000,1000,102311512176,7037136400,179735,8310224,2156744900,60921418400,3452023865,6379970465,3544202306,999988544,10396330500,11456,986722881,13277119,14161037,16533331,983466669,4725603069,932513600,7940,1181408720,999999983,17,999842437,157563,1181400763,1000,1000,1000,1000,1000,1000,1000
108000,20584660,1276605,2140000000,12840000000,20000,120000,9971067002663,6948194,2361186430,20279,2119415340,2000,127928,2628714,4238790122,2402598657,17597401343,18542224043,9505709826,494290174,1857319348,102338376583,7096302100,199340,8227735,2165076100,61448497000,3442965201,6396458501,3568419876,999993081,10488861300,6919,986050322,13949678,13750841,16382865,983617135,4757890435,943397800,8602,1189487360,999991801,8199,999844941,155059,1189470559,1000,1000,1000,1000,1000,1000,1000,102338560664,7095920300,152256,7904264,2165211400,61445673400,3488772416,6442136966,3568024748,999899185,10488368100,100815,986550725,13449275,14135240,16391292,983608708,4757363808,943782800,8072,1189354700,999992432,7568,999852140,147860,1189339060,1000,1000,1000,1000,1000,1000,1000
109000,20681110,1244844,2160000000,12960000000,20000,120000,9970862996498,11209749,2383068381,2638,2139318890,2000,1118,2682728,4278632504,2402653947,17597346053,18542071053,9512015432,487984568,1881191336,102365300988,7155017100,172854,8273059,2173127600,61971963800,3477794646,6456665246,3592284799,999989038,10580787900,10962,986066652,13933348,13818514,16211515,983788485,4789707585,954546200,93,1197439320,999983559,16441,999853114,146886,1197422786,1000,1000,1000,1000,1000,1000,1000,102365455854,7154743600,195465,7935810,2173309500,61970161600,3523296642,6502088792,3591933998,999898958,10580525700,101042,986321331,13678669,13956473,16269275,983730725,4789245325,954910400,7776,1197319120,999999983,17,999847973,152027,1197311327,1000,1000,1000,1000,1000,1000,1000
110000,20778100,1271269,2180000000,13080000000,20000,120000,9970662663248,11799883,2401333031,4730,2159221900,2000,919,2684008,4318434340,2402703031,17597296969,18541919269,9518186672,481813328,1905035812,102392110103,7213780500,200666,8087491,2181432000,62495813800,3511908600,6516174400,3616230028,999888440,10672728000,111560,985936863,14063137,13841123,16096695,983903305,4821637305,965548700,46,1205415520,999991803,8197,999841623,158377,1205407277,1000,1000,1000,1000,1000,1000,1000,102392410610,7213558000,167854,8380099,2180968800,62494520800,3558340612,6562553412,3615856033,999990447,10672754100,9553,986109835,13890165,13704388,16117955,983882045,4821138745,966036500,8391,1205299000,999992103,7897,999849688,150312,1205282712,1000,1000,1000,1000,1000,1000,1000
111000,20874830,1236855,2200000000,13200000000,20000,120000,9970461290802,13431712,2420900732,4959,2179125170,2000,123400,2687598,4358240422,2402744314,17597255686,18541761086,9524041742,475958258,1928823164,102418788730,7272548600,224023,7743020,2190064300,63019402000,3546658486,6576302536,3640284788,999890950,10764462000,109050,986078701,13921299,14039251,15850663,984149337,4853710237,976466700,70,1213433960,999991559,8441,999835051,164949,1213425449,1000,1000,1000,1000,1000,1000,1000,102419194283,7272369300,189766,7856497,2189648900,63018710600,3592713959,6622337209,3639863514,999892495,10764658800,107505,985992478,14007522,13743083,15980069,984019931,4853151331,976992300,7820,1213295700,999999937,63,999834983,165017,1213287817,1000,1000,1000,1000,1000,1000,1000
112000,20970890,1280831,2220000000,13320000000,20000,120000,9970268202731,6780087,2432456680,2958,2199029110,2000,988,2709889,4398052304,2402795018,17597204982,18541596982,9529599711,470400289,1952566415,102445456933,7331280900,222220,8168826,2197766700,63542569800,3582352065,6637352565,3664322897,999990050,10856311800,9950,986203101,13796899,14123751,15735854,984264146,4885763846,987221400,8161,1221449160,999999950,50,999838951,161049,1221440949,1000,1000,1000,1000,1000,1000,1000,102445917282,7331249300,217340,8014944,2197746700,63543212200,3626321016,6681365616,3663963838,999910303,10856715300,89697,985822877,14177123,13609874,15782536,984217464,4885282364,987864200,54,1221326840,999991740,8260,999841574,158426,1221318526,1000,1000,1000,1000,1000,1000,1000
113000,21066160,1251198,2240000000,13440000000,20000,120000,9970061386587,13835199,2457903395,2656,2218933840,2000,949,2716628,4437862368,2402814486,17597185514,18541456514,9534943992,465056008,1976295560,102472238989,7390135000,177814,8141959,2205831000,64066850000,3620024344,6700435594,3688422826,999989043,10948329600,10957,986044044,13955956,14027101,15689975,984310025,4917891725,997928300,92,1229485120,999983871,16129,999843601,156399,1229468899,1000,1000,1000,1000,1000,1000,1000,102472566461,7390052200,218406,7937306,2206007700,64066938800,3657885109,6738312259,3688078629,999911180,10948536900,88820,985856669,14143331,13702389,15638460,984361540,4917435440,998582500,53,1229365060,999991804,8196,999841089,158911,1229356811,1000,1000,1000,1000,1000,1000,1000
114000,21161070,1267673,2260000000,13560000000,20000,120000,9969863646891,11778389,2474273895,22154,2238838930,2000,2012,2683954,4477633552,2402811080,17597188920,18541353020,9540164686,459835314,1999976238,102498775695,7448944500,176146,8062704,2214237200,64590375400,3654589716,6760370116,3712625905,999984778,11040015000,15222,986183425,13816575,14224347,15428942,984571058,4950162558,1008585600,101,1237552700,999984054,15946,999847047,152953,1237536653,1000,1000,1000,1000,1000,1000,1000,102499303094,7448969100,204224,7810827,2214216100,64591679800,3692501349,6798360199,3712228149,999888388,11040602400,111612,985617694,14382306,13539506,15597957,984402043,4949631943,1009236400,99,1237420660,999983233,16767,999847606,152394,1237403794,1000,1000,1000,1000,1000,1000,1000
115000,21253650,1249336,2280000000,13680000000,20000,120000,9969662429304,13327680,2494565810,2828,2258746350,2000,125207,2735686,4517487044,2402930984,17597069016,18541118616,9545135594,454864406,2023638038,102525425436,7507869000,157524,7836233,2222603000,65115018800,3687820238,6819025288,3736844549,999899778,11131983600,100222,985952198,14047802,14135020,15344171,984655829,4982453929,1019153100,91,1245625880,999983591,16409,999849520,150480,1245609380,1000,1000,1000,1000,1000,1000,1000,102525999715,7507864900,137725,7866231,2222248400,65116128200,3728325269,6859600169,3736421546,999912626,11132623200,87374,985446906,14553094,13402080,15510534,984489466,4981892666,1019831500,8134,1245487440,999991814,8186,999843980,156020,1245471120,1000,1000,1000,1000,1000,1000,1000
116000,21348420,1267156,2300000000,13800000000,20000,120000,9969464908342,11111069,2511248142,4953,2278651580,2000,126750,2741719,4557293254,2402983611,17597016389,18540954089,9549862501,450137499,2047257855,102551906279,7566692200,156268,8064016,2230582300,65638594000,3723336640,6879912240,3761097577,999981772,11223772200,18228,986051221,13948779,14208149,15214472,984785528,5014794128,1029601600,45,1253704520,999992076,7924,999844449,155551,1253696551,1000,1000,1000,1000,1000,1000,1000,102552283594,7566641600,204466,8375884,2230219200,65639128000,3762078554,6918693854,3760743578,999989151,11224248300,10849,985685671,14314329,13620120,15198542,984801458,5014324758,1030296300,7942,1253589160,999999962,38,999829820,170180,1253581180,1000,1000,1000,1000,1000,1000,1000
117000,21440550,1255663,2320000000,13920000000,20000,120000,9969262542616,13699581,2532896667,22482,2298559450,2000,11386,2717150,4597073936,2402998597,17597001403,18540835503,9554379290,445620710,2070859226,102578375321,7625597500,208399,8211606,2238598800,66162875800,3759011794,6940991844,3785393427,999992818,11315706300,7182,985928658,14071342,14128640,15206613,984793387,5047185887,1039930200,113,1261808620,999983953,16047,999844940,155060,1261792460,1000,1000,1000,1000,1000,1000,1000,102578670171,7625452500,196091,8426087,2238467300,66162357000,3795775357,6977741107,3785066310,999988684,11315842200,11316,985879538,14120462,13863954,14991644,985008356,5046755056,1040663800,122,1261688940,999999928,72,999832254,167746,1261688746,1000,1000,1000,1000,1000,1000,1000
118000,21534620,1256065,2340000000,14040000000,20000,120000,9969069989337,6532253,2545030987,2804,2318465380,2000,126792,2756782,4636925152,2403070190,17596929810,18540655710,9558698938,441301062,2094440890,102604815858,7684466800,177365,7732352,2247321200,66686640800,3792682379,7000039079,3809737768,999911849,11407305300,88151,986026690,13973310,14365641,15047573,984952427,5079644827,1050267600,110,1269923760,999983409,16591,999846341,153659,1269907059,1000,1000,1000,1000,1000,1000,1000,102605088306,7684314900,208783,8088274,2246970900,66686098600,3831236264,7038578064,3809387534,999995145,11407498800,4855,986021908,13978092,14050063,14953329,985046671,5079183371,1050915600,7860,1269803720,999999977,23,999835463,164537,1269795837,1000,1000,1000,1000,1000,1000,1000
119000,21625030,1240440,2360000000,14160000000,20000,120000,9968870708016,6041797,2563867231,20442,2338374970,2000,124009,2723378,4676709056,2403087613,17596912387,18540527087,9562918102,437081898,2118020158,102631322210,7743487500,178556,8025429,2255134000,67211884600,3829912537,7062719387,3834113935,999991134,11499494700,8866,985682856,14317144,13996322,15064587,984935413,5112151913,1060523400,7481,1278045460,999999999,1,999835822,164178,1278037978,1000,1000,1000,1000,1000,1000,1000,102631554724,7743219700,180427,7819836,2255300900,67210190600,3863181714,7095916164,3833743166,999898683,11499272700,101317,985927800,14072200,14109817,14979751,985020249,5111654749,1061083600,60,1277920060,999991583,8417,999839217,160783,1277911583,1000,1000,1000,1000,1000,1000,1000
120000,21717380,1264283,2380000000,14280000000,20000,120000,9968665376929,11611922,2588853597,22476,2358282620,2000,1161,2730087,4716520288,2403118651,17596881349,18540383349,9567046853,432953147,2141558441,102657658875,7802374800,159484,7957301,2263504400,67735604800,3863633162,7121811612,3858547950,999992323,11591128200,7677,985805876,14194124,14172153,14886103,985113897,5144727797,1070725100,64,1286188320,999991591,8409,999838053,161947,1286179847,1000,1000,1000,1000,1000,1000,1000,102658008381,7802136200,154442,7824319,2263398000,67734427600,3898788244,7156922944,3858107578,999979976,11591145300,20024,985907017,14092983,14066441,14975563,985024437,5144143437,1071283600,7580,1286043440,999999999,1,999830941,169059,1286035859,1000,1000,1000,1000,1000,1000,1000
121000,21807690,1266686,2400000000,14400000000,20000,120000,9968465693125,11586369,2608392670,20250,2378192310,2000,114433,2734781,4756344120,2403190394,17596809606,18540189506,9571023279,428976721,2165094799,102684052665,7861230400,140115,8254029,2271304900,68259140800,3894769526,7178312026,3882909314,999984303,11682882900,15697,985818263,14181737,14251260,14895146,985104854,5177207054,1080837400,126,1294313960,999983906,16094,999847660,152340,1294297740,1000,1000,1000,1000,1000,1000,1000,102684317791,7861126100,204775,8225268,2271313900,68259037000,3936757805,7220306855,3882576535,999990470,11683089000,9530,985705592,14294408,13917922,14866187,985133813,5176768713,1081435200,8401,1294200580,999999999,1,999835822,164178,1294192178,1000,1000,1000,1000,1000,1000,1000
122000,21899650,1240982,2420000000,14520000000,20000,120000,9968263847687,13741378,2630279786,2844,2398100350,2000,2056,2780396,4796195012,2403290665,17596709335,18539973735,9574847404,425152596,2188605416,102710304378,7920104100,136657,8238682,2279580600,68782671400,3930347962,7239251912,3907367930,999980432,11774481900,19568,985949377,14050623,14448145,14781115,985218885,5209823885,1090906700,7720,1302463740,999999935,65,999840245,159755,1302455955,1000,1000,1000,1000,1000,1000,1000,102710583125,7919930200,186919,7943278,2279869400,68781912400,3970626800,7279505050,3907003647,999898787,11774462400,101213,986002035,13997965,14359648,14719701,985280299,5209332799,1091530300,117,1302345460,999983809,16191,999844548,155452,1302329152,1000,1000,1000,1000,1000,1000,1000
123000,21991580,1269983,2440000000,14640000000,20000,120000,9968073336503,4489662,2640724710,20204,2418008420,2000,1962,2752516,4835976432,2403319265,17596680735,18539837035,9578614224,421385776,2212096756,102736569547,7979043400,203781,7902773,2288176100,69306889200,3965749869,7300050019,3931828108,999898795,11866179300,101205,985910371,14089629,14548676,14742768,985257232,5242437432,1100977000,8400,1310617860,999999864,136,999833776,166224,1310609324,1000,1000,1000,1000,1000,1000,1000,102736874826,7978836000,137714,7635802,2288360500,69305620800,4004431236,7338678036,3931489568,999892062,11866026600,107938,986164342,13835658,14578880,14650712,985349288,5241983588,1101516900,7772,1310509300,999992492,7508,999848380,151620,1310494020,1000,1000,1000,1000,1000,1000,1000
124000,22081550,1276791,2460000000,14760000000,20000,120000,9967866432855,11712028,2667935571,2680,2437918450,2000,1085,2790203,4875831540,2403425783,17596574217,18539621717,9582148037,417851963,2235581377,102762902396,8037990400,149561,7707251,2296490700,69831026400,4003962921,7363653271,3956329769,999904789,11957898000,95211,985923308,14076692,14610919,14737050,985262950,5275106350,1110927600,8833,1318785440,999999974,26,999833119,166881,1318776581,1000,1000,1000,1000,1000,1000,1000,102763211640,8037910900,201909,8027119,2296072900,69831116200,4035362953,7395068853,3955999273,999984829,11958250200,15171,985756012,14243988,14131283,14776410,985223590,5274665690,1111470600,8081,1318674520,999999978,22,999832683,167317,1318666417,1000,1000,1000,1000,1000,1000,1000
