Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1,H2O::Cell_1::Mitochondria_2,H2O_created::Cell_1::Mitochondria_2,OH-::Cell_1::Mitochondria_2,H+::Cell_1::Mitochondria_2,H+_inter::Cell_1::Mitochondria_2,H+_inter_created::Cell_1::Mitochondria_2,O2::Cell_1::Mitochondria_2,O2_in::Cell_1::Mitochondria_2,CO2::Cell_1::Mitochondria_2,ATP::Cell_1::Mitochondria_2,ATP_created::Cell_1::Mitochondria_2,ADP::Cell_1::Mitochondria_2,GDP::Cell_1::Mitochondria_2,GTP::Cell_1::Mitochondria_2,Pi::Cell_1::Mitochondria_2,NAD+::Cell_1::Mitochondria_2,NADH::Cell_1::Mitochondria_2,NADH_created::Cell_1::Mitochondria_2,NADH_in::Cell_1::Mitochondria_2,Pyruvate-::Cell_1::Mitochondria_2,Pyruvate-_in::Cell_1::Mitochondria_2,CoA-SH::Cell_1::Mitochondria_2,Acetyl_CoA::Cell_1::Mitochondria_2,FAD::Cell_1::Mitochondria_2,FADH2::Cell_1::Mitochondria_2,FADH2_created::Cell_1::Mitochondria_2,Pyruvate_transport::Cell_1::Mitochondria_2,ATP_synthase::Cell_1::Mitochondria_2,ADP_ATP_transport::Cell_1::Mitochondria_2,NADH_shuttle::Cell_1::Mitochondria_2,Pi_transport::Cell_1::Mitochondria_2,Commp1-3-4::Cell_1::Mitochondria_2,Commp2-3-4::Cell_1::Mitochondria_2,H2O::Cell_1::Mitochondria_3,H2O_created::Cell_1::Mitochondria_3,OH-::Cell_1::Mitochondria_3,H+::Cell_1::Mitochondria_3,H+_inter::Cell_1::Mitochondria_3,H+_inter_created::Cell_1::Mitochondria_3,O2::Cell_1::Mitochondria_3,O2_in::Cell_1::Mitochondria_3,CO2::Cell_1::Mitochondria_3,ATP::Cell_1::Mitochondria_3,ATP_created::Cell_1::Mitochondria_3,ADP::Cell_1::Mitochondria_3,GDP::Cell_1::Mitochondria_3,GTP::Cell_1::Mitochondria_3,Pi::Cell_1::Mitochondria_3,NAD+::Cell_1::Mitochondria_3,NADH::Cell_1::Mitochondria_3,NADH_created::Cell_1::Mitochondria_3,NADH_in::Cell_1::Mitochondria_3,Pyruvate-::Cell_1::Mitochondria_3,Pyruvate-_in::Cell_1::Mitochondria_3,CoA-SH::Cell_1::Mitochondria_3,Acetyl_CoA::Cell_1::Mitochondria_3,FAD::Cell_1::Mitochondria_3,FADH2::Cell_1::Mitochondria_3,FADH2_created::Cell_1::Mitochondria_3,Pyruvate_transport::Cell_1::Mitochondria_3,ATP_synthase::Cell_1::Mitochondria_3,ADP_ATP_transport::Cell_1::Mitochondria_3,NADH_shuttle::Cell_1::Mitochondria_3,Pi_transport::Cell_1::Mitochondria_3,Commp1-3-4::Cell_1::Mitochondria_3,Commp2-3-4::Cell_1::Mitochondria_3,H2O::Cell_1::Mitochondria_4,H2O_created::Cell_1::Mitochondria_4,OH-::Cell_1::Mitochondria_4,H+::Cell_1::Mitochondria_4,H+_inter::Cell_1::Mitochondria_4,H+_inter_created::Cell_1::Mitochondria_4,O2::Cell_1::Mitochondria_4,O2_in::Cell_1::Mitochondria_4,CO2::Cell_1::Mitochondria_4,ATP::Cell_1::Mitochondria_4,ATP_created::Cell_1::Mitochondria_4,ADP::Cell_1::Mitochondria_4,GDP::Cell_1::Mitochondria_4,GTP::Cell_1::Mitochondria_4,Pi::Cell_1::Mitochondria_4,NAD+::Cell_1::Mitochondria_4,NADH::Cell_1::Mitochondria_4,NADH_created::Cell_1::Mitochondria_4,NADH_in::Cell_1::Mitochondria_4,Pyruvate-::Cell_1::Mitochondria_4,Pyruvate-_in::Cell_1::Mitochondria_4,CoA-SH::Cell_1::Mitochondria_4,Acetyl_CoA::Cell_1::Mitochondria_4,FAD::Cell_1::Mitochondria_4,FADH2::Cell_1::Mitochondria_4,FADH2_created::Cell_1::Mitochondria_4,Pyruvate_transport::Cell_1::Mitochondria_4,ATP_synthase::Cell_1::Mitochondria_4,ADP_ATP_transport::Cell_1::Mitochondria_4,NADH_shuttle::Cell_1::Mitochondria_4,Pi_transport::Cell_1::Mitochondria_4,Commp1-3-4::Cell_1::Mitochondria_4,Commp2-3-4::Cell_1::Mitochondria_4,H2O::Cell_1::Mitochondria_5,H2O_created::Cell_1::Mitochondria_5,OH-::Cell_1::Mitochondria_5,H+::Cell_1::Mitochondria_5,H+_inter::Cell_1::Mitochondria_5,H+_inter_created::Cell_1::Mitochondria_5,O2::Cell_1::Mitochondria_5,O2_in::Cell_1::Mitochondria_5,CO2::Cell_1::Mitochondria_5,ATP::Cell_1::Mitochondria_5,ATP_created::Cell_1::Mitochondria_5,ADP::Cell_1::Mitochondria_5,GDP::Cell_1::Mitochondria_5,GTP::Cell_1::Mitochondria_5,Pi::Cell_1::Mitochondria_5,NAD+::Cell_1::Mitochondria_5,NADH::Cell_1::Mitochondria_5,NADH_created::Cell_1::Mitochondria_5,NADH_in::Cell_1::Mitochondria_5,Pyruvate-::Cell_1::Mitochondria_5,Pyruvate-_in::Cell_1::Mitochondria_5,CoA-SH::Cell_1::Mitochondria_5,Acetyl_CoA::Cell_1::Mitochondria_5,FAD::Cell_1::Mitochondria_5,FADH2::Cell_1::Mitochondria_5,FADH2_created::Cell_1::Mitochondria_5,Pyruvate_transport::Cell_1::Mitochondria_5,ATP_synthase::Cell_1::Mitochondria_5,ADP_ATP_transport::Cell_1::Mitochondria_5,NADH_shuttle::Cell_1::Mitochondria_5,Pi_transport::Cell_1::Mitochondria_5,Commp1-3-4::Cell_1::Mitochondria_5,Commp2-3-4::Cell_1::Mitochondria_5
10000,5890290,1269809,180000000,1080000000,20000,120000,9992800126899,89796327,112531766,1555,174109710,2000,0,2765429,348216310,7152453426,12847546574,16250839074,9980511771,19488229,481781,100202636334,478460400,25649,69413886,457300,4233564000,12511686,217301886,206919418,128518449,912022800,871481551,999999010,990,690739561,999135143,864857,275892557,65672700,7540,68980680,999999999,1,999906861,93139,68973139,1000,1000,1000,1000,1000,1000,1000,100202604747,478302600,14333,69804869,47300,4232192400,9650147,214374347,206846436,128227459,911477400,871772541,999999819,181,692689460,999121724,878276,275789876,65682600,4,68959560,999983884,16116,999910760,89240,68943440,1000,1000,1000,1000,1000,1000,1000,100202705136,478725900,14327,69881044,83000,4235832600,10279375,215178175,207079138,129371003,912981600,870628997,999997624,2376,688245421,999084183,915817,276105517,65679600,7520,69033900,999999999,1,999901921,98079,69026379,1000,1000,1000,1000,1000,1000,1000,100202405295,478333700,114348,69925865,72600,4232289000,9560453,214286803,206934058,128337185,911906400,871662815,999991466,8534,690420381,999101923,898077,275912077,65557700,8020,68986040,999999999,1,999902981,97019,68978019,1000,1000,1000,1000,1000,1000,1000,100202648471,478567600,14544,69806967,120300,4234450400,12756780,217588980,207010508,128198323,911994300,871801677,999990428,9572,691938605,999096197,903803,276011303,65653700,2,69008920,999991877,8123,999902405,97595,69000795,1000,1000,1000,1000,1000,1000,1000
11000,6217190,1249049,200000000,1200000000,20000,120000,9992133358096,89865861,112593271,21284,193782810,2000,0,2724658,387523052,6982056457,13017943543,16819429343,9980538982,19461018,541734,100226151106,533476100,101174,77350554,449400,4720876200,13097272,241467522,230489220,142320442,1017244200,857679558,999997502,2498,596962460,999138940,861060,307318960,73547000,7980,76837720,1000000000,0,999905860,94140,76829740,1000,1000,1000,1000,1000,1000,1000,100226149142,533333900,23033,77292918,436200,4719579800,9852607,238159607,230451030,141843440,1016493600,858156560,999998365,1635,599541925,999116395,883605,307265305,73512400,0,76822480,999991795,8205,999905625,94375,76814275,1000,1000,1000,1000,1000,1000,1000,100226281792,533700300,22988,77693928,77100,4722776600,12839213,241300213,230618220,143036260,1018061100,856963740,999998320,1680,594851460,999132340,867660,307490960,73520400,7640,76880380,1000000000,0,999905560,94440,76872740,1000,1000,1000,1000,1000,1000,1000,100226072891,533419200,112672,77454907,370700,4720256000,10295398,238633998,230508656,142079595,1017038400,857920405,999999016,984,597410421,999133965,866035,307339535,73461700,2,76846900,999983981,16019,999911121,88879,76830879,1000,1000,1000,1000,1000,1000,1000,100226203250,533590400,13016,77732409,50100,4721763200,10778211,239189611,230607535,141972246,1017153000,858027754,999984168,15832,598473322,999099687,900313,307476713,73478800,1,76869180,999999999,1,999898422,101578,76869178,1000,1000,1000,1000,1000,1000,1000
12000,6526970,1276538,220000000,1320000000,20000,120000,9991486459151,86371692,109294067,19729,213473030,2000,1,2738573,426906602,6828264043,13171735957,17370707657,9980417407,19582593,601209,100249859441,588556600,12739,85481138,49200,5208696400,13276926,265250876,254084599,156136068,1122509700,843863932,999999128,872,503754260,999190361,809639,338776839,81372000,7841,84707960,999992121,7879,999916460,83540,84692240,1000,1000,1000,1000,1000,1000,1000,100249680232,588390100,111566,85578985,72100,5207288200,9117662,261024412,254030625,155577936,1121695500,844422064,999998302,1698,506604766,999142641,857359,338704859,81389400,3,84682160,999992077,7923,999902366,97634,84674234,1000,1000,1000,1000,1000,1000,1000,100249752939,588718700,102381,85622081,94700,5210064600,13587920,265627120,254224080,156751981,1123248900,843248019,999989921,10079,501142240,999126960,873040,338965440,81345700,0,84741360,1000000000,0,999898940,101060,84741360,1000,1000,1000,1000,1000,1000,1000,100249743606,588395500,11769,85141494,400900,5207265400,11974408,263879058,254054930,155559879,1121983200,844440121,999984304,15696,504746325,999162195,837805,338739905,81321000,7840,84692820,999999995,5,999901225,98775,84684975,1000,1000,1000,1000,1000,1000,1000,100249776534,588669200,21909,85526605,121800,5209538400,10929495,262941995,254227557,155728366,1122366900,844271634,999976247,23753,504974381,999116024,883976,338970076,81294700,1,84742520,1000000000,0,999901681,98319,84742519,1000,1000,1000,1000,1000,1000,1000
13000,6821190,1255267,240000000,1440000000,20000,120000,9990846142640,91005255,114016948,3069,233178810,2000,966,2770211,466351482,6689477495,13310522505,17906770405,9980419469,19580531,660951,100273476645,643705400,20155,93308495,121800,5697172400,11162339,286772439,277724400,170117145,1227983100,829882855,999999745,255,409649100,999172100,827900,370299200,89263700,7440,92582240,1000000000,0,999910400,89600,92574800,1000,1000,1000,1000,1000,1000,1000,100273251872,643435400,110434,93099326,398000,5694766800,9847460,285340960,277625694,168979755,1226613600,831020245,999992057,7943,414068502,999162808,837192,370167592,89208200,7802,92549700,1000000000,0,999906502,93498,92541898,1000,1000,1000,1000,1000,1000,1000,100273402105,643826900,109778,93071174,464700,5698189800,12328749,287987249,277806117,170258808,1228275300,829741192,999991369,8631,408687161,999183444,816556,370408156,89215500,7501,92609540,1000000000,0,999907861,92139,92602039,1000,1000,1000,1000,1000,1000,1000,100273276101,643529500,101797,93444474,88000,5695606200,13570200,289104400,277691503,169348866,1227278700,830651134,999983432,16568,411794266,999133163,866837,370255337,89218800,5,92563840,999999999,1,999897266,102734,92563834,1000,1000,1000,1000,1000,1000,1000,100273430138,643846900,102185,93089360,432200,5698333800,13873719,289538719,277814116,169676998,1227812700,830323002,999999039,961,411137141,999195625,804375,370413675,89203800,2,92615000,999984561,15439,999917341,82659,92599559,1000,1000,1000,1000,1000,1000,1000
14000,7104160,1254780,260000000,1560000000,20000,120000,9990227140778,87530131,110607224,1639,252895840,2000,1,2768991,505788402,6564150109,13435849891,18430501491,9980412669,19587331,720771,100297065672,698869300,109568,101306961,73100,6185801000,12207311,311461211,301350053,184009024,1333447200,815990976,999999904,96,315878380,999190527,809473,401794573,97161200,7,100461020,999983507,16493,999916980,83020,100444520,1000,1000,1000,1000,1000,1000,1000,100296916142,698609100,100478,101255198,89200,6183477400,9730766,308871966,301266780,182866400,1332038100,817133600,999998040,1960,320815240,999186560,813440,401689040,97080100,8220,100430480,1000000000,0,999904440,95560,100422260,1000,1000,1000,1000,1000,1000,1000,100297019432,698962000,109740,100964563,459800,6186497600,12029156,311315006,301451847,184155730,1333714500,815844270,999998254,1746,314642324,999174877,825123,401933023,97073500,5,100489500,999991681,8319,999909124,90876,100481176,1000,1000,1000,1000,1000,1000,1000,100296907902,698661300,110327,101322215,68600,6183940200,11952599,311116199,301309971,183098936,1332582000,816901064,999975579,24421,318520343,999156172,843828,401746628,97090300,3,100436660,1000000000,0,999897443,102557,100436657,1000,1000,1000,1000,1000,1000,1000,100296989675,698921900,108888,100954185,475700,6186167800,16710587,315980837,301442938,183268434,1332974700,816731566,999983855,16145,318049221,999159983,840017,401923917,97075200,0,100480980,999999999,1,999900421,99579,100480979,1000,1000,1000,1000,1000,1000,1000
15000,7376240,1272783,280000000,1680000000,20000,120000,9989612596004,91528798,114587978,19920,272623760,2000,127162,2743200,545207680,6450922702,13549077298,18941355898,9980464660,19535340,780640,100320709707,754070000,100842,108857872,401000,6674733600,11796157,334708257,325014653,197691669,1438698600,802308331,999998152,1848,223026583,999188030,811970,433352870,105037500,7841,108346060,999999998,2,999907583,92417,108338217,1000,1000,1000,1000,1000,1000,1000,100320546721,753684000,100925,108751434,459400,6671273600,9109011,331853111,324857311,196354738,1437137400,803645262,999999120,880,227671882,999186371,813629,433137829,104968200,5,108296280,999984243,15757,999915282,84718,108280518,1000,1000,1000,1000,1000,1000,1000,100320686761,754058100,17028,109145819,69000,6674487400,12629836,335528036,325093614,197809907,1438969500,802190093,999977070,22930,221636163,999166749,833251,433458151,104909800,0,108364540,999999997,3,999897163,102837,108364537,1000,1000,1000,1000,1000,1000,1000,100320751208,753945600,10072,109056252,79200,6673632800,11626846,334485696,324957420,197116804,1438156800,802883196,999991864,8136,225083060,999201240,798760,433276560,105012000,7480,108326620,1000000000,0,999908760,91240,108319140,1000,1000,1000,1000,1000,1000,1000,100320666587,754045000,102273,109134633,106700,6674450000,19127455,342024955,325027140,197176396,1438476600,802823604,999997516,2484,224117920,999211280,788720,433369520,104964200,7960,108350340,1000000000,0,999907620,92380,108342380,1000,1000,1000,1000,1000,1000,1000
16000,7639450,1259740,300000000,1800000000,20000,120000,9989013770758,90624016,113739081,21408,292360550,2000,101,2743781,584678284,6348710674,13651289326,19441639726,9980469259,19530741,840543,100344417589,809232300,9140,116604630,443900,7163286200,13149062,359700412,348676973,211423160,1544058600,788576840,999982203,17797,129546043,999186270,813730,464902630,112884200,1,116225660,999999998,2,999903943,96057,116225657,1000,1000,1000,1000,1000,1000,1000,100344285402,808900600,15801,116548137,466800,7160390800,8540598,354952448,348523497,210153902,1542561600,789846098,999984203,15797,134480101,999183304,816696,464697996,112865500,7941,116182440,1000000000,0,999902401,97599,116174499,1000,1000,1000,1000,1000,1000,1000,100344285258,809287200,101545,116722922,433600,7163617600,12261384,358826584,348744598,211651295,1544408700,788348705,999991996,8004,127951501,999201103,798897,464992797,112779700,7880,116256080,999999999,1,999908601,91399,116248199,1000,1000,1000,1000,1000,1000,1000,100344351659,809025500,16076,116552798,460000,7161503000,10680136,357145886,348564767,210559870,1543233300,789440130,999998915,1085,132124245,999199778,800222,464753022,112884700,8243,116196500,999999998,2,999905745,94255,116188255,1000,1000,1000,1000,1000,1000,1000,100344472191,809299700,15998,116934027,82200,7163912200,21532779,368114829,348676912,211113806,1544037900,788886194,999998269,1731,130601263,999233051,766949,464902549,112892900,7642,116233280,999999999,1,999909963,90037,116225637,1000,1000,1000,1000,1000,1000,1000
17000,7895210,1259884,320000000,1920000000,20000,120000,9988428420845,86074262,109364993,1648,312104790,2000,1,2772947,624206284,6256515907,13743484093,19931325293,9980382793,19617207,900577,100367927926,864343400,101267,124946432,73100,7651414800,13831188,384001688,372312816,225163640,1649460300,774836360,999976371,23629,35921531,999186015,813985,496417085,120735500,2,124104280,999999991,9,999898131,101869,124104269,1000,1000,1000,1000,1000,1000,1000,100367896897,864241000,107772,124968362,53000,7650541200,11605679,381734379,372253733,224336810,1648365900,775663190,999991733,8267,40672523,999170990,829010,496338310,120764500,1,124084580,999999998,2,999899023,100977,124084577,1000,1000,1000,1000,1000,1000,1000,100367931220,864518500,100763,124934139,114200,7652770600,10440647,380673997,372443457,225428224,1649826900,774571776,999998185,1815,35065861,999205404,794596,496588696,120620800,1,124152980,999992260,7740,999906561,93439,124145239,1000,1000,1000,1000,1000,1000,1000,100367929773,864275300,108119,124942705,70100,7650908200,11186990,381334340,372257810,224477762,1648800000,775522238,999990226,9774,38868564,999181254,818746,496343746,120789100,2,124085940,999999998,2,999894664,105336,124085936,1000,1000,1000,1000,1000,1000,1000,100368129200,864410600,8040,124785357,82000,7652050000,20793911,390995711,372283217,224653413,1649262000,775346587,999999893,107,37526880,999245663,754337,496372337,120778600,3,124104980,999984143,15857,999917880,82120,124089120,1000,1000,1000,1000,1000,1000,1000
18000,8145340,1274910,340000000,2040000000,20000,120000,9987844834494,88517138,111848668,1658,331854660,2000,115411,2787426,663706004,6173159232,13826840768,20203627368,9980416834,19583166,960938,100391540606,919478700,101528,118820153,14110000,8139700600,14349286,408145736,395952723,224478583,1740440100,775521417,999987761,12239,91378,999156255,843745,527936645,128614200,1,131984880,999999043,957,999901878,98122,131983922,1000,1000,1000,1000,1000,1000,1000,100391698845,919469100,15610,118570634,14233400,8139767800,11606692,405408542,395899169,224756198,1740456000,775243802,999998983,1017,98585,999183916,816084,527862584,128691800,1,131972340,999991076,8924,999901985,98015,131963415,1000,1000,1000,1000,1000,1000,1000,100391579558,919663900,100772,119025118,13931300,8141225400,8632943,402501543,396058656,224644672,1740725400,775355328,999991882,8118,87610,999171954,828046,528077946,128560600,7524,132027600,999999214,786,999907410,92590,132019290,1000,1000,1000,1000,1000,1000,1000,100391655992,919432300,15632,119157986,13635600,8139353400,12295600,406076150,395902222,224510631,1740503400,775489369,999999139,861,10108,999197286,802714,527865714,128626900,2,131975240,999988254,11746,999907708,92292,131963492,1000,1000,1000,1000,1000,1000,1000,100391690093,919630700,101080,118982965,13885100,8141158200,22609158,416477708,395962196,224499653,1740783300,775500347,999998944,1056,12691,999230595,769405,527944505,128668400,2,131997580,999984731,15269,999911291,88709,131982309,1000,1000,1000,1000,1000,1000,1000
19000,8385510,1274332,360000000,2160000000,20000,120000,9987271814998,88333421,111629498,21197,351614490,2000,11465,2736691,703186586,6097697819,13902302181,20306254981,9980462289,19537711,1021675,100415411722,974944100,15195,122751495,17983800,8631002600,14427393,431997043,419714179,219263139,1826853300,780736861,999984678,15322,19039,999185160,814840,559618640,136530700,3,139905260,999999204,796,999900339,99661,139904461,1000,1000,1000,1000,1000,1000,1000,100415326302,974672000,101295,124055333,16662200,8628715200,13548282,431008982,419511517,219349229,1826739600,780650771,999998828,1172,19799,999232082,767918,559343118,136595600,5,139848320,999983286,16714,999918999,81001,139831601,1000,1000,1000,1000,1000,1000,1000,100415382867,974994800,15904,123628390,17160500,8631348800,7646077,425231027,419782063,219323999,1827061800,780676001,999985756,14244,5857,999160994,839006,559706106,136477900,3,139933980,999990066,9934,999900857,99143,139924043,1000,1000,1000,1000,1000,1000,1000,100415294964,974594400,8088,124335691,16341600,8627895200,11662477,429081627,419551907,218967581,1826630400,781032419,999987165,12835,19584,999191877,808123,559397323,136493000,5,139861080,999984341,15659,999910684,89316,139845416,1000,1000,1000,1000,1000,1000,1000,100415350711,974812400,100960,123864540,16852300,8629904800,23878024,441395524,419602457,218941355,1826886600,781058645,999999612,388,93657,999263700,736300,559463900,136530000,9,139879580,999981872,18128,999915957,84043,139861443,1000,1000,1000,1000,1000,1000,1000
20000,8616120,1284888,380000000,2280000000,20000,120000,9986703225716,90961817,114342413,21369,371383880,2000,12,2753274,742725022,6029416133,13970583867,20399139267,9980454266,19545734,1081588,100439169449,1030192100,7667,130356609,18187100,9120384200,15992221,457242221,443331694,214392867,1913634600,785607133,999997839,2161,96872,999254578,745422,591106322,144447000,8182,147790620,999992190,7810,999917472,82528,147774628,1000,1000,1000,1000,1000,1000,1000,100439060399,1029840300,8160,131281201,17235500,9117415800,12656844,453765294,443153514,214292830,1913343600,785707170,999995083,4917,5453,999219839,780161,590869961,144503700,7760,147728380,999995827,4173,999906953,93047,147716447,1000,1000,1000,1000,1000,1000,1000,100439017744,1030348300,107671,130560054,18192200,9121628600,10209583,451517833,443493188,214465464,1913838600,785534536,999977469,22531,21905,999187217,812783,591323883,144373600,2,147831800,999998897,1103,999901105,98895,147830695,1000,1000,1000,1000,1000,1000,1000,100438887055,1029871800,107763,131481604,17165600,9117485200,10432635,451541485,443240367,214028721,1913330100,785971279,999992127,7873,3206,999218339,781661,590981661,144363600,1,147757780,999983515,16485,999912806,87194,147741294,1000,1000,1000,1000,1000,1000,1000,100439011347,1030097200,107229,130933533,17702600,9119524000,23440167,464648267,443306516,214004117,1913574900,785995883,999999009,991,94692,999252676,747324,591072724,144409800,7480,147781580,999992108,7892,999914792,85208,147766208,1000,1000,1000,1000,1000,1000,1000
21000,8840890,1251223,400000000,2400000000,20000,120000,9986146030079,88789731,112293453,2920,391159110,2000,1,2785742,782312380,5967670410,14032329590,20484887590,9980424458,19575542,1142438,100462842672,1085487800,7094,138064746,18413300,9610145200,15095490,480043590,467052614,209606427,2000481000,790393573,999993949,6051,94822,999224608,775392,622735092,152344900,7902,155695560,999994820,5180,999909122,90878,155682478,1000,1000,1000,1000,1000,1000,1000,100462659649,1085099000,107033,138522051,17970600,9606882000,12843604,477636354,466820892,209350281,2000027700,790649719,999997975,2025,85294,999230102,769898,622427498,152414400,8040,155615720,999998926,1074,999906894,93106,155606606,1000,1000,1000,1000,1000,1000,1000,100462788620,1085682500,107041,138103520,18485500,9611721000,13874535,478896785,467163066,209726807,2000718900,790273193,999998694,1306,96387,999255821,744179,622879679,152271000,7960,155737800,999986773,13227,999921387,78613,155716613,1000,1000,1000,1000,1000,1000,1000,100462525147,1085085600,107013,138796173,17725700,9606476800,11341720,476110820,466913700,209025003,1999947300,790974997,999998623,1377,94520,999235620,764380,622549380,152205800,8140,155650480,999993340,6660,999911720,88280,155635680,1000,1000,1000,1000,1000,1000,1000,100462857906,1085455700,7293,138003170,18450900,9609889800,21125077,486061227,467023370,209248683,2000433300,790751317,999999616,384,102633,999237863,762137,622692737,152358300,4,155684640,999984731,15269,999914033,85967,155669367,1000,1000,1000,1000,1000,1000,1000
22000,9061570,1250200,420000000,2520000000,20000,120000,9985593203819,88084178,111620220,21154,410938430,2000,125060,2741590,821834552,5911708997,14088291003,20564449403,9980408530,19591470,1202982,100486475396,1140835900,106690,145931621,18536600,10100387800,17630074,506299824,490768033,204937789,2087439900,795062211,999982951,17049,87162,999234229,765771,654354171,160254700,3,163595760,999990381,9619,999910262,89738,163586138,1000,1000,1000,1000,1000,1000,1000,100486395525,1140287900,13125,146796173,17522000,10095663000,13440118,501883068,490486798,204533964,2086845600,795466036,999996214,3786,8250,999196252,803748,653979548,160308100,2,163501300,999991452,8548,999909250,90750,163492750,1000,1000,1000,1000,1000,1000,1000,100486497164,1141020200,106129,146158131,18352500,10101903600,13970130,502711580,490898233,205131525,2087724300,794868475,999996856,3144,78931,999239998,760002,654525102,160180500,5,163644500,999982374,17626,999910431,89569,163626869,1000,1000,1000,1000,1000,1000,1000,100486194817,1140341400,101227,146534441,17889900,10095841200,10593487,499040887,490615482,204191326,2086728900,795808674,999999674,326,93948,999225866,774134,654148734,160073600,2,163548980,999984274,15726,999913348,86652,163533252,1000,1000,1000,1000,1000,1000,1000,100486575184,1140838400,13370,145825690,18522600,10100380800,20020381,508689381,490766398,204654220,2087434800,795345780,999998138,1862,98318,999264520,735480,654349880,160223200,6,163599440,999984048,15952,999916918,83082,163583482,1000,1000,1000,1000,1000,1000,1000
23000,9277990,1262464,440000000,2640000000,20000,120000,9985043443562,89758689,113438977,2952,430722010,2000,101,2793172,861438116,5861123551,14138876449,20638555649,9980376488,19623512,1263604,100510185052,1196113800,106354,154019688,18329800,10590046800,17950392,530314092,514438776,200259639,2174367900,799740361,999982841,17159,80102,999245426,754574,685917774,168177800,7780,171488560,999998218,1782,999907402,92598,171478998,1000,1000,1000,1000,1000,1000,1000,100510047115,1195639800,106426,154125024,18146000,10585935600,14112285,526278285,514194325,199789898,2173690800,800210102,999998345,1655,95647,999243422,756578,685587478,168193300,1,171408020,999985134,14866,999914647,85353,171393153,1000,1000,1000,1000,1000,1000,1000,100510153076,1196276200,106972,154787844,17611900,10591248400,14530099,526948599,514597128,200499739,2174693400,799500261,999999155,845,8316,999252388,747612,686123112,168022300,0,171545160,999980824,19176,999913216,86784,171525984,1000,1000,1000,1000,1000,1000,1000,100509914180,1195692200,106730,153995140,18340700,10586138000,9850555,522022655,514324620,199509077,2173649400,800490923,999998047,1953,20870,999220450,779550,685766050,168009700,7800,171449560,999999670,330,999906570,93430,171441430,1000,1000,1000,1000,1000,1000,1000,100510179737,1196101600,106308,154311263,18018300,10589907200,20817304,533173804,514433730,200030351,2174415300,799969649,999999266,734,4815,999266785,733215,685909715,168147900,8280,171490040,999994225,5775,999912615,87385,171475985,1000,1000,1000,1000,1000,1000,1000
