Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,DHO:=Cell_1,OD-:=Cell_1,D+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,DHO::Cell_1::Mitochondria_1,DHO_created::Cell_1::Mitochondria_1,OD-::Cell_1::Mitochondria_1,D+::Cell_1::Mitochondria_1,D+_inter::Cell_1::Mitochondria_1,D+_inter_by_D+::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ATP_created_by_D+::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,Pi_in::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1
562000,10990,63057,561000000,3366000000,1000,6000,9997418702206,11903830,1124559702,1339901428,1908,96684,1216816,560989010,1000,685,175617,1119544388,21594521,1978405479,2168773788,846528611,1153471389,959103642,100027183752,133299264,971965,1026716,260189754,1210727488,13380158,13620,135,143,19584,163272,3299279816,3365936258,165190347,1873353,222430221,35922,98126647,99999741,259,7758079,60816850,1032,99998968,195782975,6969357,56260038,160265129,26587537,73412463,99966892,33108,30592628,1000,1000,1000,1000,1000,1000,1000
563000,10330,63416,562000000,3372000000,1000,6000,9997419141727,11302226,1125960726,1339903310,2360,94350,1217293,561989670,1000,1184,175101,1121544754,21591854,1978408146,2168791977,846379519,1153620481,960954908,100027237499,133390134,1001341,1051186,260344218,1211625804,13380138,13628,125,153,19604,163352,3305233519,3371935400,165276008,1869465,222580794,35937,98130535,99999752,248,7746456,60958410,1050,99998950,195871231,6969365,56329183,160414745,26509661,73490339,99966893,33107,30595223,1000,1000,1000,1000,1000,1000,1000
564000,10370,63514,563000000,3378000000,1000,6000,9997414416682,15869011,1132526260,1339900951,2516,96553,1217451,562989630,1000,1168,176302,1123544358,21587723,1978412277,2168810899,846229657,1153770343,962804641,100027325690,133481828,996799,1031865,260507737,1212532712,13380166,13636,149,153,19552,163432,3311187586,3377935318,165362520,1866254,222731256,35970,98133746,99999711,289,7734835,61099951,1056,99998944,195960410,6969374,56396675,160563415,26431150,73568850,99966734,33266,30597890,1000,1000,1000,1000,1000,1000,1000
565000,10340,62125,564000000,3384000000,1000,6000,9997418587463,11539537,1130195771,1339903394,1437,95189,1217516,563989660,1000,1169,175076,1125544288,21586511,1978413489,2168826933,846081884,1153918116,964656794,100027414537,133571624,990081,1026942,260654986,1213420440,13380204,13646,123,149,19544,163532,3317144071,3383936706,165447264,1862554,222881052,35997,98137446,99999750,250,7723752,61241246,1001,99998999,196047709,6969378,56466044,160712418,26354071,73645929,99966737,33263,30600445,1000,1000,1000,1000,1000,1000,1000
566000,10180,63560,565000000,3390000000,1000,6000,9997420335881,9632192,1130290280,1339903454,2537,94029,1217863,564989820,1000,663,175053,1127543914,21584668,1978415332,2168843100,845933000,1154067000,966507527,100027508442,133661280,977862,1020483,260798218,1214307024,13380286,13652,136,126,19472,163592,3323098311,3389935777,165531764,1859715,223031490,36030,98140285,99999737,263,7712254,61382846,1033,99998967,196134836,6969387,56535714,160861334,26277452,73722548,99966604,33396,30603072,1000,1000,1000,1000,1000,1000,1000
567000,10680,62951,566000000,3396000000,1000,6000,9997418154905,11656235,1134303674,1339899249,2068,98703,1219443,565989320,1000,5906,173715,1129539754,21578966,1978421034,2168863135,845785990,1154214010,968356349,100027593764,133751534,975326,1021092,260943286,1215199580,13380151,13666,142,139,19588,163732,3329048543,3395931143,165616971,1857880,223182969,36036,98142120,99999785,215,7699804,61524418,1053,99998947,196222580,6969395,56603937,161009690,26199856,73800144,99966563,33437,30605609,1000,1000,1000,1000,1000,1000,1000
568000,10950,63308,567000000,3402000000,1000,6000,9997414750999,14908763,1139556426,1339896453,2029,101538,1218100,566989050,1000,654,174673,1131541900,21580783,1978419217,2168875572,845636501,1154363499,970209000,100027662045,133841108,988588,1036524,261089678,1216084328,13380179,13672,129,136,19576,163792,3335008648,3401936038,165701146,1853625,223332114,36054,98146375,99999723,277,7689743,61666194,1030,99998970,196309429,6969401,56673647,161158227,26123703,73876297,99966637,33363,30608283,1000,1000,1000,1000,1000,1000,1000
569000,10540,64799,568000000,3408000000,1000,6000,9997412748931,16749080,1143402660,1339902126,2525,95369,1218186,567989460,1000,5775,173286,1133542548,21580776,1978419224,2168889285,845490073,1154509927,972063211,100027737176,133930818,995420,1045041,261235777,1216971180,13380099,13686,158,143,19620,163932,3340957174,3407929426,165785677,1850409,223481835,36078,98149591,99999733,267,7679263,61808063,1048,99998952,196396564,6969410,56742148,161306051,26046984,73953016,99966595,33405,30610887,1000,1000,1000,1000,1000,1000,1000
570000,10580,63211,569000000,3414000000,1000,6000,9997411066488,18281022,1146930244,1339898694,1623,99703,1217832,568989420,1000,5727,173547,1135543176,21581001,1978418999,2168902824,845342318,1154657682,973916073,100027857815,134021138,957373,999920,261390397,1217864396,13380117,13700,151,112,19640,164072,3346913643,3413931062,165870964,1847282,223631160,36108,98152718,99999734,266,7668627,61949359,1011,99998989,196484428,6969421,56809520,161453556,25969428,74030572,99966514,33486,30613464,1000,1000,1000,1000,1000,1000,1000
571000,10910,63236,570000000,3420000000,1000,6000,9997418405273,10781405,1141433484,1339900911,2335,96774,1217608,569989090,1000,1053,172984,1137542964,21578238,1978421762,2168918423,845195266,1154804734,975768800,100027889662,134110418,1006990,1055335,261532109,1218747248,13380072,13708,139,173,19636,164164,3352873648,3419935711,165955087,1844495,223780869,36132,98155505,99999727,273,7658571,62091663,1056,99998944,196571178,6969430,56878275,161601180,25893186,74106814,99966371,33629,30616091,1000,1000,1000,1000,1000,1000,1000
572000,10750,63343,571000000,3426000000,1000,6000,9997416595682,12431147,1145082514,1339903720,1330,94970,1218583,570989250,1000,6362,173108,1139541334,21574975,1978425025,2168933886,845047906,1154952094,977619805,100027993761,134201000,985756,1027459,261686023,1219642316,13380081,13722,136,123,19680,164304,3358822934,3425930295,166040443,1841977,223930512,36156,98158023,99999749,251,7648911,62234245,1028,99998972,196659109,6969435,56945310,161748421,25815555,74184445,99966484,33516,30618666,1000,1000,1000,1000,1000,1000,1000
573000,10650,62844,572000000,3432000000,1000,6000,9997418699597,10167426,1144819949,1339905098,1824,93098,1218899,571989350,1000,6417,172343,1141540902,21571263,1978428737,2168949476,844902043,1155097957,979473497,100028076313,134290458,984925,1031618,261827567,1220526816,13380011,13730,145,176,19688,164384,3364778645,3431930739,166124719,1840520,224080665,36174,98159480,99999741,259,7638482,62376589,1083,99998917,196745987,6969448,57012879,161895062,25739085,74260915,99966402,33598,30621268,1000,1000,1000,1000,1000,1000,1000
574000,11000,62601,573000000,3438000000,1000,6000,9997415750922,12957079,1149605677,1339904160,1633,94227,1219435,572989000,1000,1150,171519,1143539130,21565406,1978434594,2168967709,844755163,1155244837,981324836,100028154341,134379558,988419,1039219,261971241,1221407260,13380022,13744,121,133,19744,164536,3370739598,3437936249,166208758,1837470,224229378,36198,98162530,99999713,287,7629128,62518507,978,99999022,196832561,6969457,57081623,162042775,25662651,74337349,99966503,33497,30623803,1000,1000,1000,1000,1000,1000,1000
575000,10570,62787,574000000,3444000000,1000,6000,9997416630188,11926040,1150575723,1339900670,2287,97063,1219024,573989430,1000,588,173111,1145540812,21564756,1978435244,2168980799,844607058,1155392942,983178406,100028237737,134470192,987701,1024032,262132354,1222302920,13380098,13752,149,141,19632,164616,3376694653,3443936625,166294095,1834435,224377635,36246,98165565,99999712,288,7619722,62660026,986,99999014,196920518,6969464,57148046,162189295,25585174,74414826,99966553,33447,30626423,1000,1000,1000,1000,1000,1000,1000
576000,10670,62432,575000000,3450000000,1000,6000,9997413972345,14422057,1155071238,1339905389,1692,92939,1220121,574989330,1000,6840,171482,1147538418,21561192,1978438808,2168996607,844461958,1155538042,985030904,100028329368,134559496,977701,1009655,262283384,1223185704,13380157,13764,134,145,19584,164736,3382644098,3449930728,166378179,1830367,224525100,36288,98169633,99999728,272,7611562,62801920,1099,99998901,197007149,6969472,57215793,162336032,25508731,74491269,99966570,33430,30628970,1000,1000,1000,1000,1000,1000,1000
577000,10640,62865,576000000,3456000000,1000,6000,9997409997002,18248393,1160893176,1339900091,1216,98713,1219532,575989360,1000,7023,172104,1149539656,21559513,1978440487,2169009239,844315064,1155684936,986885240,100028412520,134648502,976009,1009537,262428163,1224065564,13380129,13778,144,143,19604,164876,3388598972,3455930112,166462196,1828069,224673333,36318,98171931,99999743,257,7602922,62944069,1018,99998982,197093692,6969480,57283108,162482312,25432292,74567708,99966594,33406,30631496,1000,1000,1000,1000,1000,1000,1000
578000,10180,62976,577000000,3462000000,1000,6000,9997416371260,11718131,1156364586,1339901729,1419,96872,1220120,576989820,1000,1069,171995,1151539400,21558954,1978441046,2169020800,844168926,1155831074,988738839,100028470381,134737826,999450,1038898,262568465,1224948780,13380062,13788,161,165,19632,164976,3394560148,3461935955,166546324,1827240,224823411,36336,98172760,99999728,272,7592734,63086671,1017,99998983,197180514,6969487,57350622,162628566,25356246,74643754,99966406,33594,30634190,1000,1000,1000,1000,1000,1000,1000
579000,11130,63695,578000000,3468000000,1000,6000,9997419081418,8852658,1155495979,1339901612,1592,96816,1220073,577988870,1000,5627,170447,1153537594,21557094,1978442906,2169033977,844024443,1155975557,990592541,100028575081,134827584,976628,1011408,262719195,1225836192,13380121,13794,167,124,19608,165036,3400509989,3467930678,166630881,1825117,224972061,36357,98174883,99999726,274,7583538,63228753,1066,99998934,197267678,6969496,57417319,162774606,25279510,74720490,99966341,33659,30636797,1000,1000,1000,1000,1000,1000,1000
580000,10440,63763,579000000,3474000000,1000,6000,9997411256753,16518211,1165163910,1339904693,1720,93607,1221470,578989560,1000,6250,170911,1155536180,21554346,1978445654,2169047638,843878187,1156121813,992444862,100028661853,134916538,971209,1006369,262864501,1226715508,13380073,13808,135,148,19664,165176,3406464814,3473929987,166714716,1822518,225120003,36378,98177482,99999754,246,7575252,63370995,1069,99998931,197354078,6969505,57484415,162920407,25203370,74796630,99966332,33668,30639362,1000,1000,1000,1000,1000,1000,1000
581000,10620,61876,580000000,3480000000,1000,6000,9997414695290,12926877,1163568551,1339903102,1628,95290,1221878,579989380,1000,6311,169847,1157535004,21553640,1978446360,2169059996,843733230,1156266770,994298719,100028734451,135006032,980455,1017358,263008731,1227599544,13379960,13832,143,133,19784,165416,3412421881,3479931813,166798944,1820752,225269424,36408,98179248,99999718,282,7565330,63513117,1030,99998970,197440899,6969515,57551404,163066438,25126921,74873079,99966465,33535,30641955,1000,1000,1000,1000,1000,1000,1000
582000,10770,62963,581000000,3486000000,1000,6000,9997412193567,15279506,1167917639,1339897951,1868,100201,1221651,580989230,1000,6329,170835,1159535158,21552434,1978447566,2169071412,843586212,1156413788,996151843,100028802728,135094736,993056,1027803,263156894,1228476628,13379890,13850,134,140,19856,165608,3418376415,3485930708,166882580,1817229,225416007,36438,98182771,99999740,260,7558665,63655706,977,99999023,197527176,6969527,57619092,163212480,25051208,74948792,99966310,33690,30644596,1000,1000,1000,1000,1000,1000,1000
583000,10620,63334,582000000,3492000000,1000,6000,9997409160957,18157090,1172793037,1339897341,1275,101404,1222135,581989380,1000,1216,171123,1161534490,21549020,1978450980,2169085166,843440334,1156559666,998005287,100028895014,135184304,982440,1013610,263305995,1229361868,13379940,13862,119,129,19832,165728,3424336367,3491935450,166966819,1815471,225564423,36474,98184529,99999720,280,7550063,63798181,1073,99998927,197614040,6969537,57685703,163358080,24974844,75025156,99966295,33705,30647221,1000,1000,1000,1000,1000,1000,1000
584000,10780,63375,583000000,3498000000,1000,6000,9997415914221,11249794,1167887570,1339897282,2279,100459,1221383,582989220,1000,1199,169830,1163535674,21548297,1978451703,2169096094,843295969,1156704031,999862095,100028985912,135273636,973139,1007400,263448584,1230244792,13379859,13870,125,160,19876,165844,3430291673,3497935426,167051032,1815284,225713967,36492,98184716,99999729,271,7540054,63940340,993,99999007,197700859,6969548,57752371,163503749,24898449,75101551,99966279,33721,30649827,1000,1000,1000,1000,1000,1000,1000
585000,10960,63554,584000000,3504000000,1000,6000,9997412720461,14285626,1172921869,1339899620,1190,99210,1222015,583989040,1000,6448,169767,1165534050,21544435,1978455565,2169109541,843151780,1156848220,1001716276,100029065274,135362594,975133,1012742,263589544,1231123980,13379931,13876,149,160,19780,165904,3436241763,3503929998,167134818,1813785,225862716,36531,98186215,99999755,245,7531994,64083572,1063,99998937,197787149,6969554,57817851,163648007,24822175,75177825,99966373,33627,30652331,1000,1000,1000,1000,1000,1000,1000
586000,10840,62751,585000000,3510000000,1000,6000,9997408611176,18239011,1178877678,1339902146,1924,95950,1222488,584989160,1000,630,168912,1167533344,21544765,1978455235,2169119557,843007737,1156992263,1003571518,100029142002,135451868,979652,1012280,263739584,1232006624,13379999,13886,156,141,19724,166004,3442203742,3509936619,167218985,1810986,226010211,36570,98189014,99999738,262,7524430,64226196,993,99999007,197873970,6969563,57883899,163792914,24745970,75254030,99966243,33757,30654985,1000,1000,1000,1000,1000,1000,1000
587000,10770,62488,586000000,3516000000,1000,6000,9997413983232,12718762,1175354866,1339898949,2268,98803,1222375,585989230,1000,1195,168503,1169533710,21546783,1978453217,2169128376,842863754,1157136246,1005427890,100029192161,135540902,1010700,1040432,263886665,1232887076,13379860,13906,156,176,19828,166204,3448158913,3515936317,167302815,1808403,226157997,36594,98191597,99999747,253,7516185,64368423,1072,99998928,197960462,6969574,57949796,163937317,24670126,75329874,99966053,33947,30657647,1000,1000,1000,1000,1000,1000,1000
588000,10480,63654,587000000,3522000000,1000,6000,9997413750406,12799250,1177431440,1339898044,1199,100777,1223436,586989520,1000,5904,169180,1171532168,21544800,1978455200,2169139926,842718794,1157281206,1007281382,100029284709,135630594,1000201,1024997,264035907,1233773308,13379968,13912,125,135,19792,166264,3454108189,3521930442,167387282,1807155,226306554,36618,98192845,99999723,277,7507842,64511185,1101,99998899,198047453,6969580,58014666,164081606,24593231,75406769,99966201,33799,30660171,1000,1000,1000,1000,1000,1000,1000
589000,10550,62711,588000000,3528000000,1000,6000,9997409742182,16653961,1183291218,1339900540,1689,97791,1222286,587989450,1000,1096,168621,1173534328,21546549,1978453451,2169147557,842575542,1157424458,1009140280,100029411791,135719590,954241,977805,264180939,1234652908,13379944,13920,117,147,19812,166344,3460069438,3527936193,167471067,1805477,226454472,36633,98194523,99999750,250,7500167,64654081,1082,99998918,198133876,6969590,58079978,164225427,24517360,75482640,99966153,33847,30662809,1000,1000,1000,1000,1000,1000,1000
590000,10490,63357,589000000,3534000000,1000,6000,9997417071262,9167800,1177803318,1339902544,1175,96301,1223524,588989510,1000,6414,168269,1175531972,21543427,1978456573,2169160669,842432011,1157567989,1010994386,100029437608,135808748,1009696,1030425,264327652,1235533988,13379997,13930,115,116,19792,166456,3466018890,3533930229,167554930,1803610,226602444,36666,98196390,99999732,268,7492026,64796560,1143,99998857,198220354,6969597,58145235,164369317,24441342,75558658,99966160,33840,30665424,1000,1000,1000,1000,1000,1000,1000
591000,10700,63330,590000000,3540000000,1000,6000,9997411352002,14732335,1185369026,1339902953,1468,95599,1223236,589989300,1000,6320,168299,1177532128,21540796,1978459204,2169171699,842288232,1157711768,1012850755,100029526520,135897618,1001694,1019394,264474503,1236412648,13379927,13936,153,148,19792,166516,3471974573,3539930350,167638681,1802079,226749648,36681,98197921,99999708,292,7485134,64939553,1084,99998916,198306771,6969605,58210573,164513074,24365589,75634411,99966004,33996,30668090,1000,1000,1000,1000,1000,1000,1000
592000,10620,63180,591000000,3546000000,1000,6000,9997408914916,17011311,1189646618,1339904761,2233,93026,1225012,590989380,1000,1133,166975,1179528736,21536999,1978463001,2169183941,842146341,1157853659,1014705466,100029628651,135986648,980599,997333,264618756,1237292468,13379962,13946,151,135,19772,166616,3477935390,3545935687,167722473,1801098,226897716,36711,98198902,99999712,288,7477674,65082848,1049,99998951,198393220,6969611,58275316,164656295,24289768,75710232,99965967,34033,30670747,1000,1000,1000,1000,1000,1000,1000
593000,10460,63392,592000000,3552000000,1000,6000,9997417049967,8725841,1183361834,1339903968,1928,94124,1224298,591989540,1000,1173,167323,1181530484,21537292,1978462708,2169192063,842002912,1157997088,1016563778,100029726622,136075566,963779,978948,264763285,1238171032,13379891,13962,151,142,19836,166776,3483890671,3551935435,167806075,1799617,227045376,36735,98200383,99999739,261,7470767,65226243,1102,99998898,198479440,6969618,58340038,164799383,24214020,75785980,99966003,33997,30673365,1000,1000,1000,1000,1000,1000,1000
594000,10670,62791,593000000,3558000000,1000,6000,9997411429339,14201164,1190830442,1339896063,2283,101674,1223684,592989330,1000,1120,167007,1183531292,21536255,1978463745,2169201212,841859618,1158140382,1018421280,100029772809,136164102,998294,1015250,264905151,1239045888,13379856,13982,162,110,19892,167000,3489847047,3557936089,167889417,1797784,227192697,36777,98202216,99999735,265,7464484,65369949,1058,99998942,198565408,6969630,58405570,164943005,24138556,75861444,99965997,34003,30675991,1000,1000,1000,1000,1000,1000,1000
